rank,label,channels,role,replicate,coverage,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,se3_ate_max_cm,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_mean_cm,allframe_sim3_scale,keyframe_sim3_mean_cm,keyframe_sim3_scale
1,enc0_global_rank03_k04_d02_d03_d12_d14,"enc0:2,3,12,14",Enc0 global rank 3; best fixed four-channel configuration,0,0.9965095986038395,5.976299999999999,6.8444,0.9435000000000001,9.769740449910563,9.22794493549662,16.096075195440577,0.8026417193045624,3.699684519728091,0.4963952302034475,2.0459814127000766,6.923758475859605,1.0740923065724752,5.972408714713975,1.078299345422173
2,enc0_global_rank02_k03_d03_d07_d12,"enc0:3,7,12",Enc0 global rank 2; best three-channel configuration,0,0.9965095986038395,8.1473,8.7029,1.164,10.822484822384308,10.374147685559066,18.853856594295422,0.971227406223716,9.285440992966144,0.7032796636476544,10.402840270353698,8.285178873221964,1.0766468645897087,8.15513112302135,1.0796002814164372
3,enc1_k02_d00_d05,"enc1:0,5",Enc1 minimum viable two-channel configuration,0,0.9965095986038395,8.8094,9.5197,1.0868,12.774590795982595,12.1985903248396,20.81079708889978,0.9187811781987696,9.444874179425316,0.5222396812278967,4.555183803997332,8.84192545302341,1.1082735119961433,8.833606041768528,1.10868477176461
4,enc0_bqs_top5_d00_d03_d10_d14_d15,"enc0:0,3,10,14,15","Enc0 historical BQS-selected top-5 control, re-evaluated by direct full sequence",0,0.9965095986038395,9.1861,10.0921,1.2641,13.197156064456392,12.76221073033175,19.118121480135144,1.0337735691367986,14.960307622193515,0.514931349418486,1.969110110517258,9.70653134148885,1.1030399671317999,9.191718265595513,1.1067448927833994
5,enc0_all16,enc0:all,Enc0 all-channel control,0,0.9965095986038395,9.2578,10.4376,1.4592,12.744481070297933,12.111602446594977,20.061077640701974,1.188071473740238,20.896032110087123,0.5146327107233145,2.618598369109215,9.321501358557434,1.0943560990822347,9.271758150728864,1.0965637875369745
6,enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14,"enc0:2,3,7,12,13,14",Enc0 global rank 1 / accuracy-first configuration,0,0.9965095986038395,9.7913,10.6174,1.6362999999999999,12.100178361514882,11.666360174521305,18.870719335062063,1.3383325714804946,23.4267977333312,0.7090470060872004,10.818565703949446,9.567389982695977,1.0779281927019575,9.803887457156215,1.0782272272496494
7,enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30,"enc1:5,6,17,18,28,30",Enc1 global rank 1 / accuracy-first configuration,0,0.9965095986038395,10.0602,10.7846,1.1836,13.704330008798692,13.032090424891022,24.467702897953657,0.9701357235032484,11.509225686448453,0.6963539501602034,9.358395200128628,10.611408660549145,1.0972907465257733,10.062143549556172,1.1048398350030757
8,enc1_global_rank03_k04_d00_d05_d18_d30,"enc1:0,5,18,30",Enc1 global rank 3; best fixed four-channel configuration,0,0.9965095986038395,13.992799999999999,15.2347,1.0092,16.621217532640564,16.04995428321054,27.214299825906956,0.8725664998669092,4.723163025681602,0.7167835260438263,8.592333985778081,14.032460323115185,1.0816838611462605,14.005075479240414,1.0817782153054403
9,enc1_all32,enc1:all,Enc1 all-channel control,0,0.9965095986038395,14.7334,16.7272,1.0297,17.930518066034264,16.43979366965144,38.4657354409123,0.8858898842768319,6.23597253363747,0.7604921036146702,10.450774951857571,14.837906255289704,1.0756241718640451,14.734737538044692,1.082966459858125
10,enc1_bqs_top5_d04_d09_d10_d15_d30,"enc1:4,9,10,15,30","Enc1 historical BQS-selected top-5 control, re-evaluated by direct full sequence",0,0.9965095986038395,16.3408,18.041999999999998,1.1665,18.499313704041445,17.34655949493538,31.733084919726107,1.024641801319115,11.212419677823338,0.7220396151663823,10.110170665040455,16.096123855285676,1.066070152655646,16.36297567505144,1.062206043443048
11,enc0_k02_d02_d14,"enc0:2,14",Enc0 best two-channel configuration,0,0.9965095986038395,17.5672,19.1933,1.1159999999999999,19.41990456910905,17.952063227145956,36.691815439005225,0.948504083000488,5.519233888488154,0.6370596034067147,4.6802939645337585,17.715791280109105,1.0172216716580496,17.5852472031832,1.0201182958142534
12,enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30,"enc1:0,5,6,17,18,30",Enc1 global rank 2; direct greedy six-channel endpoint,0,0.9965095986038395,17.6194,19.8328,1.1936,20.491527310357835,18.9279075337792,44.319287840759564,1.019479281427283,8.990265676172099,0.7846998682992257,9.573359268090826,17.8247509697772,1.0547880035459518,17.6130487945587,1.0635170869651336
