rank,label,channels,role,replicate,coverage,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,se3_ate_max_cm,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_mean_cm,allframe_sim3_scale,keyframe_sim3_mean_cm,keyframe_sim3_scale
1,gray_baseline,gray,Photometric grayscale baseline; no learned tracking features.,0,0.9965095986038395,7.3847,8.5987,0.9692,12.15545342403328,11.476238775136348,18.120850616900864,0.8174082630743986,3.6253795953370505,0.512093859521422,1.9672819967498894,8.588617602077822,1.0912595653028874,7.381853304879879,1.097656870332593
2,resnet_c2f_a_f6_c5_positive_synergy,"resnet:c2f:A:fine29,33,52:coarse108,121",C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,0,0.9965095986038395,8.0333,9.0025,1.0593,13.241159845209282,12.481101364936036,20.5825813246722,0.8735709112747748,7.68493859855057,0.5460543150296389,5.176205510659238,8.92866286346297,1.1121851455602965,8.041024636809677,1.1191752182821229
3,resnet_conv1_direct_f6_d29_d33_d52,"resnet:direct:conv1:29,33,52","Direct fine parent F6, included because it has the largest observed C2F gain with C5.",0,0.9965095986038395,9.7889,10.9282,0.9904,14.07715612816368,13.39854443124911,23.33275744008141,0.8277036327588109,3.6541643670129664,0.5060023100909757,1.9214468003455285,10.889828973660503,1.092497930777176,9.787690779876879,1.0996202705044722
4,resnet_conv1_direct_f1_d15_d20_d26_d34,"resnet:direct:conv1:15,20,26,34",Direct fine parent F1: global direct Conv1 optimum on fr1/desk_lightswitch.,0,0.9965095986038395,10.439,11.592600000000001,1.0259,14.146761880698595,13.34048861375751,25.768467070927592,0.8580191587221817,5.917319314118289,0.6514664171383242,8.414277001122201,10.884928112785918,1.0933944452529023,10.446779011418649,1.0978931666653993
5,resnet_conv1_direct_f2_d23_d24_d26_d51_d63,"resnet:direct:conv1:23,24,26,51,63","Direct fine parent F2, used by both A/B schedule tests of the global C2F pair.",0,0.9965095986038395,10.9807,12.2095,1.0187,14.474631588369476,13.88604750733737,24.919908884900885,0.8618577821922108,4.613383680688189,0.6614846996044054,8.334263109021357,11.107031584440705,1.0950109771072933,11.002517390634992,1.0970478913189465
6,resnet_layer2_direct_c5_d108_d121,"resnet:direct:layer2:108,121","Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.",0,0.9965095986038395,12.9191,14.0925,1.6247,21.50500270786773,20.741803497236617,33.61110189273702,1.2524032325199381,12.37467209743857,0.6964237266914044,5.806120067684906,13.770767420014643,1.2198248182028204,12.935879811627679,1.2344470647021655
7,resnet_c2f_b_f2_c4_global_best,"resnet:c2f:B:fine23,24,26,51,63:coarse67,108,121",C2F-B global ResNet C2F optimum on fr1 lightswitch; compare against both direct parents.,0,0.9965095986038395,15.7758,17.7392,2.0179,19.438755603779335,18.403731352007853,30.005645843180044,1.6392612136664362,33.78126293262256,0.6130252986367916,8.370345892549649,16.46882122613784,1.0809419670603857,15.74807213373128,1.0956176191963514
8,resnet_c2f_a_f2_c4_variant_negative,"resnet:c2f:A:fine23,24,26,51,63:coarse67,108,121",C2F-A schedule control: slightly worse than direct F2 on fr1 lightswitch.,0,0.9965095986038395,16.6103,18.7445,2.0789999999999997,20.62131865899242,19.643792025615696,31.165699330452156,1.6797406848198508,34.86673593356975,0.6216599369270754,8.657516592931339,17.39192367160142,1.087242882375173,16.579044868346273,1.1039428854170477
9,resnet_c2f_b_f1_c4_negative_high_parent,"resnet:c2f:B:fine15,20,26,34:coarse67,108,121",C2F-B negative high-parent control: worse than direct global Conv1 optimum F1 on fr1 lightswitch.,0,0.9965095986038395,19.4376,21.3659,2.0792,22.332675678136788,20.984616140798067,35.45835641345536,1.722931792665332,36.137646080528384,0.6319692145128631,9.077272659193202,19.869907319649716,1.0582880799373642,19.406226497455418,1.0741249275831746
10,resnet_layer2_direct_c4_d67_d108_d121,"resnet:direct:layer2:67,108,121","Direct coarse parent C4, selected because it is the coarse component of the global C2F optimum.",0,0.9965095986038395,21.5029,23.8006,2.429,27.696838897835125,27.292915074570306,37.537572016315146,1.8554685088730427,35.11377357121792,0.7245431199389251,8.807163336635035,22.96813505963684,1.169091246175954,21.468256023115256,1.19618606187504
