step,beam,channel,subset,bqs,marginal
2,beam1(seed=ch6),52,"[6, 52]",0.6587201597406832,-0.020945
2,beam1(seed=ch6),53,"[6, 53]",0.6060515784069829,-0.073614
2,beam1(seed=ch6),54,"[6, 54]",0.6831641303417926,0.003499
2,beam1(seed=ch6),55,"[6, 55]",0.6411089042436903,-0.038556
2,beam1(seed=ch6),56,"[6, 56]",0.20999278904239693,-0.469672
2,beam1(seed=ch6),57,"[6, 57]",0.2425080976646189,-0.437157
2,beam1(seed=ch6),58,"[6, 58]",0.6587425179394526,-0.020923
2,beam1(seed=ch6),59,"[6, 59]",0.6177253581035788,-0.06194
2,beam1(seed=ch6),60,"[6, 60]",0.5450075398646723,-0.134658
2,beam1(seed=ch6),61,"[6, 61]",0.6053354491062796,-0.07433
2,beam1(seed=ch6),62,"[6, 62]",0.6978913816725103,0.018226
2,beam1(seed=ch6),63,"[6, 63]",0.574302989074235,-0.105362
2,beam2(seed=ch19),0,"[19, 0]",0.5134648881152475,-0.051581
2,beam2(seed=ch19),1,"[19, 1]",0.4566861421166351,-0.10836
2,beam2(seed=ch19),2,"[19, 2]",0.5650462308016049,0.0
2,beam2(seed=ch19),3,"[19, 3]",0.5612252161991242,-0.003821
2,beam2(seed=ch19),4,"[19, 4]",0.5650462308016049,0.0
2,beam2(seed=ch19),5,"[19, 5]",0.5393499496296783,-0.025696
2,beam2(seed=ch19),6,"[19, 6]",0.6563109589538075,0.091265
2,beam2(seed=ch19),8,"[19, 8]",0.5184150830271531,-0.046631
2,beam2(seed=ch19),10,"[19, 10]",0.24868072900632648,-0.316366
2,beam2(seed=ch19),11,"[19, 11]",0.4740270268588798,-0.091019
2,beam2(seed=ch19),12,"[19, 12]",0.5769273489174533,0.011881
2,beam2(seed=ch19),13,"[19, 13]",0.5650462308016049,0.0
2,beam2(seed=ch19),14,"[19, 14]",0.4266244297116833,-0.138422
2,beam2(seed=ch19),15,"[19, 15]",0.4674594178903126,-0.097587
2,beam2(seed=ch19),16,"[19, 16]",0.6069334659217432,0.041887
2,beam2(seed=ch19),17,"[19, 17]",0.5247852154933296,-0.040261
2,beam2(seed=ch19),18,"[19, 18]",0.45588550907802206,-0.109161
2,beam2(seed=ch19),20,"[19, 20]",0.5657429425378016,0.000697
2,beam2(seed=ch19),21,"[19, 21]",0.563721989941137,-0.001324
2,beam2(seed=ch19),22,"[19, 22]",0.6146691304244233,0.049623
2,beam2(seed=ch19),23,"[19, 23]",0.5011090408711342,-0.063937
2,beam2(seed=ch19),24,"[19, 24]",0.14890641019891462,-0.41614
2,beam2(seed=ch19),25,"[19, 25]",0.1551048498919747,-0.409941
2,beam2(seed=ch19),26,"[19, 26]",0.2651008118370206,-0.299945
2,beam2(seed=ch19),27,"[19, 27]",0.563219485627191,-0.001827
2,beam2(seed=ch19),28,"[19, 28]",0.6022139102554115,0.037168
2,beam2(seed=ch19),29,"[19, 29]",0.5209851075056726,-0.044061
2,beam2(seed=ch19),30,"[19, 30]",0.19963483615354738,-0.365411
2,beam2(seed=ch19),31,"[19, 31]",0.49322086421962424,-0.071825
2,beam2(seed=ch19),32,"[19, 32]",0.5376165299350827,-0.02743
2,beam2(seed=ch19),33,"[19, 33]",0.5368736529727147,-0.028173
2,beam2(seed=ch19),34,"[19, 34]",0.575034997579017,0.009989
2,beam2(seed=ch19),35,"[19, 35]",0.5802848969749791,0.015239
2,beam2(seed=ch19),37,"[19, 37]",0.5355387712589471,-0.029507
2,beam2(seed=ch19),38,"[19, 38]",0.5650462308016049,0.0
2,beam2(seed=ch19),39,"[19, 39]",0.4311085704669952,-0.133938
2,beam2(seed=ch19),40,"[19, 40]",0.5652732992740492,0.000227
2,beam2(seed=ch19),41,"[19, 41]",0.5633763822855221,-0.00167
2,beam2(seed=ch19),42,"[19, 42]",0.5327312707289648,-0.032315
2,beam2(seed=ch19),43,"[19, 43]",0.43798492159637686,-0.127061
2,beam2(seed=ch19),44,"[19, 44]",0.19931507525560246,-0.365731
2,beam2(seed=ch19),45,"[19, 45]",0.6234405393236514,0.058394
2,beam2(seed=ch19),46,"[19, 46]",0.5140019879171064,-0.051044
2,beam2(seed=ch19),47,"[19, 47]",0.48466344439205866,-0.080383
2,beam2(seed=ch19),49,"[19, 49]",0.5398816311233272,-0.025165
2,beam2(seed=ch19),50,"[19, 50]",0.45112323448684805,-0.113923
2,beam2(seed=ch19),51,"[19, 51]",0.4585098477434094,-0.106536
2,beam2(seed=ch19),52,"[19, 52]",0.5955368705503715,0.030491
2,beam2(seed=ch19),53,"[19, 53]",0.5558528462061011,-0.009193
2,beam2(seed=ch19),54,"[19, 54]",0.5672594191968996,0.002213
2,beam2(seed=ch19),55,"[19, 55]",0.5571529439963601,-0.007893
2,beam2(seed=ch19),56,"[19, 56]",0.22511711425719513,-0.339929
2,beam2(seed=ch19),57,"[19, 57]",0.2745218342418565,-0.290524
2,beam2(seed=ch19),58,"[19, 58]",0.5277437292126667,-0.037303
2,beam2(seed=ch19),59,"[19, 59]",0.5554441938505468,-0.009602
2,beam2(seed=ch19),60,"[19, 60]",0.4826851521548482,-0.082361
2,beam2(seed=ch19),61,"[19, 61]",0.5603245547236022,-0.004722
2,beam2(seed=ch19),62,"[19, 62]",0.5861864227986975,0.02114
2,beam2(seed=ch19),63,"[19, 63]",0.5226665026478342,-0.04238
2,beam3(seed=ch28),0,"[28, 0]",0.5708626422295918,0.033505
2,beam3(seed=ch28),1,"[28, 1]",0.4288868565989177,-0.108471
2,beam3(seed=ch28),2,"[28, 2]",0.5373577813539232,0.0
2,beam3(seed=ch28),3,"[28, 3]",0.49463148381701005,-0.042726
2,beam3(seed=ch28),4,"[28, 4]",0.5373577813539232,0.0
2,beam3(seed=ch28),5,"[28, 5]",0.33921898039738824,-0.198139
2,beam3(seed=ch28),6,"[28, 6]",0.715650901794154,0.178293
2,beam3(seed=ch28),8,"[28, 8]",0.5810960024624262,0.043738
2,beam3(seed=ch28),10,"[28, 10]",0.17780021693057788,-0.359558
2,beam3(seed=ch28),11,"[28, 11]",0.329424412825165,-0.207933
2,beam3(seed=ch28),12,"[28, 12]",0.5104849209621273,-0.026873
2,beam3(seed=ch28),13,"[28, 13]",0.5373577813539232,0.0
2,beam3(seed=ch28),14,"[28, 14]",0.2674040270107687,-0.269954
2,beam3(seed=ch28),15,"[28, 15]",0.3252094738779165,-0.212148
2,beam3(seed=ch28),16,"[28, 16]",0.5588156433549809,0.021458
2,beam3(seed=ch28),17,"[28, 17]",0.46123220826643074,-0.076126
2,beam3(seed=ch28),18,"[28, 18]",0.2898671249560326,-0.247491
2,beam3(seed=ch28),19,"[28, 19]",0.6021698793569582,0.064812
2,beam3(seed=ch28),20,"[28, 20]",0.49650025288464034,-0.040858
2,beam3(seed=ch28),21,"[28, 21]",0.5702567037754095,0.032899
2,beam3(seed=ch28),22,"[28, 22]",0.5325393384892703,-0.004818
2,beam3(seed=ch28),23,"[28, 23]",0.40789935180516956,-0.129458
2,beam3(seed=ch28),24,"[28, 24]",0.06760763869355749,-0.46975
2,beam3(seed=ch28),25,"[28, 25]",0.07962646318264943,-0.457731
2,beam3(seed=ch28),26,"[28, 26]",0.1846948374771834,-0.352663
2,beam3(seed=ch28),27,"[28, 27]",0.4991433113656916,-0.038214
2,beam3(seed=ch28),29,"[28, 29]",0.43630735191215114,-0.10105
2,beam3(seed=ch28),30,"[28, 30]",0.10788057165122897,-0.429477
2,beam3(seed=ch28),31,"[28, 31]",0.40956628988208327,-0.127791
2,beam3(seed=ch28),32,"[28, 32]",0.5317583687092537,-0.005599
2,beam3(seed=ch28),33,"[28, 33]",0.45309865441220315,-0.084259
2,beam3(seed=ch28),34,"[28, 34]",0.6466230365927842,0.109265
2,beam3(seed=ch28),35,"[28, 35]",0.6061188911996477,0.068761
2,beam3(seed=ch28),37,"[28, 37]",0.45304023349377553,-0.084318
2,beam3(seed=ch28),38,"[28, 38]",0.5373577813539232,0.0
2,beam3(seed=ch28),39,"[28, 39]",0.33338597300944117,-0.203972
2,beam3(seed=ch28),40,"[28, 40]",0.5125965163697295,-0.024761
2,beam3(seed=ch28),41,"[28, 41]",0.523658126150131,-0.0137
2,beam3(seed=ch28),42,"[28, 42]",0.4883528010980377,-0.049005
2,beam3(seed=ch28),43,"[28, 43]",0.3195781729729898,-0.21778
2,beam3(seed=ch28),44,"[28, 44]",0.15656718956699858,-0.380791
2,beam3(seed=ch28),45,"[28, 45]",0.5475120296114623,0.010154
2,beam3(seed=ch28),46,"[28, 46]",0.5087276950947436,-0.02863
2,beam3(seed=ch28),47,"[28, 47]",0.4241902774178503,-0.113168
2,beam3(seed=ch28),49,"[28, 49]",0.44450954841316137,-0.092848
2,beam3(seed=ch28),50,"[28, 50]",0.298536237189409,-0.238822
2,beam3(seed=ch28),51,"[28, 51]",0.3982118659488089,-0.139146
2,beam3(seed=ch28),52,"[28, 52]",0.6103602286401474,0.073002
2,beam3(seed=ch28),53,"[28, 53]",0.5029270702034186,-0.034431
2,beam3(seed=ch28),54,"[28, 54]",0.5301433432314612,-0.007214
2,beam3(seed=ch28),55,"[28, 55]",0.5420358644987324,0.004678
2,beam3(seed=ch28),56,"[28, 56]",0.1533364083897048,-0.384021
2,beam3(seed=ch28),57,"[28, 57]",0.17604226880096233,-0.361316
2,beam3(seed=ch28),58,"[28, 58]",0.3679315174198151,-0.169426
2,beam3(seed=ch28),59,"[28, 59]",0.5084521481399333,-0.028906
2,beam3(seed=ch28),60,"[28, 60]",0.4455920366831605,-0.091766
2,beam3(seed=ch28),61,"[28, 61]",0.5012143168083918,-0.036143
2,beam3(seed=ch28),62,"[28, 62]",0.5456560798398807,0.008298
2,beam3(seed=ch28),63,"[28, 63]",0.4468543481534909,-0.090503
3,beam1(seed=ch6),0,"[6, 28, 0]",0.6207747021392876,-0.094876
3,beam1(seed=ch6),1,"[6, 28, 1]",0.5312286024684115,-0.184422
3,beam1(seed=ch6),2,"[6, 28, 2]",0.7156508980727728,0.0
3,beam1(seed=ch6),3,"[6, 28, 3]",0.7180957034457223,0.002445
3,beam1(seed=ch6),4,"[6, 28, 4]",0.7156508980727728,0.0
3,beam1(seed=ch6),5,"[6, 28, 5]",0.5414744136576671,-0.174176
3,beam1(seed=ch6),8,"[6, 28, 8]",0.6271190644192416,-0.088532
3,beam1(seed=ch6),10,"[6, 28, 10]",0.2815049748904628,-0.434146
3,beam1(seed=ch6),11,"[6, 28, 11]",0.5123194513678228,-0.203331
3,beam1(seed=ch6),12,"[6, 28, 12]",0.7226593433855227,0.007008
3,beam1(seed=ch6),13,"[6, 28, 13]",0.7156508980727728,0.0
3,beam1(seed=ch6),14,"[6, 28, 14]",0.40242713320100787,-0.313224
3,beam1(seed=ch6),15,"[6, 28, 15]",0.5300198329072079,-0.185631
3,beam1(seed=ch6),16,"[6, 28, 16]",0.69955808951534,-0.016093
3,beam1(seed=ch6),17,"[6, 28, 17]",0.6871076352785384,-0.028543
3,beam1(seed=ch6),18,"[6, 28, 18]",0.6086125102091694,-0.107038
3,beam1(seed=ch6),19,"[6, 28, 19]",0.6908000740704524,-0.024851
3,beam1(seed=ch6),20,"[6, 28, 20]",0.607902371758627,-0.107749
3,beam1(seed=ch6),21,"[6, 28, 21]",0.6521015795294635,-0.063549
3,beam1(seed=ch6),22,"[6, 28, 22]",0.626019420601671,-0.089631
3,beam1(seed=ch6),23,"[6, 28, 23]",0.5968543289554147,-0.118797
3,beam1(seed=ch6),24,"[6, 28, 24]",0.16957191948796896,-0.546079
3,beam1(seed=ch6),25,"[6, 28, 25]",0.17769386533376721,-0.537957
3,beam1(seed=ch6),26,"[6, 28, 26]",0.30640151008385064,-0.409249
3,beam1(seed=ch6),27,"[6, 28, 27]",0.7094850324763862,-0.006166
3,beam1(seed=ch6),29,"[6, 28, 29]",0.6945646464565504,-0.021086
3,beam1(seed=ch6),30,"[6, 28, 30]",0.23524830052939857,-0.480403
3,beam1(seed=ch6),31,"[6, 28, 31]",0.6065848711898296,-0.109066
3,beam1(seed=ch6),32,"[6, 28, 32]",0.6975763177600391,-0.018075
3,beam1(seed=ch6),33,"[6, 28, 33]",0.6219471418124195,-0.093704
3,beam1(seed=ch6),34,"[6, 28, 34]",0.726191503610405,0.010541
3,beam1(seed=ch6),35,"[6, 28, 35]",0.7079690611694506,-0.007682
3,beam1(seed=ch6),37,"[6, 28, 37]",0.6366507849093538,-0.079
3,beam1(seed=ch6),38,"[6, 28, 38]",0.7156508980727728,0.0
3,beam1(seed=ch6),39,"[6, 28, 39]",0.5639924116113855,-0.151658
3,beam1(seed=ch6),40,"[6, 28, 40]",0.6855990591892374,-0.030052
3,beam1(seed=ch6),41,"[6, 28, 41]",0.663685299718978,-0.051966
3,beam1(seed=ch6),42,"[6, 28, 42]",0.6407548918919862,-0.074896
3,beam1(seed=ch6),43,"[6, 28, 43]",0.5278281701967573,-0.187823
3,beam1(seed=ch6),44,"[6, 28, 44]",0.2594130709153591,-0.456238
3,beam1(seed=ch6),45,"[6, 28, 45]",0.6936626087922932,-0.021988
3,beam1(seed=ch6),46,"[6, 28, 46]",0.6703478662146979,-0.045303
3,beam1(seed=ch6),47,"[6, 28, 47]",0.6033883165190653,-0.112263
3,beam1(seed=ch6),49,"[6, 28, 49]",0.5991922449439061,-0.116459
3,beam1(seed=ch6),50,"[6, 28, 50]",0.495331762949303,-0.220319
3,beam1(seed=ch6),51,"[6, 28, 51]",0.5650778795115101,-0.150573
3,beam1(seed=ch6),52,"[6, 28, 52]",0.7042206704942203,-0.01143
3,beam1(seed=ch6),53,"[6, 28, 53]",0.6587135136310671,-0.056937
3,beam1(seed=ch6),54,"[6, 28, 54]",0.7171188139435715,0.001468
3,beam1(seed=ch6),55,"[6, 28, 55]",0.6781740919879374,-0.037477
3,beam1(seed=ch6),56,"[6, 28, 56]",0.26621241914445676,-0.449438
3,beam1(seed=ch6),57,"[6, 28, 57]",0.3051925121628991,-0.410458
3,beam1(seed=ch6),58,"[6, 28, 58]",0.6950213550792242,-0.02063
3,beam1(seed=ch6),59,"[6, 28, 59]",0.6729963605990005,-0.042655
3,beam1(seed=ch6),60,"[6, 28, 60]",0.5914282944860989,-0.124223
3,beam1(seed=ch6),61,"[6, 28, 61]",0.6438902404744608,-0.071761
3,beam1(seed=ch6),62,"[6, 28, 62]",0.7244851390631998,0.008834
3,beam1(seed=ch6),63,"[6, 28, 63]",0.6168991646665135,-0.098752
3,beam2(seed=ch19),0,"[19, 6, 0]",0.5885233104025603,-0.067788
3,beam2(seed=ch19),1,"[19, 6, 1]",0.533718659710521,-0.122592
3,beam2(seed=ch19),2,"[19, 6, 2]",0.6563109723350632,0.0
3,beam2(seed=ch19),3,"[19, 6, 3]",0.6568650228016943,0.000554
3,beam2(seed=ch19),4,"[19, 6, 4]",0.6563109723350632,0.0
3,beam2(seed=ch19),5,"[19, 6, 5]",0.602677231230623,-0.053634
3,beam2(seed=ch19),8,"[19, 6, 8]",0.6086368825285111,-0.047674
3,beam2(seed=ch19),10,"[19, 6, 10]",0.33548751612130057,-0.320823
3,beam2(seed=ch19),11,"[19, 6, 11]",0.5783356219045265,-0.077975
3,beam2(seed=ch19),12,"[19, 6, 12]",0.6543436070296486,-0.001967
3,beam2(seed=ch19),13,"[19, 6, 13]",0.6563109723350632,0.0
3,beam2(seed=ch19),14,"[19, 6, 14]",0.5109588757286074,-0.145352
3,beam2(seed=ch19),15,"[19, 6, 15]",0.5764569791356221,-0.079854
3,beam2(seed=ch19),16,"[19, 6, 16]",0.6750965461740149,0.018786
3,beam2(seed=ch19),17,"[19, 6, 17]",0.6377669735245025,-0.018544
3,beam2(seed=ch19),18,"[19, 6, 18]",0.6275574135666939,-0.028754
3,beam2(seed=ch19),20,"[19, 6, 20]",0.6329477754659563,-0.023363
3,beam2(seed=ch19),21,"[19, 6, 21]",0.6341690223406935,-0.022142
3,beam2(seed=ch19),22,"[19, 6, 22]",0.6680129065567767,0.011702
3,beam2(seed=ch19),23,"[19, 6, 23]",0.5966378894760307,-0.059673
3,beam2(seed=ch19),24,"[19, 6, 24]",0.243171269835406,-0.41314
3,beam2(seed=ch19),25,"[19, 6, 25]",0.25423656054588173,-0.402074
3,beam2(seed=ch19),26,"[19, 6, 26]",0.36138844808769577,-0.294923
3,beam2(seed=ch19),27,"[19, 6, 27]",0.6574133839584262,0.001102
3,beam2(seed=ch19),28,"[19, 6, 28]",0.6908000750301468,0.034489
3,beam2(seed=ch19),29,"[19, 6, 29]",0.6391895326608257,-0.017121
3,beam2(seed=ch19),30,"[19, 6, 30]",0.31537798878559375,-0.340933
3,beam2(seed=ch19),31,"[19, 6, 31]",0.588385658005193,-0.067925
3,beam2(seed=ch19),32,"[19, 6, 32]",0.6511947914208496,-0.005116
3,beam2(seed=ch19),33,"[19, 6, 33]",0.6422809632078694,-0.01403
3,beam2(seed=ch19),34,"[19, 6, 34]",0.653811269280864,-0.0025
3,beam2(seed=ch19),35,"[19, 6, 35]",0.6535057358080324,-0.002805
3,beam2(seed=ch19),37,"[19, 6, 37]",0.6186280648252237,-0.037683
3,beam2(seed=ch19),38,"[19, 6, 38]",0.6563109723350632,0.0
3,beam2(seed=ch19),39,"[19, 6, 39]",0.5885957397022372,-0.067715
3,beam2(seed=ch19),40,"[19, 6, 40]",0.6512191559793133,-0.005092
3,beam2(seed=ch19),41,"[19, 6, 41]",0.6386907218175866,-0.01762
3,beam2(seed=ch19),42,"[19, 6, 42]",0.6166852054344416,-0.039626
3,beam2(seed=ch19),43,"[19, 6, 43]",0.5617908720539538,-0.09452
3,beam2(seed=ch19),44,"[19, 6, 44]",0.301870837272403,-0.35444
3,beam2(seed=ch19),45,"[19, 6, 45]",0.6717214927600191,0.015411
3,beam2(seed=ch19),46,"[19, 6, 46]",0.6186424001808944,-0.037669
3,beam2(seed=ch19),47,"[19, 6, 47]",0.6017615272262092,-0.054549
3,beam2(seed=ch19),49,"[19, 6, 49]",0.6132126993878207,-0.043098
3,beam2(seed=ch19),50,"[19, 6, 50]",0.5685512003172577,-0.08776
3,beam2(seed=ch19),51,"[19, 6, 51]",0.5720059355589368,-0.084305
3,beam2(seed=ch19),52,"[19, 6, 52]",0.663396148688385,0.007085
3,beam2(seed=ch19),53,"[19, 6, 53]",0.638727809385669,-0.017583
3,beam2(seed=ch19),54,"[19, 6, 54]",0.657397779577787,0.001087
3,beam2(seed=ch19),55,"[19, 6, 55]",0.6415985736841147,-0.014712
3,beam2(seed=ch19),56,"[19, 6, 56]",0.3175612863740242,-0.33875
3,beam2(seed=ch19),57,"[19, 6, 57]",0.3788838911689523,-0.277427
3,beam2(seed=ch19),58,"[19, 6, 58]",0.6583166511861361,0.002006
3,beam2(seed=ch19),59,"[19, 6, 59]",0.6343949299517335,-0.021916
3,beam2(seed=ch19),60,"[19, 6, 60]",0.5789378076557242,-0.077373
3,beam2(seed=ch19),61,"[19, 6, 61]",0.636352059763275,-0.019959
3,beam2(seed=ch19),62,"[19, 6, 62]",0.6642619679383082,0.007951
3,beam2(seed=ch19),63,"[19, 6, 63]",0.6037321882494129,-0.052579
3,beam3(seed=ch28),0,"[28, 6, 0]",0.6207746898096812,-0.094876
3,beam3(seed=ch28),1,"[28, 6, 1]",0.5312286111232345,-0.184422
3,beam3(seed=ch28),2,"[28, 6, 2]",0.7156509089952979,0.0
3,beam3(seed=ch28),3,"[28, 6, 3]",0.7180957044716333,0.002445
3,beam3(seed=ch28),4,"[28, 6, 4]",0.7156509089952979,0.0
3,beam3(seed=ch28),5,"[28, 6, 5]",0.5414731884091333,-0.174178
3,beam3(seed=ch28),8,"[28, 6, 8]",0.6271190820812654,-0.088532
3,beam3(seed=ch28),10,"[28, 6, 10]",0.2815063521823448,-0.434145
3,beam3(seed=ch28),11,"[28, 6, 11]",0.5123210183176027,-0.20333
3,beam3(seed=ch28),12,"[28, 6, 12]",0.7226593458801434,0.007008
3,beam3(seed=ch28),13,"[28, 6, 13]",0.7156509089952979,0.0
3,beam3(seed=ch28),14,"[28, 6, 14]",0.40242826507151114,-0.313223
3,beam3(seed=ch28),15,"[28, 6, 15]",0.5300220408566303,-0.185629
3,beam3(seed=ch28),16,"[28, 6, 16]",0.6995581168135224,-0.016093
3,beam3(seed=ch28),17,"[28, 6, 17]",0.6871076597859428,-0.028543
3,beam3(seed=ch28),18,"[28, 6, 18]",0.6086112191431622,-0.10704
3,beam3(seed=ch28),19,"[28, 6, 19]",0.6908000841412753,-0.024851
3,beam3(seed=ch28),20,"[28, 6, 20]",0.6079023645168709,-0.107749
3,beam3(seed=ch28),21,"[28, 6, 21]",0.6521016138075145,-0.063549
3,beam3(seed=ch28),22,"[28, 6, 22]",0.626019441236792,-0.089631
3,beam3(seed=ch28),23,"[28, 6, 23]",0.5968532779286644,-0.118798
3,beam3(seed=ch28),24,"[28, 6, 24]",0.16957153937142075,-0.546079
3,beam3(seed=ch28),25,"[28, 6, 25]",0.1776935908116398,-0.537957
3,beam3(seed=ch28),26,"[28, 6, 26]",0.3064020539824313,-0.409249
