channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
41,0.71606052,0.67314458,,0.47857749,,0.97937894,0.78664005,,0.68070519,,0.46274614,0.34609854,0.41333479,,0.59877121,0.70764118,0.25915742,0.55809140,0.50149095,0.30816245,0.62723571,0.28207761,0.17035329,0.48904157,0.85219139,0.85608840,0.97141838,0.60883403,0.81953990,0.39346564,0.84592271,0.43309844,0.64569604,0.44741023,0.41841167,0.33779222,,0.29522043,,0.67663538,0.96374029,0.00000000,0.35951400,0.58561879,0.35365242,0.32443726,0.28714657,0.30491251,,0.51788342,0.88487536,0.41210067,0.87822860,0.45940471,0.45748985,0.18208861,0.50463170,0.46604645,0.46679956,0.55680323,0.32528418,0.24164224,0.44516218,0.83828175
42,0.83493018,0.49241817,,0.43084735,,0.92069834,0.77090836,,0.74049664,,0.32167989,0.22065878,0.32776570,,0.92129403,0.57517469,0.22437161,0.47208893,0.47921044,0.46408331,0.35835707,0.18489170,0.27960050,0.36747861,0.93049192,0.56738079,0.81027603,0.56064641,0.81920713,0.30011344,0.48489785,0.51531065,0.64493197,0.41068506,0.40910566,0.33761692,,0.19130325,,0.45744252,0.89604485,0.35951400,0.00000000,0.28125775,0.36985517,0.26532334,0.29775882,0.30924433,,0.27561951,0.85158288,0.29098505,0.90310383,0.30510569,0.43637782,0.27752793,0.60097063,0.33376992,0.34100813,0.90865439,0.29059720,0.19039994,0.35921884,0.36964291
43,0.73567563,0.64104575,,0.49125868,,0.96178746,0.75656825,,0.88722342,,0.45907211,0.47564894,0.48472506,,0.90051383,0.68203932,0.29281783,0.53343189,0.64768106,0.66676700,0.29816711,0.32042545,0.48725909,0.45560145,0.92923367,0.33992290,0.78729141,0.62031746,0.86818492,0.33253241,0.44604850,0.57164317,0.70208138,0.57465887,0.57456034,0.43655205,,0.25446737,,0.60441458,0.96952105,0.58561879,0.28125775,0.00000000,0.40230995,0.33040977,0.38698697,0.42706215,,0.59336388,0.69698787,0.35393512,0.89464712,0.35552877,0.49176455,0.43816584,0.70074797,0.27588713,0.41523886,0.86091900,0.46359885,0.29303759,0.39654261,0.30164671
44,0.72174555,0.56915385,,0.45279264,,0.86627507,0.81255472,,0.47375619,,0.46356905,0.26899862,0.41922891,,0.81808078,0.63299274,0.26718938,0.58264101,0.62371486,0.39909506,0.24508041,0.25817633,0.22050941,0.56835657,0.93125248,0.49756026,0.97053945,0.65090173,0.86316538,0.29263026,0.79399174,0.44953549,0.73445797,0.42257482,0.40285790,0.32636821,,0.21740448,,0.57087111,0.80289108,0.35365242,0.36985517,0.40230995,0.00000000,0.25984144,0.25417149,0.25711429,,0.45023811,0.89092612,0.25657368,0.93340814,0.29951334,0.44425499,0.28409886,0.80544150,0.44940090,0.37737495,0.89893699,0.28516436,0.20485544,0.38775444,0.62532270
45,0.68611634,0.38891542,,0.25620574,,0.95154196,0.80861437,,0.68583685,,0.31026530,0.29552746,0.25328219,,0.94589996,0.62643158,0.06494927,0.45955336,0.51347721,0.21441412,0.27494502,0.06330073,0.21040738,0.38509488,0.83965886,0.46725786,0.96983057,0.81011081,0.81456208,0.21731591,0.78372818,0.26514089,0.86422181,0.33853179,0.26376998,0.27515173,,0.11638439,,0.48615336,0.88056165,0.32443726,0.26532334,0.33040977,0.25984144,0.00000000,0.09832728,0.19897032,,0.45110786,0.66600901,0.12958097,0.90496641,0.15180779,0.29831260,0.16499525,0.69335282,0.43091416,0.16851437,0.91615576,0.19078767,0.06109500,0.20886183,0.61980104
46,0.69778109,0.31639254,,0.37337202,,0.97893679,0.77525902,,0.68738437,,0.24508715,0.38326877,0.29671532,,0.94885212,0.67605501,0.11392808,0.38075942,0.39585662,0.10868388,0.31109595,0.04110283,0.16878569,0.33953917,0.83410633,0.46336174,0.84604901,0.61621910,0.90444744,0.30796766,0.88524318,0.19246089,0.67519397,0.23934406,0.21599984,0.20822787,,0.09994376,,0.51083016,0.92941314,0.28714657,0.29775882,0.38698697,0.25417149,0.09832728,0.00000000,0.13463199,,0.55088532,0.62151790,0.10477161,0.93712574,0.14209282,0.35443753,0.10189295,0.71397233,0.53365672,0.27389425,0.94218409,0.10328817,0.04536116,0.27772504,0.65593290
47,0.85937786,0.37357581,,0.40284055,,0.94843447,0.78535986,,0.61035556,,0.20606869,0.33622485,0.30757749,,0.88644761,0.62554675,0.22308028,0.44099826,0.44441396,0.29016292,0.30906594,0.14128506,0.20479202,0.37436903,0.95106745,0.50398296,0.92729366,0.62202954,0.85113680,0.37747276,0.80721962,0.38038170,0.66499138,0.36755192,0.35644639,0.28305805,,0.17341834,,0.46562821,0.91926372,0.30491251,0.30924433,0.42706215,0.25711429,0.19897032,0.13463199,0.00000000,,0.43206108,0.78338504,0.19744611,0.91337985,0.23584461,0.40073061,0.12605977,0.73768032,0.44644517,0.31701392,0.94093657,0.06191957,0.14091694,0.34964716,0.65314996
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.90070683,0.56968886,,0.55877197,,0.69572455,0.88373899,,0.56736493,,0.48516357,0.19337368,0.48015088,,0.82119387,0.52118957,0.45254159,0.59306633,0.56811911,0.61664891,0.47443509,0.41273934,0.35040772,0.56161726,0.95734084,0.88228291,0.78428704,0.69549489,0.80270493,0.48202240,0.57724935,0.75386405,0.72769332,0.57107699,0.52472234,0.50564843,,0.40172851,,0.41166544,0.87895292,0.51788342,0.27561951,0.59336388,0.45023811,0.45110786,0.55088532,0.43206108,,0.00000000,0.85997081,0.40896511,0.93992478,0.45154577,0.58915949,0.45211166,0.71385288,0.46543920,0.52337730,0.74287331,0.46840012,0.40714520,0.56879348,0.63981318
50,0.83894396,0.51967674,,0.81015301,,0.94306445,0.94624436,,0.78506911,,0.69547230,0.90366018,0.80732441,,0.59269047,0.93353188,0.75495195,0.76102746,0.93179542,0.70618695,0.70855719,0.64499301,0.92180848,0.72863895,0.93058944,0.56003928,0.80251133,0.91801167,0.89036602,0.87182558,0.91252899,0.65738672,0.93955410,0.74881959,0.74437916,0.82569432,,0.73255324,,0.89722127,0.97026342,0.88487536,0.85158288,0.69698787,0.89092612,0.66600901,0.62151790,0.78338504,,0.85997081,0.00000000,0.60932374,0.82912612,0.58236718,0.81489146,0.81328201,0.87253505,0.93695146,0.73009169,0.66948283,0.70249730,0.70536268,0.74539995,0.77676773
51,0.77848619,0.24085009,,0.41017812,,0.86316293,0.78235942,,0.60869217,,0.22202969,0.30171692,0.30445677,,0.96919751,0.58022749,0.16882670,0.41189229,0.40416139,0.20289207,0.26740348,0.05750144,0.24726057,0.36593437,0.91549557,0.43548602,0.91684365,0.61320728,0.89998806,0.33461618,0.76320684,0.29248840,0.67076069,0.29363054,0.24137139,0.23782349,,0.10542107,,0.40287793,0.93711162,0.41210067,0.29098505,0.35393512,0.25657368,0.12958097,0.10477161,0.19744611,,0.40896511,0.60932374,0.00000000,0.92407787,0.03580314,0.37478840,0.16444957,0.83511442,0.50951201,0.27304929,0.97106373,0.16874492,0.08514291,0.27719522,0.60430336
52,0.93570614,0.86352330,,0.95130861,,0.90881264,0.16083419,,0.95238733,,0.91321158,0.90028626,0.97303468,,0.90858972,0.95587200,0.86267543,0.90483451,0.88787234,0.92331535,0.94192684,0.93833286,0.87453693,0.93133986,0.98557115,0.95040339,0.85989898,0.51433575,0.45280659,0.94604951,0.91432250,0.91505599,0.26966262,0.79151946,0.86493421,0.78867590,,0.83810371,,0.92680824,0.73082614,0.87822860,0.90310383,0.89464712,0.93340814,0.90496641,0.93712574,0.91337985,,0.93992478,0.82912612,0.92407787,0.00000000,0.92262840,0.96054703,0.88140571,0.83668423,0.87107974,0.88326371,0.93896645,0.93338639,0.91013163,0.95276737,0.96674907
53,0.74353451,0.31765330,,0.41080415,,0.88670790,0.75794494,,0.66792703,,0.26741093,0.31484199,0.31751043,,0.97111136,0.57983768,0.16979212,0.41741621,0.46023297,0.26827586,0.28192341,0.09288847,0.28854251,0.38375616,0.89350903,0.43313664,0.97510070,0.58928227,0.87774974,0.32900882,0.73540181,0.31357741,0.66055012,0.34194922,0.28864133,0.25528932,,0.11713767,,0.44866538,0.97296178,0.45940471,0.30510569,0.35552877,0.29951334,0.15180779,0.14209282,0.23584461,,0.45154577,0.58236718,0.03580314,0.92262840,0.00000000,0.38408810,0.19010162,0.82056224,0.47211945,0.28978658,0.90862286,0.22280622,0.10961246,0.28358591,0.59049088
54,0.72449410,0.64260858,,0.12963748,,0.97593385,0.74330282,,0.79335392,,0.45821911,0.45270038,0.15236950,,0.83965588,0.65226078,0.28288603,0.86083853,0.87581164,0.43415296,0.52340084,0.34118843,0.35988647,0.53869456,0.89434946,0.62219810,0.98625201,0.76144969,0.90730625,0.27175534,0.76515317,0.44351745,0.71330929,0.64787579,0.68563873,0.25712937,,0.32355720,,0.61972177,0.95904213,0.45748985,0.43637782,0.49176455,0.44425499,0.29831260,0.35443753,0.40073061,,0.58915949,0.81489146,0.37478840,0.96054703,0.38408810,0.00000000,0.37214673,0.69317228,0.47320986,0.17256093,0.94805664,0.42375255,0.32309723,0.13363707,0.74209988
55,0.71691406,0.45152736,,0.38242286,,0.94904554,0.75211096,,0.61169958,,0.31738502,0.32270944,0.31055582,,0.85568511,0.67506355,0.15080118,0.40307522,0.40134901,0.22711527,0.32645661,0.10027182,0.13011277,0.38816398,0.79725039,0.59804761,0.97201753,0.53472018,0.82329935,0.32019144,0.82293171,0.28959739,0.60599911,0.29714060,0.28025138,0.23620802,,0.11892498,,0.52989376,0.92209649,0.18208861,0.27752793,0.43816584,0.28409886,0.16499525,0.10189295,0.12605977,,0.45211166,0.81328201,0.16444957,0.88140571,0.19010162,0.37214673,0.00000000,0.59678280,0.41210330,0.33155209,0.79238981,0.13942099,0.08108109,0.32333571,0.69064736
56,0.76648712,0.90227842,,0.71033245,,0.89984953,0.78678042,,0.94506466,,0.86017108,0.71462494,0.70947051,,0.70292354,0.89016110,0.55389100,0.77657986,0.76351780,0.76585424,0.83926582,0.68255442,0.50635064,0.68621355,0.79182523,0.82502985,0.44279861,0.67569184,0.82593095,0.51259106,0.83269477,0.74822605,0.68992323,0.72136778,0.74795187,0.71036655,,0.62769115,,0.90953320,0.92804766,0.50463170,0.60097063,0.70074797,0.80544150,0.69335282,0.71397233,0.73768032,,0.71385288,0.87253505,0.83511442,0.83668423,0.82056224,0.69317228,0.59678280,0.00000000,0.42444551,0.77230215,0.77701294,0.76543516,0.60293233,0.71037531,0.81095314
57,0.74319118,0.92278302,,0.51346231,,0.97209799,0.71062446,,0.82758647,,0.55060786,0.33505225,0.48658752,,0.82133424,0.69701922,0.32209581,0.63166797,0.55997455,0.79096204,0.42410403,0.42890215,0.39199293,0.53404260,0.88526773,0.63534421,0.54627234,0.57439137,0.79517651,0.29965520,0.36666954,0.65473700,0.61671239,0.60612392,0.62895489,0.43469834,,0.31934869,,0.67952317,0.97771764,0.46604645,0.33376992,0.27588713,0.44940090,0.43091416,0.53365672,0.44644517,,0.46543920,0.93695146,0.50951201,0.87107974,0.47211945,0.47320986,0.41210330,0.42444551,0.00000000,0.50591254,0.91916108,0.55017251,0.34942067,0.41735548,0.51271808
58,0.83475977,0.43581754,,0.11506569,,0.96101713,0.86375761,,0.78134030,,0.36729795,0.39208168,0.11725646,,0.93433595,0.63850677,0.23663485,0.86325163,0.86114562,0.40401959,0.38429511,0.23217469,0.37554026,0.45100260,0.92889106,0.54277772,0.98210263,0.80704689,0.86299932,0.23982513,0.73338699,0.45060158,0.80433774,0.59384835,0.65269375,0.26174265,,0.28038490,,0.53516674,0.92708260,0.46679956,0.34100813,0.41523886,0.37737495,0.16851437,0.27389425,0.31701392,,0.52337730,0.73009169,0.27304929,0.88326371,0.28978658,0.17256093,0.33155209,0.77230215,0.50591254,0.00000000,0.96149909,0.31271195,0.24098378,0.12436777,0.62946838
59,0.98985100,0.97016138,,0.92272222,,0.92784917,0.89159960,,0.88658231,,0.97009379,0.75913495,0.94386691,,0.70709211,0.95477211,0.93216407,0.96307015,0.90578592,0.81886172,0.94252503,0.92382222,0.69940573,0.93848974,0.91356403,0.64513355,0.97663319,0.95975304,0.98106992,0.91981900,0.98361534,0.97923613,0.98018408,0.87138140,0.88759649,0.92327017,,0.97333461,,0.97698641,0.96392602,0.55680323,0.90865439,0.86091900,0.89893699,0.91615576,0.94218409,0.94093657,,0.74287331,0.66948283,0.97106373,0.93896645,0.90862286,0.94805664,0.79238981,0.77701294,0.91916108,0.96149909,0.00000000,0.94637263,0.91309577,0.98451173,0.86452502
60,0.90638626,0.26463145,,0.43755198,,0.94493783,0.82529569,,0.66049612,,0.18417352,0.36973679,0.28254962,,0.91925663,0.65710384,0.21878600,0.43767935,0.40805888,0.21582174,0.30463910,0.12236619,0.19583750,0.37724626,0.94822776,0.52480614,0.87062883,0.62880415,0.85302532,0.41169745,0.87335885,0.35894310,0.67720747,0.30113673,0.30050153,0.29328918,,0.17638338,,0.48061132,0.86918551,0.32528418,0.29059720,0.46359885,0.28516436,0.19078767,0.10328817,0.06191957,,0.46840012,0.70249730,0.16874492,0.93338639,0.22280622,0.42375255,0.13942099,0.76543516,0.55017251,0.31271195,0.94637263,0.00000000,0.14627516,0.38957566,0.57428706
61,0.65390152,0.40023577,,0.31806338,,0.94768977,0.73597014,,0.65860242,,0.27485639,0.23444891,0.23551160,,0.90735996,0.60956156,0.04059100,0.37008202,0.36652976,0.17976570,0.24030972,0.02035654,0.10782933,0.33385158,0.81308764,0.48013216,0.96326983,0.52287060,0.86822385,0.18516302,0.75817454,0.23105550,0.61834544,0.23315835,0.21457648,0.15613890,,0.03145087,,0.49029201,0.93970633,0.24164224,0.19039994,0.29303759,0.20485544,0.06109500,0.04536116,0.14091694,,0.40714520,0.70536268,0.08514291,0.91013163,0.10961246,0.32309723,0.08108109,0.60293233,0.34942067,0.24098378,0.91309577,0.14627516,0.00000000,0.23314250,0.59158289
62,0.70392370,0.55919111,,0.15051669,,0.96648234,0.71135259,,0.77647007,,0.41541058,0.39460522,0.14996690,,0.97109836,0.63766015,0.19753957,0.82145536,0.82171959,0.44598055,0.37633318,0.25341159,0.38835567,0.44970095,0.89296627,0.49807906,0.97007000,0.73368382,0.91297489,0.18987906,0.71122372,0.37391180,0.68989193,0.58278668,0.63239294,0.19308984,,0.22616506,,0.56379187,0.97911972,0.44516218,0.35921884,0.39654261,0.38775444,0.20886183,0.27772504,0.34964716,,0.56879348,0.74539995,0.27719522,0.95276737,0.28358591,0.13363707,0.32333571,0.71037531,0.41735548,0.12436777,0.98451173,0.38957566,0.23314250,0.00000000,0.63257933
63,0.93561488,0.65676069,,0.70793056,,0.97415417,0.89331144,,0.94709182,,0.56772614,0.64657533,0.67582464,,0.80182725,0.85750574,0.61144447,0.66810131,0.76299864,0.90753496,0.40521181,0.58734310,0.68437636,0.61112237,0.86180019,0.54736042,0.62591690,0.76442444,0.87205195,0.53420770,0.55039573,0.81000632,0.83143127,0.65963411,0.74905884,0.72591507,,0.55071700,,0.70215362,0.81639731,0.83828175,0.36964291,0.30164671,0.62532270,0.61980104,0.65593290,0.65314996,,0.63981318,0.77676773,0.60430336,0.96674907,0.59049088,0.74209988,0.69064736,0.81095314,0.51271808,0.62946838,0.86452502,0.57428706,0.59158289,0.63257933,0.00000000
