channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
42,0.16506985,0.50758183,,0.56915265,,0.09835869,0.22909167,,0.25950336,,0.67832011,0.77934122,0.67223430,,0.07870595,0.42482534,0.77562839,0.54805791,0.52078956,0.53591669,0.64164293,0.81510830,0.72039950,0.63252139,0.06950805,0.43261921,0.18972400,0.43935359,0.38741082,0.69988656,0.51510215,0.48468935,0.35506803,0.58931494,0.59089434,0.66238308,,0.80869675,,0.54255748,0.13394281,0.64048600,1.00000000,0.71874225,0.63014483,0.73467666,0.70224118,0.69075567,,0.72438049,0.14841710,0.70901495,0.11089274,0.69489431,0.56362218,0.72247207,0.39902937,0.66623008,0.65899187,0.09134563,0.70940280,0.80960006,0.64078116,0.63035709
43,0.26432437,0.35895425,,0.50874132,,0.03821255,0.24343175,,0.11277656,,0.54092789,0.52435106,0.51527494,,0.12337217,0.31796068,0.70718217,0.46656814,0.35231894,0.33323297,0.70183289,0.67957455,0.51274091,0.54439855,0.08065191,0.66007710,0.23039165,0.37968254,0.30078852,0.66746759,0.55395150,0.42835683,0.29791862,0.42534110,0.42543966,0.56344795,,0.74553263,,0.39558542,0.03047895,0.41438121,0.71874225,1.00000000,0.59769005,0.66959023,0.61301303,0.57293785,,0.40663612,0.30301210,0.64606488,0.10535286,0.64447123,0.50823545,0.56183416,0.29925206,0.72411287,0.58476114,0.13908097,0.53640115,0.70696241,0.60345739,0.69835329
44,0.27825445,0.43084615,,0.54720736,,0.13372493,0.18744531,,0.52624381,,0.53643095,0.73100138,0.58077109,,0.21221462,0.36700726,0.73281062,0.41735896,0.37628514,0.60090494,0.75491959,0.74182367,0.77949059,0.43164343,0.06874751,0.50243974,0.02946058,0.34909827,0.31169626,0.70736974,0.20600826,0.55046451,0.26554203,0.57742518,0.59714210,0.67363179,,0.78259552,,0.42912889,0.22824594,0.64634758,0.63014483,0.59769005,1.00000000,0.74015856,0.74582851,0.74288571,,0.54976189,0.16238213,0.74342632,0.13116838,0.70048666,0.55574501,0.71590114,0.19455847,0.55059910,0.62262505,0.10106304,0.71483564,0.79514456,0.61224556,0.37467730
45,0.31388366,0.61108458,,0.74937665,,0.05721119,0.23202680,,0.31416315,,0.68973470,0.70447254,0.74671781,,0.05745634,0.37356845,0.93505073,0.59910125,0.48652282,0.78558588,0.72505498,0.93669927,0.78959262,0.61490512,0.16034114,0.53274214,0.03167060,0.39007056,0.24465205,0.78268409,0.21627182,0.73485911,0.13577816,0.66146821,0.74380720,0.72484827,,0.88361561,,0.51384664,0.12888417,0.67556274,0.73467666,0.66959023,0.74015856,1.00000000,0.90167272,0.80102968,,0.54889214,0.33399099,0.87041903,0.29751736,0.84819221,0.71209538,0.83500475,0.30664718,0.56908584,0.83148563,0.08432492,0.80921233,0.93890500,0.79113817,0.38019896
46,0.30221888,0.68360746,,0.62662798,,0.04040493,0.22474098,,0.31261563,,0.75491285,0.61673123,0.70328468,,0.05366361,0.32394499,0.88607192,0.67233026,0.65677196,0.89131612,0.68890405,0.95889717,0.83121431,0.66046083,0.16589370,0.53663826,0.17086948,0.44723746,0.39051005,0.69203234,0.11475683,0.80753911,0.32480603,0.76065594,0.78400016,0.79177213,,0.90005624,,0.48916984,0.09096526,0.71285343,0.70224118,0.61301303,0.74582851,0.90167272,1.00000000,0.86536801,,0.44911468,0.37848210,0.89522839,0.15379485,0.85790718,0.66000760,0.89810705,0.28602767,0.46634325,0.72610575,0.05781592,0.89671183,0.95463884,0.72227496,0.34406713
47,0.14062217,0.62642419,,0.59715945,,0.06496072,0.21464014,,0.38964444,,0.79393131,0.66377515,0.69242251,,0.11355241,0.37445325,0.77691972,0.55900174,0.55558604,0.70983708,0.69093406,0.85871494,0.79520798,0.62563097,0.04893254,0.49601704,0.07270631,0.37797043,0.37874693,0.62252724,0.19278041,0.61961830,0.33500862,0.63244808,0.64355361,0.71694195,,0.82658166,,0.53437179,0.15127933,0.69508749,0.69075567,0.57293785,0.74288571,0.80102968,0.86536801,1.00000000,,0.56793892,0.21661496,0.80255389,0.12875426,0.76415539,0.60384905,0.87394023,0.26231968,0.55355483,0.68298608,0.05906346,0.93808043,0.85908306,0.65035284,0.34685001
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.09977851,0.43031114,,0.44122803,,0.31797779,0.16671014,,0.43263504,,0.51483643,0.80662632,0.51984912,,0.17880613,0.47881040,0.54745841,0.42400715,0.43188089,0.38335109,0.52556491,0.58726066,0.64959228,0.43838274,0.04265917,0.11771708,0.21571296,0.30450511,0.32732621,0.51797760,0.42275065,0.24613595,0.27230668,0.42892298,0.47527763,0.49435157,,0.59827149,,0.58833456,0.13901411,0.48211655,0.72438049,0.40663612,0.54976189,0.54889214,0.44911468,0.56793892,,1.00000000,0.15721309,0.59103489,0.07622238,0.54845423,0.41084051,0.54788834,0.28614712,0.53456080,0.47662267,0.26761109,0.53159988,0.59285480,0.43120652,0.36018682
50,0.16105604,0.48032326,,0.18984702,,0.06981726,0.07092391,,0.25465319,,0.30452770,0.11486082,0.19267559,,0.40730953,0.06646813,0.24504803,0.23897253,0.06820460,0.29381305,0.29144281,0.35500699,0.07819155,0.27136105,0.06941053,0.43996072,0.19748870,0.10407878,0.10963396,0.12817442,0.08947711,0.34261328,0.06044590,0.25118041,0.25562081,0.17430571,,0.26744679,,0.10422362,0.02973661,0.11702455,0.14841710,0.30301210,0.16238213,0.33399099,0.37848210,0.21661496,,0.15721309,1.00000000,0.39067626,0.18090153,0.41763282,0.18510857,0.18671799,0.12746494,0.07370947,0.26990831,0.33051714,0.29750270,0.29463732,0.25460002,0.23486838
51,0.22151381,0.75914991,,0.58982188,,0.14615540,0.21764058,,0.39130783,,0.77797031,0.69828308,0.69554323,,0.03122725,0.41977251,0.83117330,0.64162964,0.64432132,0.79710793,0.73259652,0.94249856,0.75273943,0.63406563,0.08450445,0.56451398,0.08974855,0.42786670,0.40285859,0.66538382,0.23679316,0.70751160,0.32923931,0.70636946,0.75862861,0.76217651,,0.89457893,,0.59712207,0.06569934,0.58789933,0.70901495,0.64606488,0.74342632,0.87041903,0.89522839,0.80255389,,0.59103489,0.39067626,1.00000000,0.13872030,0.96419686,0.62521160,0.83555043,0.16488558,0.49048799,0.72695071,0.03412961,0.83125508,0.91485709,0.72598565,0.39569661
52,0.06429387,0.22356030,,0.04869137,,0.09118739,0.83916581,,0.05210229,,0.10899156,0.10413031,0.02696533,,0.09141030,0.04412797,0.13732456,0.12773614,0.11615840,0.13229671,0.12802917,0.15369420,0.12823534,0.08890087,0.03769941,0.10429335,0.14010100,0.48566428,0.54719341,0.05395049,0.08567752,0.13537556,0.73033738,0.37946326,0.17864653,0.21132407,,0.16189627,,0.13289785,0.26917386,0.12177142,0.11089274,0.10535286,0.13116838,0.29751736,0.15379485,0.12875426,,0.07622238,0.18090153,0.13872030,1.00000000,0.14596525,0.03945298,0.14246894,0.16331580,0.12892024,0.12022308,0.08490662,0.12158456,0.15390395,0.04723263,0.07405013
53,0.25646549,0.68234670,,0.58919585,,0.12039290,0.24205503,,0.33207297,,0.73258907,0.68515801,0.68248957,,0.02888863,0.42016232,0.83020788,0.58299857,0.53976703,0.73172414,0.71807659,0.90711153,0.71145749,0.61624384,0.10649100,0.56686336,0.02489932,0.41071773,0.38388503,0.67099118,0.26459819,0.68642259,0.33944985,0.65805078,0.71135867,0.74471068,,0.88286233,,0.55133462,0.04817388,0.54059529,0.69489431,0.64447123,0.70048666,0.84819221,0.85790718,0.76415539,,0.54845423,0.41763282,0.96419686,0.14596525,1.00000000,0.61591190,0.80989838,0.17943776,0.52788055,0.71021342,0.09926462,0.77719378,0.89038754,0.71641409,0.40950912
54,0.27550590,0.35739142,,0.87036252,,0.03042139,0.25738561,,0.20664611,,0.54178089,0.54729962,0.84763050,,0.16034409,0.34773922,0.75252032,0.13916150,0.12418836,0.57184154,0.47659916,0.68241900,0.64525568,0.46130544,0.10565055,0.37780187,0.01374798,0.24906707,0.18487477,0.73075795,0.23484680,0.55648255,0.28669071,0.35212421,0.31436127,0.74664187,,0.68838549,,0.38027823,0.05566999,0.54251015,0.56362218,0.50823545,0.55574501,0.71209538,0.66000760,0.60384905,,0.41084051,0.18510857,0.62521160,0.03945298,0.61591190,1.00000000,0.62999582,0.30682772,0.52785921,0.82743907,0.05337172,0.57624745,0.71507692,0.86636293,0.25790012
55,0.28308594,0.54847264,,0.61757714,,0.07961557,0.24788907,,0.38830042,,0.68261498,0.67729056,0.68944418,,0.15136333,0.32493645,0.84919882,0.60094923,0.59865099,0.77288473,0.67354339,0.89972818,0.86988723,0.61183602,0.20274958,0.40195239,0.03101526,0.46527982,0.43045712,0.67980856,0.17706831,0.71040261,0.39400089,0.70285940,0.71974862,0.76379198,,0.88107502,,0.47010624,0.08105854,0.81791139,0.72247207,0.56183416,0.71590114,0.83500475,0.89810705,0.87394023,,0.54788834,0.18671799,0.83555043,0.14246894,0.80989838,0.62999582,1.00000000,0.40321720,0.58789670,0.66844791,0.23617855,0.86057901,0.91891891,0.67666429,0.30935267
56,0.23351288,0.10545728,,0.28966755,,0.10015045,0.21321957,,0.05493531,,0.13982889,0.28537506,0.29052949,,0.29707646,0.14823687,0.44610900,0.22342013,0.23648219,0.23414575,0.16073419,0.31744558,0.49364933,0.31378645,0.23390792,0.22241607,0.56151795,0.32430819,0.17406905,0.48740894,0.16730520,0.25177392,0.31007677,0.27863222,0.25204813,0.28963345,,0.37230885,,0.11267857,0.07195237,0.49536830,0.39902937,0.29925206,0.19455847,0.30664718,0.28602767,0.26231968,,0.28614712,0.12746494,0.16488558,0.16331580,0.17943776,0.30682772,0.40321720,1.00000000,0.57555449,0.22769785,0.22298707,0.23456484,0.39706767,0.28962469,0.18904683
57,0.25680882,0.07721701,,0.48653772,,0.02790201,0.28937554,,0.17241353,,0.44939214,0.66494775,0.51341248,,0.17866579,0.30298078,0.67790419,0.36833200,0.44002542,0.20903796,0.57589597,0.57109785,0.60800707,0.46595740,0.14202829,0.36465579,0.46478400,0.42560861,0.30178228,0.70034480,0.63333046,0.34526300,0.38328761,0.39387605,0.37104511,0.56530166,,0.68065131,,0.32047683,0.02350525,0.53395355,0.66623008,0.72411287,0.55059910,0.56908584,0.46634325,0.55355483,,0.53456080,0.07370947,0.49048799,0.12892024,0.52788055,0.52785921,0.58789670,0.57555449,1.00000000,0.49408749,0.08083892,0.44982749,0.65057933,0.58264452,0.48728192
58,0.16524024,0.56418246,,0.88493431,,0.03898286,0.13624239,,0.21865971,,0.63270205,0.60791832,0.88274354,,0.06566406,0.36149320,0.76336515,0.13674839,0.13885435,0.59598041,0.61570489,0.76782531,0.62445974,0.54899740,0.07110893,0.45722228,0.01789737,0.25443870,0.14682353,0.76017487,0.26661304,0.54939842,0.19566225,0.40615165,0.34730625,0.73825735,,0.71961510,,0.46483323,0.07291741,0.53320044,0.65899187,0.58476114,0.62262505,0.83148563,0.72610575,0.68298608,,0.47662267,0.26990831,0.72695071,0.12022308,0.71021342,0.82743907,0.66844791,0.22769785,0.49408749,1.00000000,0.03850092,0.68728805,0.75901622,0.87563223,0.37053162
59,0.01655934,0.02983863,,0.07727779,,0.11843500,0.11266340,,0.12521051,,0.02990621,0.24555436,0.05613311,,0.29290789,0.08285932,0.06783593,0.03692982,0.09421409,0.18113828,0.05747498,0.07617779,0.30975097,0.06151026,0.08643597,0.35486645,0.02336679,0.06570665,0.04185921,0.08018102,0.01638469,0.02086503,0.02150466,0.12861860,0.11240353,0.07672983,,0.04562323,,0.02301357,0.03856690,0.50118500,0.09134563,0.13908097,0.10106304,0.08432492,0.05781592,0.05906346,,0.26761109,0.33051714,0.03412961,0.08490662,0.09926462,0.05337172,0.23617855,0.22298707,0.08083892,0.03850092,1.00000000,0.05362739,0.08690421,0.01721543,0.13547496
60,0.09361371,0.73536855,,0.56244802,,0.06621286,0.20231207,,0.33950385,,0.81582648,0.63026321,0.71745038,,0.08074337,0.34289616,0.78121400,0.58953172,0.63258713,0.78417826,0.69536090,0.87763381,0.80416250,0.62275374,0.05177224,0.47519386,0.12937118,0.40118009,0.42002240,0.58830255,0.12664118,0.64105690,0.32279256,0.69886327,0.69949847,0.70671082,,0.82361662,,0.51938868,0.21921566,0.67471582,0.70940280,0.53640115,0.71483564,0.80921233,0.89671183,0.93808043,,0.53159988,0.29750270,0.83125508,0.12158456,0.77719378,0.57624745,0.86057901,0.23456484,0.44982749,0.68728805,0.05362739,1.00000000,0.85372484,0.61042434,0.42571294
61,0.34609848,0.59976423,,0.68603361,,0.07188141,0.26402989,,0.34139758,,0.72514361,0.76555109,0.76448840,,0.09322968,0.39043844,0.95940900,0.67890614,0.67237872,0.82023430,0.75969028,0.97964346,0.89217067,0.66614842,0.18691236,0.51986784,0.04029314,0.53883839,0.43778414,0.81483698,0.24182549,0.76894450,0.38165456,0.76684165,0.78542352,0.84386110,,0.96854913,,0.50970799,0.07021358,0.75835776,0.80960006,0.70696241,0.79514456,0.93890500,0.95463884,0.85908306,,0.59285480,0.29463732,0.91485709,0.15390395,0.89038754,0.71507692,0.91891891,0.39706767,0.65057933,0.75901622,0.08690421,0.85372484,1.00000000,0.76685750,0.40841711
62,0.29607630,0.44080892,,0.84948331,,0.03445818,0.28864744,,0.22352995,,0.58458942,0.60539478,0.85003310,,0.02890163,0.36233982,0.80250651,0.17854464,0.17828043,0.55401945,0.62366682,0.74658841,0.61164433,0.55029905,0.10703371,0.50192094,0.04108394,0.26631615,0.18830228,0.81012094,0.28877628,0.62608820,0.31010804,0.41721335,0.36760706,0.81412858,,0.78806603,,0.43620810,0.02088026,0.55483782,0.64078116,0.60345739,0.61224556,0.79113817,0.72227496,0.65035284,,0.43120652,0.25460002,0.72598565,0.04723263,0.71641409,0.86636293,0.67666429,0.28962469,0.58264452,0.87563223,0.01721543,0.61042434,0.76685750,1.00000000,0.36742067
63,0.06438510,0.34769964,,0.29206944,,0.06940745,0.13814691,,0.05290816,,0.43227389,0.35342467,0.32417533,,0.22002205,0.14249426,0.38855550,0.35660198,0.23700137,0.09246507,0.59478819,0.41265693,0.31562364,0.38887763,0.13819979,0.45263958,0.37408310,0.23557553,0.23744249,0.46579230,0.44960424,0.18999368,0.16856876,0.34036589,0.25094116,0.27408490,,0.44928303,,0.29784638,0.20508525,0.16171825,0.63035709,0.69835329,0.37467730,0.38019896,0.34406713,0.34685001,,0.36018682,0.23486838,0.39569661,0.07405013,0.40950912,0.25790012,0.30935267,0.18904683,0.48728192,0.37053162,0.13547496,0.42571294,0.40841711,0.36742067,1.00000000
