rank,label,channels,role,replicate,coverage,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,se3_ate_max_cm,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_mean_cm,allframe_sim3_scale,keyframe_sim3_mean_cm,keyframe_sim3_scale
1,unet_c2f_b_fine02_coarse04,"unet:c2f:B:fine3,7,12:coarse0,5,6,18,30",Step-R full-grid C2F-B; F2 × C4,0,0.9993086761147598,3.0162,4.9693000000000005,2.7640000000000002,25.562630403635627,20.088015899753238,53.27510789370179,0.39678091693347295,6.485639418281466,0.27485254322986663,2.013355436332936,20.550025908961604,0.9496315144459917,3.215241242842539,1.0195590448844458
2,unet_c2f_b_fine02_coarse01,"unet:c2f:B:fine3,7,12:coarse5,6,17,18,28,30",Step-R full-grid C2F-B; F2 × C1,0,0.9993086761147598,3.0416,5.0483,2.8512,26.100193012790367,20.526526390670295,54.27469032644652,0.4045951048756383,6.855036106850589,0.2745919360186134,2.0054820651538816,21.02572489385426,0.9491736377732235,3.239829121551432,1.0202419466929125
3,unet_c2f_b_fine02_coarse03,"unet:c2f:B:fine3,7,12:coarse0,5,18,30",Step-R full-grid C2F-B; F2 × C3,0,0.9993086761147598,3.0643,5.0936,2.8795,26.337811498488712,20.764815289128894,55.047795217781406,0.4063364662018296,6.998187322793009,0.2746581429397757,2.0035140757717853,21.235631794451812,0.9489114214679537,3.264845625578825,1.02093536501565
4,unet_c2f_a_fine02_coarse02,"unet:c2f:A:fine3,7,12:coarse0,5,6,17,18,30",Step-R full-grid C2F-A; F2 × C2,0,0.9993086761147598,3.0942000000000003,5.1527,2.938,26.852425678284312,21.300309139386307,56.4353958605337,0.4209504205745348,7.252742118752324,0.27654920013813855,2.0065789165348797,21.75094887422891,0.9484257527763552,3.2877409311133325,1.0222748511911757
5,unet_c2f_a_fine02_coarse01,"unet:c2f:A:fine3,7,12:coarse5,6,17,18,28,30",Step-R full-grid C2F-A; F2 × C1,0,0.9993086761147598,3.0978,5.4551,3.3636,28.985464092789254,23.145087213895344,60.35884884241594,0.46773252821652883,8.987955057695322,0.2799075632648359,2.022663045607115,23.683962346415445,0.9465869107940316,3.3077810183598184,1.0237886165732297
6,unet_c2f_a_fine04_coarse04,"unet:c2f:A:fine2,4,6:coarse0,5,6,18,30",Step-R full-grid C2F-A; F4 × C4,0,0.9993086761147598,3.1348000000000003,5.1081,3.1128,27.197450436415753,21.903687997212614,55.08165237912501,0.43263108503336517,9.469774384567042,0.278078889668947,2.1266839298459117,22.376270282309513,0.9512290446300545,3.2889859297620485,1.0243542747594174
7,unet_c2f_a_fine04_coarse01,"unet:c2f:A:fine2,4,6:coarse5,6,17,18,28,30",Step-R full-grid C2F-A; F4 × C1,0,0.9993086761147598,3.1822000000000004,5.2958,3.3328999999999995,28.519193929561272,23.038211478111315,56.52464055245573,0.4591357097047593,10.342010704906745,0.28126436404692734,2.1300755344206093,23.538702040989495,0.9489561145543902,3.343185764824743,1.0247859864600828
8,unet_c2f_a_fine04_coarse02,"unet:c2f:A:fine2,4,6:coarse0,5,6,17,18,30",Step-R full-grid C2F-A; F4 × C2,0,0.9993086761147598,3.1973000000000003,5.1665,3.0693,26.959231350808665,21.477778592788514,54.471634017203904,0.4227089363982221,8.84295354713197,0.27851022819368326,2.0620150749847066,22.002059325620866,0.9504052821878184,3.331448960031219,1.0260805104692299
9,unet_c2f_a_fine02_coarse03,"unet:c2f:A:fine3,7,12:coarse0,5,18,30",Step-R full-grid C2F-A; F2 × C3,0,0.9993086761147598,3.1978,5.6684,3.5291,30.034677226219745,23.93084416310937,62.95505430850628,0.46007840726183263,9.38907741780419,0.2769961990591227,2.1325442677909323,24.5723964449414,0.9457249205215827,3.421286481079791,1.0250124691436866
10,unet_c2f_a_fine04_coarse03,"unet:c2f:A:fine2,4,6:coarse0,5,18,30",Step-R full-grid C2F-A; F4 × C3,0,0.9993086761147598,3.2781,5.5105,3.3622,28.45962536790065,22.681045644147108,57.8780400834309,0.4552796383977064,9.724219367860792,0.2823668735994944,2.2626920530387378,23.355450287856407,0.9502998049864669,3.454959667905423,1.0301139945096165
11,unet_c2f_a_fine05_coarse02,"unet:c2f:A:fine2,3,7,12,13:coarse0,5,6,17,18,30",Step-R full-grid C2F-A; F5 × C2,0,0.9993086761147598,3.2846,5.2645,3.0595,26.94388633189438,21.396926550921087,56.238113202291686,0.42930390977617744,8.367282946651908,0.276231598362762,2.0240706084146898,21.869783335016855,0.9481745245216427,3.4766419798748323,1.022401915633073
12,unet_c2f_a_fine05_coarse01,"unet:c2f:A:fine2,3,7,12,13:coarse5,6,17,18,28,30",Step-R full-grid C2F-A; F5 × C1,0,0.9993086761147598,3.2906,5.3542,3.2039,27.669780279221605,22.066968132789928,57.19119163296178,0.4594610121970928,8.8020638169456,0.2825572055891852,2.0847135544412336,22.56767753325303,0.9478967952170707,3.478140177948086,1.0236148745971092
13,unet_c2f_a_fine03_coarse02,"unet:c2f:A:fine2,3,12,14:coarse0,5,6,17,18,30",Step-R full-grid C2F-A; F3 × C2,0,0.9993086761147598,3.3337,5.648899999999999,3.4682,29.597754336998978,23.81757491018893,61.58485802637572,0.45702276676119713,9.692063175452063,0.27692233179028797,2.3187541437021633,24.36706668857649,0.9467482324279042,3.560359671955615,1.0278229278998612
14,unet_c2f_a_fine03_coarse04,"unet:c2f:A:fine2,3,12,14:coarse0,5,6,18,30",Step-R full-grid C2F-A; F3 × C4,0,0.9993086761147598,3.3411999999999997,5.780600000000001,3.6516,30.662843173622644,24.809395434350662,63.719384071265274,0.4833841147948885,10.789906370988094,0.2786645885920706,2.386230642091737,25.38750597807466,0.9462687096952849,3.5692573873994373,1.0274870482411236
15,unet_c2f_b_fine05_coarse04,"unet:c2f:B:fine2,3,7,12,13:coarse0,5,6,18,30",Step-R full-grid C2F-B; F5 × C4,0,0.9993086761147598,3.3666,5.1934000000000005,2.8413999999999997,25.443149507703904,20.071827612558867,52.30526281222756,0.40003066116379127,7.265354034929151,0.2752723379785168,2.1106058247441566,20.527097224520887,0.950279320817457,3.5476228419562066,1.0220863325448881
16,unet_c2f_a_fine01_coarse02,"unet:c2f:A:fine2,3,7,12,13,14:coarse0,5,6,17,18,30",Step-R full-grid C2F-A; F1 × C2,0,0.9993086761147598,3.3678,5.4879,3.2918000000000003,28.85425339632822,23.17888928630306,59.768543026358735,0.44589777107727074,9.265187338333654,0.27621749555615843,2.122664848998377,23.69548685284381,0.9471780297265346,3.563731965699382,1.0260099831845013
17,unet_c2f_b_fine03_coarse04,"unet:c2f:B:fine2,3,12,14:coarse0,5,6,18,30",Step-R full-grid C2F-B; F3 × C4,0,0.9993086761147598,3.3762,5.793,3.5992,30.160532166094107,24.25805264384008,62.085920657053464,0.46373074092092914,9.967245277269818,0.2786679246494444,2.503182058489865,24.866957328439383,0.9468541898418837,3.59619994587711,1.0266348945633075
18,unet_c2f_b_fine05_coarse02,"unet:c2f:B:fine2,3,7,12,13:coarse0,5,6,17,18,30",Step-R full-grid C2F-B; F5 × C2,0,0.9993086761147598,3.3908,5.2538,2.9055,25.76654146595797,20.336074816263622,52.90453498604861,0.4016233954728829,7.457115867628684,0.27519949916606823,2.137311836445494,20.791541553184192,0.9499639851938274,3.57170897416574,1.0226573352515034
19,unet_c2f_b_fine03_coarse02,"unet:c2f:B:fine2,3,12,14:coarse0,5,6,17,18,30",Step-R full-grid C2F-B; F3 × C2,0,0.9993086761147598,3.3910000000000005,5.7745,3.5249999999999995,29.429465223771345,23.449044676693582,60.52205376193434,0.4486248512320403,9.120996406375506,0.2786411987451191,2.5642533022146865,24.12047721427175,0.947422063910378,3.6112935193052227,1.0265406045917238
20,unet_c2f_b_fine05_coarse01,"unet:c2f:B:fine2,3,7,12,13:coarse5,6,17,18,28,30",Step-R full-grid C2F-B; F5 × C1,0,0.9993086761147598,3.392,5.247199999999999,2.8996,25.76705219632488,20.338463998973484,52.8345929631405,0.4032421329619138,7.529227210998998,0.27556568993995934,2.168603778544417,20.78831787044178,0.9497482904843161,3.5728884736934416,1.022113227339273
21,unet_c2f_a_fine03_coarse01,"unet:c2f:A:fine2,3,12,14:coarse5,6,17,18,28,30",Step-R full-grid C2F-A; F3 × C1,0,0.9993086761147598,3.3935,5.9698,3.8413999999999997,31.484360992110627,25.51179228020213,64.68698950882886,0.48697397034770123,10.804707593227626,0.2797494894495225,2.330956408326185,26.079304122678966,0.945426459054282,3.622938814198723,1.028934558159243
