step,beam,channel,subset,bqs,marginal
1,seed,42,[42],0.41633744239808446,0.41633744239808446
1,seed,43,[43],0.4368665477033932,0.4368665477033932
1,seed,44,[44],0.37951094266874635,0.37951094266874635
1,seed,45,[45],0.4361164974623219,0.4361164974623219
1,seed,46,[46],0.4481786771233774,0.4481786771233774
1,seed,47,[47],0.44160902774738203,0.44160902774738203
1,seed,48,[48],0.23949153831774062,0.23949153831774062
1,seed,49,[49],0.292157484794636,0.292157484794636
1,seed,50,[50],0.21562396251328134,0.21562396251328134
1,seed,51,[51],0.4068141892464397,0.4068141892464397
1,seed,52,[52],0.2505779537799442,0.2505779537799442
1,seed,53,[53],0.47781351292714824,0.47781351292714824
1,seed,54,[54],0.3293209232514806,0.3293209232514806
1,seed,55,[55],0.5108866987975361,0.5108866987975361
1,seed,56,[56],0.28867648107176447,0.28867648107176447
1,seed,57,[57],0.3229799193002907,0.3229799193002907
1,seed,58,[58],0.24782035099917488,0.24782035099917488
1,seed,59,[59],0.253767154797561,0.253767154797561
1,seed,60,[60],0.5385053495304728,0.5385053495304728
1,seed,61,[61],0.5032207293019072,0.5032207293019072
1,seed,62,[62],0.433403993156511,0.433403993156511
1,seed,63,[63],0.2184420409231701,0.2184420409231701
2,beam1(seed=ch60),0,"[60, 0]",0.5385885171459913,8.3e-05
2,beam1(seed=ch60),1,"[60, 1]",0.48700624690135524,-0.051499
2,beam1(seed=ch60),2,"[60, 2]",0.5659383741562065,0.027433
2,beam1(seed=ch60),3,"[60, 3]",0.4828956505392727,-0.05561
2,beam1(seed=ch60),4,"[60, 4]",0.5541045958460508,0.015599
2,beam1(seed=ch60),5,"[60, 5]",0.4444382679813156,-0.094067
2,beam1(seed=ch60),6,"[60, 6]",0.5217208649073707,-0.016784
2,beam1(seed=ch60),7,"[60, 7]",0.5608317573523774,0.022326
2,beam1(seed=ch60),8,"[60, 8]",0.5220477090350975,-0.016458
2,beam1(seed=ch60),9,"[60, 9]",0.5446376519779993,0.006132
2,beam1(seed=ch60),10,"[60, 10]",0.5118411511593929,-0.026664
2,beam1(seed=ch60),11,"[60, 11]",0.3444063187997284,-0.194099
2,beam1(seed=ch60),12,"[60, 12]",0.47994766485980367,-0.058558
2,beam1(seed=ch60),13,"[60, 13]",0.4944192624669939,-0.044086
2,beam1(seed=ch60),14,"[60, 14]",0.4731763317246935,-0.065329
2,beam1(seed=ch60),15,"[60, 15]",0.555894914147805,0.01739
2,beam1(seed=ch60),16,"[60, 16]",0.5282124780577031,-0.010293
2,beam1(seed=ch60),17,"[60, 17]",0.4455228940801564,-0.092982
2,beam1(seed=ch60),18,"[60, 18]",0.4570580475317336,-0.081447
2,beam1(seed=ch60),19,"[60, 19]",0.48516049039168035,-0.053345
2,beam1(seed=ch60),20,"[60, 20]",0.4952634046254257,-0.043242
2,beam1(seed=ch60),21,"[60, 21]",0.5236209177485891,-0.014884
2,beam1(seed=ch60),22,"[60, 22]",0.46711129876547863,-0.071394
2,beam1(seed=ch60),23,"[60, 23]",0.5621378299353914,0.023632
2,beam1(seed=ch60),24,"[60, 24]",0.40931331796772435,-0.129192
2,beam1(seed=ch60),25,"[60, 25]",0.4325146149104683,-0.105991
2,beam1(seed=ch60),26,"[60, 26]",0.5097211623143568,-0.028784
2,beam1(seed=ch60),27,"[60, 27]",0.525614766749432,-0.012891
2,beam1(seed=ch60),28,"[60, 28]",0.49044239648274635,-0.048063
2,beam1(seed=ch60),29,"[60, 29]",0.4758334852124185,-0.062672
2,beam1(seed=ch60),30,"[60, 30]",0.4543318781638529,-0.084173
2,beam1(seed=ch60),31,"[60, 31]",0.4903322380444631,-0.048173
2,beam1(seed=ch60),32,"[60, 32]",0.5058366906250751,-0.032669
2,beam1(seed=ch60),33,"[60, 33]",0.5033973125031926,-0.035108
2,beam1(seed=ch60),34,"[60, 34]",0.5281371666676731,-0.010368
2,beam1(seed=ch60),35,"[60, 35]",0.5544323469386518,0.015927
2,beam1(seed=ch60),36,"[60, 36]",0.41359852584189577,-0.124907
2,beam1(seed=ch60),37,"[60, 37]",0.5841350358918136,0.04563
2,beam1(seed=ch60),38,"[60, 38]",0.4744027907134704,-0.064103
2,beam1(seed=ch60),39,"[60, 39]",0.47839670456738026,-0.060109
2,beam1(seed=ch60),40,"[60, 40]",0.5002046212699173,-0.038301
2,beam1(seed=ch60),41,"[60, 41]",0.5494581201810758,0.010953
2,beam1(seed=ch60),42,"[60, 42]",0.5276479286599359,-0.010857
2,beam1(seed=ch60),43,"[60, 43]",0.5120917477867427,-0.026414
2,beam1(seed=ch60),44,"[60, 44]",0.46994183884384605,-0.068564
2,beam1(seed=ch60),45,"[60, 45]",0.5644787838720361,0.025973
2,beam1(seed=ch60),46,"[60, 46]",0.5392475436643009,0.000742
2,beam1(seed=ch60),47,"[60, 47]",0.5308011168783411,-0.007704
2,beam1(seed=ch60),48,"[60, 48]",0.4212431852866905,-0.117262
2,beam1(seed=ch60),49,"[60, 49]",0.42286992499933435,-0.115635
2,beam1(seed=ch60),50,"[60, 50]",0.4255949997516399,-0.11291
2,beam1(seed=ch60),51,"[60, 51]",0.5368300511924401,-0.001675
2,beam1(seed=ch60),52,"[60, 52]",0.5044346436642327,-0.034071
2,beam1(seed=ch60),53,"[60, 53]",0.556197697615167,0.017692
2,beam1(seed=ch60),54,"[60, 54]",0.4821015232131276,-0.056404
2,beam1(seed=ch60),55,"[60, 55]",0.5601115346596055,0.021606
2,beam1(seed=ch60),56,"[60, 56]",0.4046754665936813,-0.13383
2,beam1(seed=ch60),57,"[60, 57]",0.45473992068936236,-0.083765
2,beam1(seed=ch60),58,"[60, 58]",0.4311549454088132,-0.10735
2,beam1(seed=ch60),59,"[60, 59]",0.4920884437464804,-0.046417
2,beam1(seed=ch60),61,"[60, 61]",0.5970802826375334,0.058575
2,beam1(seed=ch60),62,"[60, 62]",0.5406582910503994,0.002153
2,beam1(seed=ch60),63,"[60, 63]",0.45571536142750485,-0.08279
2,beam2(seed=ch2),0,"[2, 0]",0.5389868166749973,0.005561
2,beam2(seed=ch2),1,"[2, 1]",0.4238319214256518,-0.109594
2,beam2(seed=ch2),3,"[2, 3]",0.4686824207909881,-0.064744
2,beam2(seed=ch2),4,"[2, 4]",0.5330672452583521,-0.000359
2,beam2(seed=ch2),5,"[2, 5]",0.4020900741485401,-0.131336
2,beam2(seed=ch2),6,"[2, 6]",0.4786315917665036,-0.054795
2,beam2(seed=ch2),7,"[2, 7]",0.5605034676115435,0.027077
2,beam2(seed=ch2),8,"[2, 8]",0.5314112281958002,-0.002015
2,beam2(seed=ch2),9,"[2, 9]",0.48409837976896475,-0.049328
2,beam2(seed=ch2),10,"[2, 10]",0.4795451312462017,-0.053881
2,beam2(seed=ch2),11,"[2, 11]",0.3153900267876397,-0.218036
2,beam2(seed=ch2),12,"[2, 12]",0.44050904426726634,-0.092917
2,beam2(seed=ch2),13,"[2, 13]",0.46946896060989135,-0.063957
2,beam2(seed=ch2),14,"[2, 14]",0.418711530326111,-0.114715
2,beam2(seed=ch2),15,"[2, 15]",0.5110011581168192,-0.022425
2,beam2(seed=ch2),16,"[2, 16]",0.46524808849272825,-0.068178
2,beam2(seed=ch2),17,"[2, 17]",0.42453325442803047,-0.108893
2,beam2(seed=ch2),18,"[2, 18]",0.36264262078546067,-0.170783
2,beam2(seed=ch2),19,"[2, 19]",0.44127357758292324,-0.092153
2,beam2(seed=ch2),20,"[2, 20]",0.4583916331614652,-0.075034
2,beam2(seed=ch2),21,"[2, 21]",0.510996621948188,-0.022429
2,beam2(seed=ch2),22,"[2, 22]",0.4316101532680907,-0.101816
2,beam2(seed=ch2),23,"[2, 23]",0.5551769698648935,0.021751
2,beam2(seed=ch2),24,"[2, 24]",0.3707603774793873,-0.162666
2,beam2(seed=ch2),25,"[2, 25]",0.4003014532203812,-0.133125
2,beam2(seed=ch2),26,"[2, 26]",0.4984288729001253,-0.034997
2,beam2(seed=ch2),27,"[2, 27]",0.5022705078689459,-0.031156
2,beam2(seed=ch2),28,"[2, 28]",0.47664745448790996,-0.056779
2,beam2(seed=ch2),29,"[2, 29]",0.461253398061171,-0.072173
2,beam2(seed=ch2),30,"[2, 30]",0.44902735249184217,-0.084399
2,beam2(seed=ch2),31,"[2, 31]",0.4386933305642621,-0.094733
2,beam2(seed=ch2),32,"[2, 32]",0.4899849534846128,-0.043441
2,beam2(seed=ch2),33,"[2, 33]",0.5128431870453558,-0.020583
2,beam2(seed=ch2),34,"[2, 34]",0.49055069746424085,-0.042875
2,beam2(seed=ch2),35,"[2, 35]",0.5248654261010003,-0.008561
2,beam2(seed=ch2),36,"[2, 36]",0.37390507325270206,-0.159521
2,beam2(seed=ch2),37,"[2, 37]",0.5389068079678717,0.005481
2,beam2(seed=ch2),38,"[2, 38]",0.47096239030365866,-0.062464
2,beam2(seed=ch2),39,"[2, 39]",0.4541388517816141,-0.079287
2,beam2(seed=ch2),40,"[2, 40]",0.4852548989022283,-0.048171
2,beam2(seed=ch2),41,"[2, 41]",0.5436891561041964,0.010263
2,beam2(seed=ch2),42,"[2, 42]",0.508590572283911,-0.024836
2,beam2(seed=ch2),43,"[2, 43]",0.5016045666452573,-0.031822
2,beam2(seed=ch2),44,"[2, 44]",0.4664332551999069,-0.066993
2,beam2(seed=ch2),45,"[2, 45]",0.5275685912620524,-0.005858
2,beam2(seed=ch2),46,"[2, 46]",0.529492916053169,-0.003933
2,beam2(seed=ch2),47,"[2, 47]",0.5246424028225365,-0.008784
2,beam2(seed=ch2),48,"[2, 48]",0.3862543662437599,-0.147172
2,beam2(seed=ch2),49,"[2, 49]",0.3883812637031962,-0.145045
2,beam2(seed=ch2),50,"[2, 50]",0.38716470970113337,-0.146261
2,beam2(seed=ch2),51,"[2, 51]",0.4757300396110409,-0.057696
2,beam2(seed=ch2),52,"[2, 52]",0.4467851260232649,-0.086641
2,beam2(seed=ch2),53,"[2, 53]",0.543778007067227,0.010352
2,beam2(seed=ch2),54,"[2, 54]",0.4939560979422636,-0.03947
2,beam2(seed=ch2),55,"[2, 55]",0.5662234269422505,0.032797
2,beam2(seed=ch2),56,"[2, 56]",0.3798092093505999,-0.153617
2,beam2(seed=ch2),57,"[2, 57]",0.4207340558367081,-0.112692
2,beam2(seed=ch2),58,"[2, 58]",0.395963366473936,-0.137463
2,beam2(seed=ch2),59,"[2, 59]",0.48285971564167524,-0.050566
2,beam2(seed=ch2),60,"[2, 60]",0.5659382731933336,0.032512
2,beam2(seed=ch2),61,"[2, 61]",0.5802677810658194,0.046842
2,beam2(seed=ch2),62,"[2, 62]",0.4971945999520289,-0.036232
2,beam2(seed=ch2),63,"[2, 63]",0.4264133937134387,-0.107013
2,beam3(seed=ch55),0,"[55, 0]",0.47522942998976603,-0.035657
2,beam3(seed=ch55),1,"[55, 1]",0.33608152823518134,-0.174805
2,beam3(seed=ch55),2,"[55, 2]",0.566223392936666,0.055337
2,beam3(seed=ch55),3,"[55, 3]",0.37652206412423567,-0.134365
2,beam3(seed=ch55),4,"[55, 4]",0.5026443494689142,-0.008242
2,beam3(seed=ch55),5,"[55, 5]",0.28247722838036715,-0.228409
2,beam3(seed=ch55),6,"[55, 6]",0.4017483683184518,-0.109138
2,beam3(seed=ch55),7,"[55, 7]",0.49893651708811787,-0.01195
2,beam3(seed=ch55),8,"[55, 8]",0.47007797544182334,-0.040809
2,beam3(seed=ch55),9,"[55, 9]",0.43357675309553023,-0.07731
2,beam3(seed=ch55),10,"[55, 10]",0.4156346371601163,-0.095252
2,beam3(seed=ch55),11,"[55, 11]",0.20178497037779716,-0.309102
2,beam3(seed=ch55),12,"[55, 12]",0.3371974148418171,-0.173689
2,beam3(seed=ch55),13,"[55, 13]",0.41775289014047945,-0.093134
2,beam3(seed=ch55),14,"[55, 14]",0.37378480160052446,-0.137102
2,beam3(seed=ch55),15,"[55, 15]",0.43504411627082645,-0.075843
2,beam3(seed=ch55),16,"[55, 16]",0.3991044948037016,-0.111782
2,beam3(seed=ch55),17,"[55, 17]",0.2991994455919059,-0.211687
2,beam3(seed=ch55),18,"[55, 18]",0.09155222289075346,-0.419334
2,beam3(seed=ch55),19,"[55, 19]",0.38074323774529,-0.130143
2,beam3(seed=ch55),20,"[55, 20]",0.4158613894170284,-0.095025
2,beam3(seed=ch55),21,"[55, 21]",0.4602271163823927,-0.05066
2,beam3(seed=ch55),22,"[55, 22]",0.32732961783972025,-0.183557
2,beam3(seed=ch55),23,"[55, 23]",0.48630141002466026,-0.024585
2,beam3(seed=ch55),24,"[55, 24]",0.23471680933543151,-0.27617
2,beam3(seed=ch55),25,"[55, 25]",0.3159902805115143,-0.194896
2,beam3(seed=ch55),26,"[55, 26]",0.4426551774226559,-0.068232
2,beam3(seed=ch55),27,"[55, 27]",0.4022790105624067,-0.108608
2,beam3(seed=ch55),28,"[55, 28]",0.34401429769078623,-0.166872
2,beam3(seed=ch55),29,"[55, 29]",0.4111480018699835,-0.099739
2,beam3(seed=ch55),30,"[55, 30]",0.3599202344887841,-0.150966
2,beam3(seed=ch55),31,"[55, 31]",0.3426412592125991,-0.168245
2,beam3(seed=ch55),32,"[55, 32]",0.3990495085361994,-0.111837
2,beam3(seed=ch55),33,"[55, 33]",0.3202677072911425,-0.190619
2,beam3(seed=ch55),34,"[55, 34]",0.43837732165598436,-0.072509
2,beam3(seed=ch55),35,"[55, 35]",0.48371592802616165,-0.027171
2,beam3(seed=ch55),36,"[55, 36]",0.27027475535939555,-0.240612
2,beam3(seed=ch55),37,"[55, 37]",0.5027665848177453,-0.00812
2,beam3(seed=ch55),38,"[55, 38]",0.33469670948259456,-0.17619
2,beam3(seed=ch55),39,"[55, 39]",0.3570426644478563,-0.153844
2,beam3(seed=ch55),40,"[55, 40]",0.36942262111294966,-0.141464
2,beam3(seed=ch55),41,"[55, 41]",0.5147861986439881,0.003899
2,beam3(seed=ch55),42,"[55, 42]",0.48322293737870453,-0.027664
2,beam3(seed=ch55),43,"[55, 43]",0.4669209699496105,-0.043966
2,beam3(seed=ch55),44,"[55, 44]",0.4125213771847918,-0.098365
2,beam3(seed=ch55),45,"[55, 45]",0.5273821329774769,0.016495
2,beam3(seed=ch55),46,"[55, 46]",0.4849348969520405,-0.025952
2,beam3(seed=ch55),47,"[55, 47]",0.5034598640091251,-0.007427
2,beam3(seed=ch55),48,"[55, 48]",0.2911298380557209,-0.219757
2,beam3(seed=ch55),49,"[55, 49]",0.32431360537902715,-0.186573
2,beam3(seed=ch55),50,"[55, 50]",0.26515504429255193,-0.245732
2,beam3(seed=ch55),51,"[55, 51]",0.43787869763944376,-0.073008
2,beam3(seed=ch55),52,"[55, 52]",0.3173004521289467,-0.193586
2,beam3(seed=ch55),53,"[55, 53]",0.5376555551168226,0.026769
2,beam3(seed=ch55),54,"[55, 54]",0.39664707276723493,-0.11424
2,beam3(seed=ch55),56,"[55, 56]",0.31907567623191035,-0.191811
2,beam3(seed=ch55),57,"[55, 57]",0.3588166850210632,-0.15207
2,beam3(seed=ch55),58,"[55, 58]",0.28687378268202685,-0.224013
2,beam3(seed=ch55),59,"[55, 59]",0.35104644949506675,-0.15984
2,beam3(seed=ch55),60,"[55, 60]",0.5601115350397073,0.049225
2,beam3(seed=ch55),61,"[55, 61]",0.5489164173328575,0.03803
2,beam3(seed=ch55),62,"[55, 62]",0.4703678587492956,-0.040519
2,beam3(seed=ch55),63,"[55, 63]",0.2976021888462646,-0.213285
3,beam1(seed=ch60),0,"[60, 61, 0]",0.5863529998966098,-0.010727
3,beam1(seed=ch60),1,"[60, 61, 1]",0.5313443572412748,-0.065736
3,beam1(seed=ch60),2,"[60, 61, 2]",0.6029334481050438,0.005853
3,beam1(seed=ch60),3,"[60, 61, 3]",0.5112190700890558,-0.085861
3,beam1(seed=ch60),4,"[60, 61, 4]",0.5942851461321839,-0.002795
3,beam1(seed=ch60),5,"[60, 61, 5]",0.4913398847016354,-0.10574
3,beam1(seed=ch60),6,"[60, 61, 6]",0.553852795752758,-0.043227
3,beam1(seed=ch60),7,"[60, 61, 7]",0.5874522946629971,-0.009628
3,beam1(seed=ch60),8,"[60, 61, 8]",0.554221081683895,-0.042859
3,beam1(seed=ch60),9,"[60, 61, 9]",0.5778896854619265,-0.019191
3,beam1(seed=ch60),10,"[60, 61, 10]",0.5732522178185384,-0.023828
3,beam1(seed=ch60),11,"[60, 61, 11]",0.4307285953129342,-0.166352
3,beam1(seed=ch60),12,"[60, 61, 12]",0.5312450279185746,-0.065835
3,beam1(seed=ch60),13,"[60, 61, 13]",0.5324442641387006,-0.064636
3,beam1(seed=ch60),14,"[60, 61, 14]",0.5078731121409995,-0.089207
3,beam1(seed=ch60),15,"[60, 61, 15]",0.5745873252000259,-0.022493
3,beam1(seed=ch60),16,"[60, 61, 16]",0.5679068524729187,-0.029173
3,beam1(seed=ch60),17,"[60, 61, 17]",0.5000813542021684,-0.096999
3,beam1(seed=ch60),18,"[60, 61, 18]",0.521825530220399,-0.075255
3,beam1(seed=ch60),19,"[60, 61, 19]",0.532698738490132,-0.064382
3,beam1(seed=ch60),20,"[60, 61, 20]",0.5237547484448557,-0.073326
3,beam1(seed=ch60),21,"[60, 61, 21]",0.5677715523147122,-0.029309
3,beam1(seed=ch60),22,"[60, 61, 22]",0.5185314655959905,-0.078549
3,beam1(seed=ch60),23,"[60, 61, 23]",0.5948724968056259,-0.002208
3,beam1(seed=ch60),24,"[60, 61, 24]",0.4842608067237773,-0.112819
3,beam1(seed=ch60),25,"[60, 61, 25]",0.4725650120156356,-0.124515
3,beam1(seed=ch60),26,"[60, 61, 26]",0.5466858178726764,-0.050394
3,beam1(seed=ch60),27,"[60, 61, 27]",0.5699641065384853,-0.027116
3,beam1(seed=ch60),28,"[60, 61, 28]",0.5412373139436534,-0.055843
3,beam1(seed=ch60),29,"[60, 61, 29]",0.5111769486874094,-0.085903
3,beam1(seed=ch60),30,"[60, 61, 30]",0.5155753757241656,-0.081505
3,beam1(seed=ch60),31,"[60, 61, 31]",0.5596491639902366,-0.037431
3,beam1(seed=ch60),32,"[60, 61, 32]",0.5917129332255143,-0.005367
3,beam1(seed=ch60),33,"[60, 61, 33]",0.549638568006871,-0.047442
3,beam1(seed=ch60),34,"[60, 61, 34]",0.5697189442959477,-0.027361
3,beam1(seed=ch60),35,"[60, 61, 35]",0.5930275977731702,-0.004053
3,beam1(seed=ch60),36,"[60, 61, 36]",0.47511155738418165,-0.121969
3,beam1(seed=ch60),37,"[60, 61, 37]",0.6036002042733746,0.00652
3,beam1(seed=ch60),38,"[60, 61, 38]",0.5336386558010071,-0.063442
3,beam1(seed=ch60),39,"[60, 61, 39]",0.5311326324996313,-0.065948
3,beam1(seed=ch60),40,"[60, 61, 40]",0.5506845964034568,-0.046396
3,beam1(seed=ch60),41,"[60, 61, 41]",0.5927912046306131,-0.004289
3,beam1(seed=ch60),42,"[60, 61, 42]",0.5770740970953456,-0.020006
3,beam1(seed=ch60),43,"[60, 61, 43]",0.5480996498830837,-0.048981
3,beam1(seed=ch60),44,"[60, 61, 44]",0.5279534032283382,-0.069127
3,beam1(seed=ch60),45,"[60, 61, 45]",0.6016958097385607,0.004616
3,beam1(seed=ch60),46,"[60, 61, 46]",0.5749361654840054,-0.022144
3,beam1(seed=ch60),47,"[60, 61, 47]",0.5853737007643283,-0.011707
3,beam1(seed=ch60),48,"[60, 61, 48]",0.4850657829935303,-0.112014
3,beam1(seed=ch60),49,"[60, 61, 49]",0.48210641588407116,-0.114974
3,beam1(seed=ch60),50,"[60, 61, 50]",0.4986431761567293,-0.098437
3,beam1(seed=ch60),51,"[60, 61, 51]",0.5468125214770417,-0.050268
3,beam1(seed=ch60),52,"[60, 61, 52]",0.5516424025202337,-0.045438
3,beam1(seed=ch60),53,"[60, 61, 53]",0.5964691941521207,-0.000611
3,beam1(seed=ch60),54,"[60, 61, 54]",0.540224614887009,-0.056856
3,beam1(seed=ch60),55,"[60, 61, 55]",0.6000891593972488,0.003009
3,beam1(seed=ch60),56,"[60, 61, 56]",0.43897478040075133,-0.158106
3,beam1(seed=ch60),57,"[60, 61, 57]",0.4868640953775708,-0.110216
3,beam1(seed=ch60),58,"[60, 61, 58]",0.49013333432410117,-0.106947
3,beam1(seed=ch60),59,"[60, 61, 59]",0.535950212325017,-0.06113
3,beam1(seed=ch60),62,"[60, 61, 62]",0.5798999942437468,-0.01718
3,beam1(seed=ch60),63,"[60, 61, 63]",0.5204291095041468,-0.076651
3,beam2(seed=ch2),0,"[2, 61, 0]",0.5730525962243641,-0.007215
3,beam2(seed=ch2),1,"[2, 61, 1]",0.484498734107561,-0.095769
3,beam2(seed=ch2),3,"[2, 61, 3]",0.4941468066808365,-0.086121
3,beam2(seed=ch2),4,"[2, 61, 4]",0.5737074554887471,-0.00656
3,beam2(seed=ch2),5,"[2, 61, 5]",0.45595247022439667,-0.124315
3,beam2(seed=ch2),6,"[2, 61, 6]",0.5121842098022945,-0.068084
3,beam2(seed=ch2),7,"[2, 61, 7]",0.5809709529603825,0.000703
3,beam2(seed=ch2),8,"[2, 61, 8]",0.5585888607348221,-0.021679
3,beam2(seed=ch2),9,"[2, 61, 9]",0.5362378831450082,-0.04403
3,beam2(seed=ch2),10,"[2, 61, 10]",0.5420868197190809,-0.038181
3,beam2(seed=ch2),11,"[2, 61, 11]",0.41193452285634075,-0.168333
3,beam2(seed=ch2),12,"[2, 61, 12]",0.5007911526517703,-0.079477
3,beam2(seed=ch2),13,"[2, 61, 13]",0.5093545123533537,-0.070913
3,beam2(seed=ch2),14,"[2, 61, 14]",0.4671117886891181,-0.113156
3,beam2(seed=ch2),15,"[2, 61, 15]",0.5324150038842463,-0.047853
3,beam2(seed=ch2),16,"[2, 61, 16]",0.5219940272030171,-0.058274
3,beam2(seed=ch2),17,"[2, 61, 17]",0.4810712518503098,-0.099197
3,beam2(seed=ch2),18,"[2, 61, 18]",0.45573320063341816,-0.124535
3,beam2(seed=ch2),19,"[2, 61, 19]",0.4945793121724352,-0.085688
3,beam2(seed=ch2),20,"[2, 61, 20]",0.4883975168270479,-0.09187
3,beam2(seed=ch2),21,"[2, 61, 21]",0.5507089071468392,-0.029559
3,beam2(seed=ch2),22,"[2, 61, 22]",0.48406824688740696,-0.0962
3,beam2(seed=ch2),23,"[2, 61, 23]",0.572074964504022,-0.008193
3,beam2(seed=ch2),24,"[2, 61, 24]",0.43746305757479614,-0.142805
3,beam2(seed=ch2),25,"[2, 61, 25]",0.44287948176647257,-0.137388
3,beam2(seed=ch2),26,"[2, 61, 26]",0.5309148943560085,-0.049353
3,beam2(seed=ch2),27,"[2, 61, 27]",0.546662196122206,-0.033606
3,beam2(seed=ch2),28,"[2, 61, 28]",0.5206305470868963,-0.059637
3,beam2(seed=ch2),29,"[2, 61, 29]",0.4945787425013384,-0.085689
3,beam2(seed=ch2),30,"[2, 61, 30]",0.5110894888356767,-0.069178
3,beam2(seed=ch2),31,"[2, 61, 31]",0.5182493804754819,-0.062018
3,beam2(seed=ch2),32,"[2, 61, 32]",0.5523795411806441,-0.027888
3,beam2(seed=ch2),33,"[2, 61, 33]",0.5302086421000392,-0.050059
3,beam2(seed=ch2),34,"[2, 61, 34]",0.5291592411722795,-0.051109
3,beam2(seed=ch2),35,"[2, 61, 35]",0.565918224823615,-0.01435
3,beam2(seed=ch2),36,"[2, 61, 36]",0.4423454259239431,-0.137922
3,beam2(seed=ch2),37,"[2, 61, 37]",0.5665652347262707,-0.013703
3,beam2(seed=ch2),38,"[2, 61, 38]",0.5301227693609404,-0.050145
3,beam2(seed=ch2),39,"[2, 61, 39]",0.5037808640842484,-0.076487
3,beam2(seed=ch2),40,"[2, 61, 40]",0.5292055795598011,-0.051062
3,beam2(seed=ch2),41,"[2, 61, 41]",0.5785918448613347,-0.001676
3,beam2(seed=ch2),42,"[2, 61, 42]",0.5631027981881593,-0.017165
3,beam2(seed=ch2),43,"[2, 61, 43]",0.5374535229482489,-0.042814
3,beam2(seed=ch2),44,"[2, 61, 44]",0.5126009410086603,-0.067667
3,beam2(seed=ch2),45,"[2, 61, 45]",0.5712428994001012,-0.009025
3,beam2(seed=ch2),46,"[2, 61, 46]",0.5588997510874956,-0.021368
3,beam2(seed=ch2),47,"[2, 61, 47]",0.5872072517941151,0.006939
3,beam2(seed=ch2),48,"[2, 61, 48]",0.45959570291584834,-0.120672
3,beam2(seed=ch2),49,"[2, 61, 49]",0.4593027614802126,-0.120965
3,beam2(seed=ch2),50,"[2, 61, 50]",0.468248849149665,-0.112019
3,beam2(seed=ch2),51,"[2, 61, 51]",0.5017062063927844,-0.078562
3,beam2(seed=ch2),52,"[2, 61, 52]",0.5124328401803396,-0.067835
3,beam2(seed=ch2),53,"[2, 61, 53]",0.5783079533023615,-0.00196
3,beam2(seed=ch2),54,"[2, 61, 54]",0.5425251939198888,-0.037743
3,beam2(seed=ch2),55,"[2, 61, 55]",0.5908717007687839,0.010604
3,beam2(seed=ch2),56,"[2, 61, 56]",0.41557529513922037,-0.164692
3,beam2(seed=ch2),57,"[2, 61, 57]",0.45633461984484397,-0.123933
3,beam2(seed=ch2),58,"[2, 61, 58]",0.460409828697489,-0.119858
3,beam2(seed=ch2),59,"[2, 61, 59]",0.5145197515294955,-0.065748
3,beam2(seed=ch2),60,"[2, 61, 60]",0.6029334545433542,0.022666
3,beam2(seed=ch2),62,"[2, 61, 62]",0.5426316971885267,-0.037636
