rank,label,channels,role,replicate,coverage,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,se3_ate_max_cm,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_mean_cm,allframe_sim3_scale,keyframe_sim3_mean_cm,keyframe_sim3_scale
1,resnet_c2f_b_fine03_coarse04,"resnet:c2f:B:fine15,20,26,34,45,53:coarse67,108,121",Step-R full-grid C2F-B; F3 × C4,0,0.9993086761147598,5.3847,9.1968,5.6831,42.128972037814485,34.70518646915928,88.094431487736,0.7555242787855403,17.927538919680135,0.31830678275506435,4.377738355380376,35.89903677489784,0.9496212824515139,5.684257579261677,1.102552200515211
2,resnet_c2f_b_fine03_coarse03,"resnet:c2f:B:fine15,20,26,34,45,53:coarse41,60,67,95,108,121",Step-R full-grid C2F-B; F3 × C3,0,0.9993086761147598,5.4346,9.382,5.457,42.96612832976099,35.43411844488597,86.68011722419679,0.7062553064899785,17.296066646808754,0.3144069357653823,4.996390732213009,36.805269197447544,0.9529082291241333,5.741775793252985,1.1016201557194245
3,resnet_c2f_b_fine03_coarse01,"resnet:c2f:B:fine15,20,26,34,45,53:coarse41,60,67,108,121",Step-R full-grid C2F-B; F3 × C1,0,0.9993086761147598,5.4463,9.2353,5.644,42.409082571216054,35.09023886909791,89.1907967444395,0.7123709020105112,17.410865069248707,0.31374503743756216,4.926022032200733,36.29692466854229,0.9509855691876733,5.752371309771177,1.104160182284655
4,resnet_c2f_b_fine03_coarse02,"resnet:c2f:B:fine15,20,26,34,45,53:coarse60,67,108,121",Step-R full-grid C2F-B; F3 × C2,0,0.9993086761147598,5.4583,9.2529,5.6585,41.86661376300748,34.33340322230432,88.00506121085131,0.7328021364656699,16.885553526697468,0.3136235265589512,4.272738134770638,35.553101515549024,0.9501551202627607,5.760840680415467,1.104561638392191
5,resnet_c2f_b_fine03_coarse05,"resnet:c2f:B:fine15,20,26,34,45,53:coarse108,121",Step-R full-grid C2F-B; F3 × C5,0,0.9993086761147598,5.4761,9.4237,5.7596,42.729384187629954,35.29299680779573,88.01674386477796,0.7842179424818905,21.275982321957258,0.3184576437407561,4.662789261991399,36.38934704241457,0.9509290891457688,5.745479027601452,1.0994007023168866
6,resnet_direct_fine03,"resnet:direct:conv1:15,20,26,34,45,53",Step-R direct fine rank 3,0,0.9993086761147598,5.7481,12.7524,8.8902,68.2373925585714,58.60785226649246,136.8890836349532,1.6001840118953887,53.4232766151439,0.4685686849151513,11.35157998994434,59.22900192537918,0.9122261931326446,6.027117183313089,1.0965077457040173
7,resnet_c2f_a_fine03_coarse04,"resnet:c2f:A:fine15,20,26,34,45,53:coarse67,108,121",Step-R full-grid C2F-A; F3 × C4,0,0.9993086761147598,6.1549,10.6995,6.9926,49.7587756574925,41.451329974616804,105.17223545842126,0.8062766055462014,19.89354323252432,0.3177361452752797,4.717176078978971,42.728362635907224,0.9450929122604186,6.446669098378817,1.1310995325913296
8,resnet_c2f_a_fine03_coarse05,"resnet:c2f:A:fine15,20,26,34,45,53:coarse108,121",Step-R full-grid C2F-A; F3 × C5,0,0.9993086761147598,6.168,10.411900000000001,6.365899999999999,47.35836016765164,39.44927624993426,99.05226750243979,0.8154336940556758,19.499382703165033,0.32060971615909745,3.5055248936121663,40.63900287014455,0.9495005821506396,6.458556526711948,1.1240262970741777
9,resnet_c2f_a_fine03_coarse01,"resnet:c2f:A:fine15,20,26,34,45,53:coarse41,60,67,108,121",Step-R full-grid C2F-A; F3 × C1,0,0.9993086761147598,6.316199999999999,10.9512,6.933599999999999,49.76485789404799,40.88799794051114,104.70362874134258,0.7584202468097911,17.327719012880653,0.32301359683223163,6.070840884330929,42.528382697914225,0.9442233536670888,6.638206444424871,1.1317746067537844
10,resnet_c2f_a_fine03_coarse02,"resnet:c2f:A:fine15,20,26,34,45,53:coarse60,67,108,121",Step-R full-grid C2F-A; F3 × C2,0,0.9993086761147598,6.3721,10.7899,6.9628,49.22087125417723,40.888933664607436,104.96359372038246,0.7985257758294416,19.0433125352447,0.3212562287399325,5.373584335076778,42.2575959579957,0.9457378924470643,6.688000617267613,1.1340723885229476
11,resnet_c2f_a_fine03_coarse03,"resnet:c2f:A:fine15,20,26,34,45,53:coarse41,60,67,95,108,121",Step-R full-grid C2F-A; F3 × C3,0,0.9993086761147598,6.3774,10.672600000000001,6.3753,48.69140323608856,40.715766146045084,103.20564704874771,0.7674982060551272,18.624432552395028,0.3253791890178556,6.3358967171066345,42.12602243486546,0.948520384383899,6.705181706245576,1.131908971381248
