channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
24,0.83315682,0.94134814,0.87504703,0.83802366,0.89015162,0.84175265,0.84451759,0.93090147,0.91263890,0.92367208,0.91865951,0.97483885,0.80741769,0.90751249,0.95857453,0.76937127,0.86314261,0.94436008,0.86023748,0.87164366,0.89331734,0.83744597,0.93473506,0.68965340,0.00000000,0.85259509,0.87918609,0.93968195,0.91383362,0.83140606,0.93774116,0.90988117,0.96359271,0.94681096,0.78270066,0.79595697,0.91399181,0.94119841,0.96560365,0.94809920,0.97639579,0.93413627,0.94340473,0.85382760,0.94104463,0.86702430,0.84664041,0.78751469,0.97481692,0.95039260,0.97536713,0.87264115,0.97798926,0.94336891,0.90997022,0.71278971,0.97358221,0.87002766,0.97890079,0.95242143,0.71731341,0.74787134,0.81835371,0.94149107
25,0.84871179,0.95896614,0.78504062,0.67372453,0.76664889,0.83940887,0.89375705,0.97738326,0.97472745,0.88721442,0.94427419,0.95974922,0.85613573,0.92657447,0.96051121,0.77350521,0.92005426,0.92003477,0.96345872,0.76470155,0.92032802,0.72392774,0.92258912,0.78542769,0.85259509,0.00000000,0.96165109,0.94773209,0.89861226,0.91025907,0.85567319,0.91129375,0.93076479,0.92805815,0.81110132,0.80387908,0.95999676,0.91526794,0.95160300,0.96548092,0.85985184,0.79609168,0.71699494,0.93601197,0.60002363,0.94706029,0.86368692,0.94258571,0.92137790,0.97920030,0.90472043,0.85368490,0.97447568,0.84238774,0.92180502,0.88280517,0.63351989,0.88032144,0.62050343,0.86360532,0.94260240,0.85659152,0.77518785,0.97091502
26,0.95417005,0.95596302,0.84883004,0.97447896,0.72728139,0.98533154,0.95167136,0.86287701,0.96042311,0.98288643,0.91639227,0.97461522,0.82449239,0.90076476,0.94995171,0.97377551,0.96444124,0.81683588,0.84767860,0.86177576,0.97723192,0.94271028,0.97367918,0.95301807,0.87918609,0.96165109,0.00000000,0.77723992,0.87532258,0.76942015,0.77447236,0.92891091,0.91296273,0.88631207,0.93747246,0.94136471,0.93823260,0.92352498,0.86941457,0.87110543,0.94356591,0.87509972,0.82435822,0.94762594,0.94144046,0.78536439,0.96619678,0.94074786,0.76571602,0.91430849,0.97042537,0.95919877,0.89525366,0.94445193,0.62826592,0.84030759,0.91070026,0.50048214,0.89885789,0.96705979,0.94235522,0.75292373,0.96565390,0.91557699
27,0.95855641,0.97817802,0.95625859,0.97336119,0.91436201,0.65365112,0.65392774,0.91590202,0.98365259,0.97590649,0.97231364,0.88711047,0.95041519,0.96959752,0.94225425,0.94537926,0.95978868,0.98127180,0.78842014,0.88652587,0.96914142,0.95181048,0.96994525,0.78167713,0.93968195,0.94773209,0.77723992,0.00000000,0.72777879,0.95644194,0.98192745,0.92748499,0.84433967,0.80330944,0.90158498,0.94842064,0.97587407,0.89520228,0.98230177,0.93714446,0.93901193,0.94852179,0.95567739,0.92048270,0.97790998,0.61443847,0.92207277,0.97529882,0.89988023,0.96403551,0.97560549,0.95962310,0.63622630,0.96734923,0.91973257,0.91857874,0.92301929,0.85065234,0.89784330,0.97556674,0.87688786,0.86203450,0.80348980,0.98246580
28,0.86936784,0.93419790,0.97258419,0.82362294,0.80745667,0.89704818,0.86113429,0.93065590,0.93877310,0.92238706,0.91462165,0.95190036,0.96734035,0.84429908,0.95909888,0.83940339,0.97770482,0.94654793,0.72592723,0.95515704,0.92832077,0.96312016,0.87314171,0.82019496,0.91383362,0.89861226,0.87532258,0.72777879,0.00000000,0.83361566,0.98406965,0.94749850,0.86504179,0.96638727,0.95505726,0.81930465,0.92136562,0.85939419,0.96688741,0.92198926,0.96370566,0.85881960,0.97704929,0.98188108,0.94746399,0.47904885,0.96385413,0.93763793,0.81592476,0.91574222,0.96195108,0.97034425,0.80697709,0.97181720,0.92992014,0.92145640,0.80433643,0.95984393,0.89153552,0.92642295,0.97444880,0.93831950,0.95574737,0.92279375
29,0.94291502,0.87081742,0.82152164,0.96225995,0.85001129,0.91979760,0.92577153,0.89103949,0.94701672,0.95832133,0.66071528,0.91701084,0.97860575,0.75915492,0.96523988,0.76974529,0.79266852,0.67404675,0.93521345,0.59169352,0.88627446,0.92710674,0.96034151,0.90213573,0.83140606,0.91025907,0.76942015,0.95644194,0.83361566,0.00000000,0.97581047,0.97057956,0.93543816,0.84331834,0.82517272,0.87532103,0.79801667,0.78786445,0.98581529,0.95350778,0.92855346,0.90322113,0.90312111,0.97194606,0.95700711,0.86814249,0.80185795,0.97878706,0.52632421,0.76147521,0.90375477,0.97200698,0.95500773,0.94911236,0.74013919,0.92839390,0.89015496,0.76167572,0.91542399,0.92684257,0.80563164,0.93540889,0.93034923,0.96009529
30,0.87146425,0.96361303,0.92183661,0.95993847,0.96709371,0.96693802,0.96903074,0.83379269,0.96523434,0.94118285,0.91653204,0.84252965,0.84731334,0.88728094,0.78287208,0.91081119,0.90663767,0.97258735,0.98344034,0.91405243,0.98159999,0.84472084,0.94215715,0.95695496,0.93774116,0.85567319,0.77447236,0.98192745,0.98406965,0.97581047,0.00000000,0.97431415,0.90841097,0.96058524,0.88846749,0.93551368,0.86481106,0.97538018,0.91325194,0.90960175,0.85903221,0.88211900,0.85790783,0.91689384,0.95070773,0.97914928,0.95910472,0.93947482,0.94361049,0.95143336,0.86776292,0.91973168,0.97213429,0.94200063,0.83162075,0.96965063,0.73670214,0.82738918,0.95678002,0.90695679,0.97183144,0.91697395,0.71611863,0.94930840
31,0.94476581,0.83136320,0.95819193,0.94275260,0.97067642,0.87934405,0.94452524,0.96259731,0.97333646,0.96841002,0.91435105,0.92370832,0.97897905,0.95459157,0.95677394,0.68507242,0.70110250,0.96732092,0.94333434,0.97475219,0.95979267,0.97600240,0.92966819,0.83942342,0.90988117,0.91129375,0.92891091,0.92748499,0.94749850,0.97057956,0.97431415,0.00000000,0.87177432,0.98275930,0.95445979,0.97128892,0.97829664,0.83227640,0.92319882,0.97742313,0.98358434,0.96613073,0.92879069,0.97682977,0.96667355,0.91515374,0.91391355,0.93974012,0.94823992,0.83918488,0.95557112,0.91625476,0.93278545,0.97050649,0.97485042,0.93384516,0.95462185,0.95175827,0.97154421,0.97918171,0.96963090,0.94036639,0.98531377,0.96168381
32,0.95267802,0.95135671,0.97658169,0.96682096,0.93902451,0.90094233,0.72242278,0.94233972,0.96798664,0.97582763,0.97341990,0.88716263,0.97623718,0.94765472,0.89061528,0.87956023,0.96262157,0.92999250,0.90793061,0.88536906,0.86550796,0.98196840,0.93451202,0.98265237,0.96359271,0.93076479,0.91296273,0.84433967,0.86504179,0.93543816,0.90841097,0.87177432,0.00000000,0.96455926,0.92918146,0.73577309,0.97544712,0.83993375,0.97876507,0.94848138,0.95434821,0.94041348,0.94130433,0.91178226,0.93533838,0.76965833,0.91117746,0.98095107,0.92113835,0.95536226,0.98377496,0.97763395,0.85901821,0.96735042,0.97788161,0.96096826,0.97284740,0.81808507,0.96337658,0.94950861,0.98068231,0.97203195,0.87460250,0.97400999
33,0.96995533,0.77414221,0.90278053,0.97423702,0.80672753,0.98072994,0.72792411,0.91660547,0.96751106,0.96567136,0.86131752,0.89087480,0.97258723,0.85056949,0.92085069,0.85707772,0.83559620,0.98191434,0.96363306,0.97099465,0.90391129,0.91090709,0.97859633,0.78005207,0.94681096,0.92805815,0.88631207,0.80330944,0.96638727,0.84331834,0.96058524,0.98275930,0.96455926,0.00000000,0.90981239,0.93916154,0.96491498,0.85876477,0.94570965,0.97028989,0.95777541,0.96408451,0.96380430,0.96407735,0.94405198,0.87531418,0.98169196,0.95547003,0.94011378,0.94727486,0.97426724,0.93301755,0.50015062,0.96735656,0.89158100,0.87310207,0.91743696,0.96643871,0.98592329,0.92547250,0.98012173,0.94677019,0.81901300,0.97206831
34,0.89224267,0.85676169,0.73253262,0.92173946,0.80281305,0.51849651,0.83419591,0.91041428,0.94228095,0.95699215,0.80417424,0.97122413,0.91071755,0.79316974,0.95392436,0.68231130,0.90658951,0.94145918,0.86302227,0.83234757,0.79474384,0.96036839,0.91191673,0.78917933,0.78270066,0.81110132,0.93747246,0.90158498,0.95505726,0.82517272,0.88846749,0.95445979,0.92918146,0.90981239,0.00000000,0.92496771,0.80781662,0.82032442,0.97331363,0.93554205,0.82659805,0.92021644,0.93541735,0.96247089,0.95960301,0.93777245,0.91470420,0.89342946,0.95957392,0.95016420,0.97047836,0.89482284,0.96941739,0.95819187,0.96174741,0.96942556,0.93758816,0.78333455,0.96716326,0.97452235,0.79268503,0.75115067,0.81566560,0.98242897
35,0.91164196,0.97604150,0.88516319,0.72478479,0.88273352,0.82403862,0.90427434,0.95674795,0.96585017,0.94539642,0.96573436,0.87836200,0.85635841,0.95938241,0.95293647,0.95620525,0.87612182,0.96312505,0.67964137,0.81539178,0.93930912,0.87091362,0.98830593,0.85858440,0.79595697,0.80387908,0.94136471,0.94842064,0.81930465,0.87532103,0.93551368,0.97128892,0.73577309,0.93916154,0.92496771,0.00000000,0.95767879,0.93751419,0.92496496,0.96791792,0.97433829,0.91210079,0.93634534,0.92536211,0.90337431,0.92818803,0.89787960,0.95732671,0.97580361,0.82009190,0.95687556,0.87403399,0.86053586,0.97834206,0.88471407,0.84551418,0.95259798,0.95244372,0.96847534,0.93038303,0.90983856,0.52310860,0.95921010,0.97415525
36,0.83046710,0.97519821,0.86932433,0.89899701,0.64924794,0.89412946,0.83820939,0.98504376,0.86598921,0.94857883,0.76598489,0.96468771,0.52763176,0.74753940,0.89514667,0.69474077,0.92034286,0.79236150,0.87867075,0.94927853,0.91591591,0.96397913,0.83038354,0.76757681,0.91399181,0.95999676,0.93823260,0.97587407,0.92136562,0.79801667,0.86481106,0.97829664,0.97544712,0.96491498,0.80781662,0.95767879,0.00000000,0.94515419,0.96654904,0.89415258,0.96692795,0.84741950,0.86957490,0.78353995,0.75927448,0.92349386,0.82847321,0.87746722,0.90458465,0.95007813,0.91630304,0.91244161,0.96100914,0.97200197,0.74268752,0.85317218,0.85053885,0.72868788,0.87304556,0.98020160,0.86323678,0.92757046,0.94580787,0.94561696
37,0.95651877,0.87248802,0.94383222,0.94116312,0.96702683,0.78601265,0.65457612,0.88572967,0.95837063,0.94831765,0.87176752,0.96349686,0.94623089,0.95830584,0.89166296,0.95697236,0.89172912,0.82781202,0.87024295,0.75877094,0.94118077,0.96966928,0.96928072,0.90358275,0.94119841,0.91526794,0.92352498,0.89520228,0.85939419,0.78786445,0.97538018,0.83227640,0.83993375,0.85876477,0.82032442,0.93751419,0.94515419,0.00000000,0.95916933,0.96716011,0.93587142,0.95491081,0.82332408,0.91475803,0.89073402,0.94199091,0.89373553,0.95667046,0.96655059,0.98443097,0.92660999,0.89976859,0.84463125,0.95639920,0.95992678,0.95536673,0.94714558,0.85309064,0.85682023,0.95039606,0.97629482,0.85396361,0.96320200,0.97013462
38,0.97051823,0.98690343,0.86995256,0.95790493,0.94541746,0.98284292,0.97690994,0.95209062,0.96576679,0.98799270,0.97498924,0.92185926,0.90484512,0.97939533,0.89257658,0.97332996,0.95642036,0.91019708,0.95590776,0.95147932,0.98149705,0.97194630,0.96340191,0.95712590,0.96560365,0.95160300,0.86941457,0.98230177,0.96688741,0.98581529,0.91325194,0.92319882,0.97876507,0.94570965,0.97331363,0.92496496,0.96654904,0.95916933,0.00000000,0.98052680,0.89417130,0.91002774,0.96466112,0.93670660,0.90877908,0.98416412,0.83436036,0.91693747,0.95140451,0.89012831,0.91486943,0.98237908,0.98722422,0.95755136,0.82237267,0.92349172,0.87188041,0.96672660,0.92094213,0.92219055,0.94502395,0.91147655,0.96365345,0.93260634
39,0.92997307,0.94553781,0.85224777,0.89448375,0.93085080,0.91349572,0.97924292,0.95631546,0.91843188,0.92900866,0.94067913,0.96506184,0.93229747,0.97072959,0.96474981,0.90939456,0.94929743,0.97009230,0.96886444,0.93436402,0.86760020,0.96377242,0.97359759,0.95451188,0.94809920,0.96548092,0.87110543,0.93714446,0.92198926,0.95350778,0.90960175,0.97742313,0.94848138,0.97028989,0.93554205,0.96791792,0.89415258,0.96716011,0.98052680,0.00000000,0.90871006,0.86658585,0.94219333,0.75552654,0.92720813,0.97413486,0.89800906,0.76227224,0.92550343,0.92379928,0.93253756,0.79541814,0.97002757,0.77255595,0.92119420,0.95361346,0.86685419,0.93954861,0.96369117,0.96537298,0.72826689,0.92144799,0.78034413,0.94137567
40,0.91653317,0.96562123,0.60368150,0.98543495,0.97383648,0.98392892,0.95306027,0.91910923,0.94863689,0.96636474,0.88989079,0.93944526,0.91713309,0.95718151,0.94898200,0.92572701,0.97668087,0.98303014,0.98476756,0.93534726,0.94096607,0.85431373,0.97905034,0.96606225,0.97639579,0.85985184,0.94356591,0.93901193,0.96370566,0.92855346,0.85903221,0.98358434,0.95434821,0.95777541,0.82659805,0.97433829,0.96692795,0.93587142,0.89417130,0.90871006,0.00000000,0.96155989,0.95094651,0.97289324,0.97859240,0.93738651,0.88486838,0.91093624,0.96129316,0.87960994,0.89269561,0.90472299,0.93331546,0.96769768,0.91582018,0.90440828,0.95770305,0.93944025,0.96740943,0.92258310,0.92926496,0.93080217,0.86558813,0.86050504
41,0.86390102,0.96194339,0.88503760,0.92464304,0.82690203,0.95004743,0.91066146,0.86343586,0.97338259,0.94129062,0.89985597,0.96998703,0.97756201,0.71729112,0.87226319,0.91146868,0.96924478,0.89969850,0.86477816,0.87399280,0.80502319,0.77104056,0.90908206,0.90149045,0.93413627,0.79609168,0.87509972,0.94852179,0.85881960,0.90322113,0.88211900,0.96613073,0.94041348,0.96408451,0.92021644,0.91210079,0.84741950,0.95491081,0.91002774,0.86658585,0.96155989,0.00000000,0.80849838,0.95991611,0.54930747,0.85966229,0.90427357,0.93866807,0.93863279,0.95034456,0.90195221,0.91705632,0.95506185,0.83716476,0.95081747,0.77605295,0.95278370,0.94072109,0.93831474,0.92940193,0.80893219,0.84899843,0.91205871,0.96665007
42,0.76157087,0.95632046,0.86214852,0.92175508,0.86152148,0.95099401,0.94188797,0.93337470,0.91571569,0.97807604,0.70661753,0.97214502,0.94173914,0.75762033,0.94028461,0.88862145,0.97545481,0.81526065,0.96124363,0.87999868,0.92972070,0.83385634,0.95158374,0.91863853,0.94340473,0.71699494,0.82435822,0.95567739,0.97704929,0.90312111,0.85790783,0.92879069,0.94130433,0.96380430,0.93541735,0.93634534,0.86957490,0.82332408,0.96466112,0.94219333,0.95094651,0.80849838,0.00000000,0.84577751,0.60787898,0.92515272,0.93782377,0.85811567,0.95043004,0.92113006,0.96821755,0.93629992,0.96621519,0.81873870,0.96328354,0.79680198,0.93601388,0.90842134,0.94374073,0.96024567,0.89723665,0.87649089,0.91256613,0.95926958
43,0.92676115,0.96726453,0.94884402,0.88218993,0.89348936,0.98266274,0.96980500,0.95939904,0.84676725,0.95892984,0.91484743,0.77340877,0.81553215,0.96700895,0.94063884,0.81912416,0.97692609,0.91311979,0.93434668,0.89410341,0.93738943,0.93132246,0.81852847,0.96552938,0.85382760,0.93601197,0.94762594,0.92048270,0.98188108,0.97194606,0.91689384,0.97682977,0.91178226,0.96407735,0.96247089,0.92536211,0.78353995,0.91475803,0.93670660,0.75552654,0.97289324,0.95991611,0.84577751,0.00000000,0.90597892,0.94579214,0.96338779,0.74540377,0.81597298,0.97237706,0.93915242,0.54169828,0.97978282,0.67841071,0.98666769,0.79088455,0.95811725,0.96314687,0.88322359,0.94802451,0.60657668,0.86151624,0.96338528,0.86415917
44,0.91480243,0.95539397,0.94056016,0.96194786,0.88167369,0.91403687,0.94238454,0.85847390,0.93660098,0.87188506,0.68612635,0.91152030,0.96575558,0.81496680,0.95457387,0.93924284,0.93526828,0.74763435,0.95039070,0.94910645,0.86964810,0.62132955,0.90762597,0.90530151,0.94104463,0.60002363,0.94144046,0.97790998,0.94746399,0.95700711,0.95070773,0.96667355,0.93533838,0.94405198,0.95960301,0.90337431,0.75927448,0.89073402,0.90877908,0.92720813,0.97859240,0.54930747,0.60787898,0.90597892,0.00000000,0.91622710,0.91380459,0.95075452,0.87467396,0.95345789,0.96813154,0.91667402,0.96569276,0.89035243,0.98084062,0.87842482,0.88069469,0.95849240,0.87869990,0.88819736,0.84785235,0.94939917,0.82907206,0.90571117
45,0.94169801,0.97391731,0.96640313,0.96397001,0.89495897,0.98085797,0.96200860,0.97477472,0.92637378,0.94864762,0.93207693,0.95019579,0.94308490,0.94950151,0.87471086,0.95491880,0.98235732,0.91442871,0.67835492,0.77476293,0.79115599,0.93728840,0.89084148,0.92348772,0.86702430,0.94706029,0.78536439,0.61443847,0.47904885,0.86814249,0.97914928,0.91515374,0.76965833,0.87531418,0.93777245,0.92818803,0.92349386,0.94199091,0.98416412,0.97413486,0.93738651,0.85966229,0.92515272,0.94579214,0.91622710,0.00000000,0.96026886,0.96787357,0.82164502,0.96794093,0.95224142,0.88621825,0.94551474,0.94824922,0.92839122,0.90422571,0.87782097,0.86207724,0.83933949,0.88402367,0.92430776,0.83637488,0.95583797,0.92295283
46,0.95039630,0.95556039,0.70312935,0.85847074,0.84898847,0.96262586,0.89646268,0.96518272,0.74314106,0.97938395,0.93221897,0.95817065,0.87180418,0.91360039,0.95634723,0.90070659,0.93236178,0.82773954,0.95068765,0.96395338,0.78545177,0.84290051,0.69884950,0.86454111,0.84664041,0.86368692,0.96619678,0.92207277,0.96385413,0.80185795,0.95910472,0.91391355,0.91117746,0.98169196,0.91470420,0.89787960,0.82847321,0.89373553,0.83436036,0.89800906,0.88486838,0.90427357,0.93782377,0.96338779,0.91380459,0.96026886,0.00000000,0.96815383,0.97515535,0.85504806,0.93968284,0.91842550,0.90310860,0.90704173,0.84850317,0.87903357,0.95310384,0.96676356,0.85888338,0.97644567,0.82813352,0.97498751,0.82674783,0.92029130
47,0.95350420,0.89686430,0.91070151,0.95361912,0.89579105,0.96726644,0.90499258,0.95310575,0.95471579,0.96401036,0.93527001,0.95872378,0.98143786,0.88356584,0.96447831,0.94555122,0.97726065,0.97889549,0.94234514,0.93415785,0.91521633,0.93141389,0.89109999,0.92914784,0.78751469,0.94258571,0.94074786,0.97529882,0.93763793,0.97878706,0.93947482,0.93974012,0.98095107,0.95547003,0.89342946,0.95732671,0.87746722,0.95667046,0.91693747,0.76227224,0.91093624,0.93866807,0.85811567,0.74540377,0.95075452,0.96787357,0.96815383,0.00000000,0.96383739,0.92540556,0.95858216,0.75305808,0.91152525,0.94708139,0.92481637,0.75818354,0.84285975,0.93166196,0.96146131,0.95979643,0.64566112,0.85485828,0.87844723,0.83954108
48,0.92975926,0.89121598,0.96181804,0.90609181,0.95488167,0.97945458,0.92271680,0.81924558,0.93535823,0.93697023,0.96276891,0.90398973,0.86613345,0.96574289,0.86804181,0.95392585,0.96024525,0.88172364,0.94485182,0.62947464,0.86010456,0.91103321,0.65007305,0.96796811,0.97481692,0.92137790,0.76571602,0.89988023,0.81592476,0.52632421,0.94361049,0.94823992,0.92113835,0.94011378,0.95957392,0.97580361,0.90458465,0.96655059,0.95140451,0.92550343,0.96129316,0.93863279,0.95043004,0.81597298,0.87467396,0.82164502,0.97515535,0.96383739,0.00000000,0.81466365,0.78535819,0.94421524,0.89396673,0.94776601,0.61633086,0.96515661,0.74560016,0.67408657,0.89352512,0.85418344,0.98100877,0.94998288,0.95388293,0.91885966
49,0.94269061,0.91713732,0.90377426,0.97010058,0.96042460,0.90822911,0.97164345,0.85832620,0.96744210,0.98458660,0.89026093,0.80937761,0.79172027,0.94242501,0.98331416,0.89830518,0.85512877,0.53054661,0.88432181,0.86713588,0.83878839,0.79757166,0.83965880,0.88383055,0.95039260,0.97920030,0.91430849,0.96403551,0.91574222,0.76147521,0.95143336,0.83918488,0.95536226,0.94727486,0.95016420,0.82009190,0.95007813,0.98443097,0.89012831,0.92379928,0.87960994,0.95034456,0.92113006,0.97237706,0.95345789,0.96794093,0.85504806,0.92540556,0.81466365,0.00000000,0.84142017,0.95456582,0.94078475,0.97433585,0.96119785,0.90019852,0.87729102,0.77773130,0.98447925,0.97997212,0.94439566,0.78707284,0.96645492,0.96095175
50,0.97597289,0.97790229,0.89903682,0.96094978,0.95819145,0.88710344,0.97100925,0.86211205,0.96480238,0.98562026,0.92659640,0.96999562,0.97814918,0.94218594,0.97571152,0.87302005,0.96838719,0.86092412,0.95321661,0.96512353,0.80551183,0.88171530,0.79660141,0.97392410,0.97536713,0.90472043,0.97042537,0.97560549,0.96195108,0.90375477,0.86776292,0.95557112,0.98377496,0.97426724,0.97047836,0.95687556,0.91630304,0.92660999,0.91486943,0.93253756,0.89269561,0.90195221,0.96821755,0.93915242,0.96813154,0.95224142,0.93968284,0.95858216,0.78535819,0.84142017,0.00000000,0.85852993,0.93978465,0.91415364,0.97736865,0.88605034,0.65799677,0.95500255,0.85789865,0.94276339,0.87067652,0.95511383,0.93575972,0.95298582
51,0.90003419,0.94228923,0.90093857,0.97916818,0.87240189,0.87044114,0.93312573,0.87275970,0.96997434,0.97131217,0.93696052,0.92053056,0.86415815,0.92139745,0.90470093,0.80753195,0.89341354,0.95877171,0.87966609,0.88298100,0.85275811,0.92229378,0.97205567,0.90293485,0.87264115,0.85368490,0.95919877,0.95962310,0.97034425,0.97200698,0.91973168,0.91625476,0.97763395,0.93301755,0.89482284,0.87403399,0.91244161,0.89976859,0.98237908,0.79541814,0.90472299,0.91705632,0.93629992,0.54169828,0.91667402,0.88621825,0.91842550,0.75305808,0.94421524,0.95456582,0.85852993,0.00000000,0.96781051,0.61487710,0.96081483,0.74363184,0.96528453,0.91992915,0.87549877,0.95851922,0.56236345,0.87883955,0.95617282,0.65544963
52,0.97114754,0.88908100,0.92203069,0.97632539,0.88678592,0.96382022,0.56465739,0.97509450,0.97397643,0.93445122,0.94210052,0.92688167,0.96690333,0.91875678,0.95663089,0.87214220,0.92491776,0.96035141,0.85698187,0.90064484,0.90331495,0.92154658,0.85128278,0.88253510,0.97798926,0.97447568,0.89525366,0.63622630,0.80697709,0.95500773,0.97213429,0.93278545,0.85901821,0.50015062,0.96941739,0.86053586,0.96100914,0.84463125,0.98722422,0.97002757,0.93331546,0.95506185,0.96621519,0.97978282,0.96569276,0.94551474,0.90310860,0.91152525,0.89396673,0.94078475,0.93978465,0.96781051,0.00000000,0.97441769,0.92373663,0.89915144,0.88434982,0.92443389,0.95186007,0.97649223,0.94859052,0.93379194,0.90413505,0.97544861
53,0.88146180,0.96915382,0.90432620,0.96768063,0.87569213,0.93183720,0.96105427,0.90311885,0.96357107,0.96665734,0.84102643,0.88054961,0.87354451,0.81038529,0.97293133,0.82196522,0.95203209,0.97254908,0.96624660,0.92839754,0.95389795,0.80171764,0.96232408,0.91687518,0.94336891,0.84238774,0.94445193,0.96734923,0.97181720,0.94911236,0.94200063,0.97050649,0.96735042,0.96735656,0.95819187,0.97834206,0.97200197,0.95639920,0.95755136,0.77255595,0.96769768,0.83716476,0.81873870,0.67841071,0.89035243,0.94824922,0.90704173,0.94708139,0.94776601,0.97433585,0.91415364,0.61487710,0.97441769,0.00000000,0.91731000,0.94054168,0.93478537,0.94582945,0.90807819,0.95752776,0.62801397,0.92367476,0.94275010,0.95075476
54,0.92425942,0.91345310,0.97734213,0.76117426,0.95140624,0.97304022,0.89936876,0.96677279,0.92092860,0.97461158,0.97128445,0.97307587,0.73175418,0.88647449,0.79496408,0.96252090,0.97847337,0.90977210,0.91219133,0.74893713,0.83109105,0.86167222,0.95222062,0.93873626,0.90997022,0.92180502,0.62826592,0.91973257,0.92992014,0.74013919,0.83162075,0.97485042,0.97788161,0.89158100,0.96174741,0.88471407,0.74268752,0.95992678,0.82237267,0.92119420,0.91582018,0.95081747,0.96328354,0.98666769,0.98084062,0.92839122,0.84850317,0.92481637,0.61633086,0.96119785,0.97736865,0.96081483,0.92373663,0.91731000,0.00000000,0.84626245,0.95234817,0.69888866,0.77967513,0.95352763,0.94882417,0.84700036,0.96460867,0.87978268
55,0.86692840,0.92019737,0.87104404,0.97313690,0.69217604,0.95236129,0.92060435,0.84677684,0.96655530,0.96795535,0.73592532,0.88180023,0.92307508,0.76878029,0.92767799,0.79600453,0.92854345,0.97282374,0.78661710,0.93807513,0.96286315,0.69604498,0.91608077,0.95152539,0.71278971,0.88280517,0.84030759,0.91857874,0.92145640,0.92839390,0.96965063,0.93384516,0.96096826,0.87310207,0.96942556,0.84551418,0.85317218,0.95536673,0.92349172,0.95361346,0.90440828,0.77605295,0.79680198,0.79088455,0.87842482,0.90422571,0.87903357,0.75818354,0.96515661,0.90019852,0.88605034,0.74363184,0.89915144,0.94054168,0.84626245,0.00000000,0.82149255,0.92999172,0.94173509,0.88631403,0.88140261,0.69867080,0.94776726,0.92343724
56,0.93388468,0.98135275,0.79692817,0.73485738,0.69283265,0.97645283,0.92749041,0.94549650,0.90591174,0.87630534,0.86146176,0.96329844,0.97659802,0.88483775,0.93570113,0.78768742,0.93061864,0.89588076,0.91094029,0.87208086,0.72062325,0.94630033,0.67399633,0.81290400,0.97358221,0.63351989,0.91070026,0.92301929,0.80433643,0.89015496,0.73670214,0.95462185,0.97284740,0.91743696,0.93758816,0.95259798,0.85053885,0.94714558,0.87188041,0.86685419,0.95770305,0.95278370,0.93601388,0.95811725,0.88069469,0.87782097,0.95310384,0.84285975,0.74560016,0.87729102,0.65799677,0.96528453,0.88434982,0.93478537,0.95234817,0.82149255,0.00000000,0.92625976,0.60308135,0.88396883,0.93924057,0.93450475,0.89318651,0.96926743
57,0.93707734,0.89233840,0.85087514,0.89726156,0.90210730,0.93789279,0.69448972,0.89696246,0.97947049,0.95261055,0.94371903,0.89990604,0.72842991,0.87528902,0.85350615,0.77862567,0.96282732,0.81518322,0.95549214,0.55630374,0.93841028,0.92409742,0.93364102,0.83907545,0.87002766,0.88032144,0.50048214,0.85065234,0.95984393,0.76167572,0.82738918,0.95175827,0.81808507,0.96643871,0.78333455,0.95244372,0.72868788,0.85309064,0.96672660,0.93954861,0.93944025,0.94072109,0.90842134,0.96314687,0.95849240,0.86207724,0.96676356,0.93166196,0.67408657,0.77773130,0.95500255,0.91992915,0.92443389,0.94582945,0.69888866,0.92999172,0.92625976,0.00000000,0.94141734,0.96357399,0.87739402,0.96474028,0.88889903,0.94497156
58,0.97352636,0.97375047,0.90077084,0.62651742,0.80937493,0.96911889,0.97207975,0.88153934,0.96449834,0.97664756,0.93364054,0.87119234,0.93432033,0.88515025,0.73647988,0.88956857,0.96667743,0.95713222,0.94805020,0.96289355,0.65381205,0.81426525,0.83819818,0.88843304,0.97890079,0.62050343,0.89885789,0.89784330,0.89153552,0.91542399,0.95678002,0.97154421,0.96337658,0.98592329,0.96716326,0.96847534,0.87304556,0.85682023,0.92094213,0.96369117,0.96740943,0.93831474,0.94374073,0.88322359,0.87869990,0.83933949,0.85888338,0.96146131,0.89352512,0.98447925,0.85789865,0.87549877,0.95186007,0.90807819,0.77967513,0.94173509,0.60308135,0.94141734,0.00000000,0.83870882,0.94674593,0.89115918,0.97471744,0.78458154
