dataset_order,dataset_key,dataset_family,dataset_condition,standard_label,source_label,source,kind,variant,fine_rank,coarse_rank,configuration,status,reason,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,translation_rpe_max_cm,rotation_rpe_max_deg,coverage_ratio,elapsed_seconds,dataset_rank
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine03_coarse04,resnet_c2f_a_fine03_coarse04,Step-R:new,c2f,A,3,4,"C2F-A; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,17.711399999999998,19.6147,1.9248,21.309380041988113,20.310628710760973,31.919609032565727,7.72401408615932,0.9965095986038395,49.81968559699453,50
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine03_coarse05,resnet_c2f_a_fine03_coarse05,Step-R:new,c2f,A,3,5,"C2F-A; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,6.436999999999999,7.6229000000000005,1.0775,12.385150153352598,11.668667983915977,8.658605689531848,5.428655059202891,0.9965095986038395,49.707664330002444,3
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine04_coarse01,resnet_c2f_a_fine04_coarse01,Step-R:new,c2f,A,4,1,"C2F-A; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,11.8992,12.6798,1.1363,15.318831865166564,14.65111420497921,7.521500125605872,9.266651200845738,0.9965095986038395,49.355307778998394,30
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine04_coarse02,resnet_c2f_a_fine04_coarse02,Step-R:new,c2f,A,4,2,"C2F-A; fine conv1[d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,13.166,14.4095,1.3505,16.888820914564622,16.174107613949428,16.85718120054234,4.294441284386248,0.9965095986038395,49.75814019200334,37
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine04_coarse03,resnet_c2f_a_fine04_coarse03,Step-R:new,c2f,A,4,3,"C2F-A; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,24.279,25.833099999999998,2.2286,26.341895060515835,24.867705336887365,39.07625211424575,9.218851730123655,0.9965095986038395,49.86758079900028,66
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine04_coarse04,resnet_c2f_a_fine04_coarse04,Step-R:new,c2f,A,4,4,"C2F-A; fine conv1[d33,d52]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,21.3796,22.8699,1.9579,23.802369037514033,22.645012944805902,32.73592716726291,7.303757700083269,0.9965095986038395,49.10865903199738,60
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine04_coarse05,resnet_c2f_a_fine04_coarse05,Step-R:new,c2f,A,4,5,"C2F-A; fine conv1[d33,d52]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,9.3163,10.2883,1.0675000000000001,13.684534399811074,12.923637039848709,6.237565100760385,4.791830946937904,0.9965095986038395,49.654745728003036,18
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine05_coarse01,resnet_c2f_a_fine05_coarse01,Step-R:new,c2f,A,5,1,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,12.900900000000002,14.296700000000001,1.1654,17.04470390290801,16.097705265665052,11.021214599256979,10.142882756877963,0.9965095986038395,50.44435177899868,35
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine05_coarse02,resnet_c2f_a_fine05_coarse02,Step-R:new,c2f,A,5,2,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,9.8646,10.912700000000001,1.1185,14.635560581125004,13.946617736546798,8.193346219651747,5.401520116065274,0.9965095986038395,50.61799502999929,21
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine05_coarse03,resnet_c2f_a_fine05_coarse03,Step-R:new,c2f,A,5,3,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,33.6898,35.897800000000004,2.2409,35.613897518499535,32.89172961996453,37.29551716450186,12.596745676197981,0.9965095986038395,51.01713474799908,71
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine05_coarse04,resnet_c2f_a_fine05_coarse04,Step-R:new,c2f,A,5,4,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,19.1091,20.857,1.9929,22.264588277628633,21.12989797632767,33.61661918778026,8.248793954359769,0.9965095986038395,50.135333191996324,57
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine05_coarse05,resnet_c2f_a_fine05_coarse05,Step-R:new,c2f,A,5,5,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,7.107099999999999,7.9821,1.0671,12.346394002591076,11.754414269543654,8.614392169041345,4.92996376644295,0.9965095986038395,50.24058528799651,9
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine06_coarse01,resnet_c2f_a_fine06_coarse01,Step-R:new,c2f,A,6,1,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,14.716399999999998,16.1072,1.0349000000000002,18.112343080794098,17.128854113652732,5.0322899523486715,9.269392159469927,0.9965095986038395,49.895593737004674,39
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine06_coarse02,resnet_c2f_a_fine06_coarse02,Step-R:new,c2f,A,6,2,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,12.556899999999999,13.4616,1.0975000000000001,16.167195147012166,15.3876908617174,7.494777704050254,9.114830195068079,0.9965095986038395,50.12111381900468,33
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine06_coarse03,resnet_c2f_a_fine06_coarse03,Step-R:new,c2f,A,6,3,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,22.7723,24.4898,2.2384999999999997,25.351629985187614,23.943408491803332,38.89047316265541,9.203290964209733,0.9965095986038395,50.05660717399587,64
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine06_coarse04,resnet_c2f_a_fine06_coarse04,Step-R:new,c2f,A,6,4,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,18.362000000000002,19.9721,1.9324999999999999,21.628419363323292,20.644726183199687,31.649399073213345,7.4456424097524705,0.9965095986038395,49.495735083997715,54
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_a_fine06_coarse05,resnet_c2f_a_f6_c5_positive_synergy,Step-Q:resnet_c2f_a_f6_c5_positive_synergy,c2f,A,6,5,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,9.9486,10.8931,1.3191,14.364797623313194,13.905186071563541,16.391899207484293,2.143534535703084,0.9965095986038395,50.68717872799607,22
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine01_coarse01,resnet_c2f_b_fine01_coarse01,Step-R:new,c2f,B,1,1,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.2238,8.4312,1.193,12.530137735762919,11.970904140134184,12.8772313535812,5.081895226401458,0.9965095986038395,50.05909931999486,13
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine01_coarse02,resnet_c2f_b_fine01_coarse02,Step-R:new,c2f,B,1,2,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,11.116,12.1889,1.1439,14.911066371028022,14.248629128321463,10.138653775680154,9.414269918577318,0.9965095986038395,49.758292471997265,29
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine01_coarse03,resnet_c2f_b_fine01_coarse03,Step-R:new,c2f,B,1,3,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,21.39,23.2708,2.2935,24.041153727886872,22.54479229586525,40.67956139104663,10.201744454844649,0.9965095986038395,50.005776400001196,61
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine01_coarse04,resnet_c2f_b_f1_c4_negative_high_parent,Step-Q:resnet_c2f_b_f1_c4_negative_high_parent,c2f,B,1,4,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,12.9037,14.21,1.4357,16.575188463828738,15.945356017999432,19.82435989884297,9.12983646152366,0.9965095986038395,50.64680995300296,36
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine01_coarse05,resnet_c2f_b_fine01_coarse05,Step-R:new,c2f,B,1,5,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,6.783,8.0431,1.1892,12.18871226146256,11.605548854428909,12.780600149080628,5.865471937678797,0.9965095986038395,49.53960576700047,7
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine02_coarse01,resnet_c2f_b_fine02_coarse01,Step-R:new,c2f,B,2,1,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.770099999999999,7.7904,1.1314,12.145917435690095,11.369722914974774,10.228006532556172,4.9127551884344935,0.9965095986038395,50.02873858500243,6
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine02_coarse02,resnet_c2f_b_fine02_coarse02,Step-R:new,c2f,B,2,2,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.1244000000000005,8.4353,1.3328,12.794076525488313,12.199425356839782,16.483484246970395,4.909961218216787,0.9965095986038395,50.49942314600048,10
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine02_coarse03,resnet_c2f_b_fine02_coarse03,Step-R:new,c2f,B,2,3,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,24.8113,27.0493,2.3106999999999998,27.318345124512984,25.286039376372138,38.35482384832983,10.710321510839485,0.9965095986038395,50.098113678002846,67
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine02_coarse04,resnet_c2f_b_f2_c4_global_best,Step-Q:resnet_c2f_b_f2_c4_global_best,c2f,B,2,4,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,16.988,18.7693,1.9687,20.356245350262128,19.41147318009355,32.09258228415956,9.398806445288221,0.9965095986038395,50.92266392099555,46
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine02_coarse05,resnet_c2f_b_fine02_coarse05,Step-R:new,c2f,B,2,5,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,7.150399999999999,8.0489,1.0764,12.066762888922153,11.349251383344074,7.993474085897498,5.546827947075226,0.9965095986038395,49.73713662199589,11
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine03_coarse01,resnet_c2f_b_fine03_coarse01,Step-R:new,c2f,B,3,1,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,17.7165,19.4211,1.8815,20.91207419416807,19.819903663135456,31.1027443382206,7.578282441261672,0.9965095986038395,48.199602263994166,51
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine03_coarse02,resnet_c2f_b_fine03_coarse02,Step-R:new,c2f,B,3,2,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,17.630499999999998,19.3438,1.8671,20.829790553660228,19.776955609939634,30.821990833666153,7.662473415097709,0.9965095986038395,48.3989027380012,49
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine03_coarse03,resnet_c2f_b_fine03_coarse03,Step-R:new,c2f,B,3,3,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,20.2331,22.0273,2.1406,23.04004138227263,21.66101830842761,37.072041084196904,9.293819936589005,0.9965095986038395,55.484122941998066,58
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine03_coarse04,resnet_c2f_b_fine03_coarse04,Step-R:new,c2f,B,3,4,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,17.4756,19.1743,1.9411999999999998,20.621320967017567,19.711252005695236,31.739861527052536,8.069480448104098,0.9965095986038395,53.45066398900235,48
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine03_coarse05,resnet_c2f_b_fine03_coarse05,Step-R:new,c2f,B,3,5,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,6.3412999999999995,7.5198,1.0408,11.867721707488851,11.12505295175352,7.181117507677611,5.538164509752307,0.9965095986038395,47.97596773400437,1
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine04_coarse01,resnet_c2f_b_fine04_coarse01,Step-R:new,c2f,B,4,1,"C2F-B; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,11.0238,11.6474,1.1124,14.217168488120446,13.69516242002514,7.171392888894103,9.324419733549764,0.9965095986038395,47.610047291003866,28
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine04_coarse02,resnet_c2f_b_fine04_coarse02,Step-R:new,c2f,B,4,2,"C2F-B; fine conv1[d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,9.740400000000001,10.655100000000001,1.036,13.72243982102087,13.103735810431969,3.778483912559049,5.117835928702759,0.9965095986038395,47.47571914600121,20
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine04_coarse03,resnet_c2f_b_fine04_coarse03,Step-R:new,c2f,B,4,3,"C2F-B; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,24.9373,26.5224,2.2137000000000002,26.885867880446852,25.33391010619561,38.908381794155765,8.576261200604089,0.9965095986038395,47.6072181740019,68
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine04_coarse04,resnet_c2f_b_fine04_coarse04,Step-R:new,c2f,B,4,4,"C2F-B; fine conv1[d33,d52]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,14.249600000000001,15.3133,1.3381,17.281497611916187,16.53477747406196,15.280988699402354,8.14744803505696,0.9965095986038395,46.97951315499813,38
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine04_coarse05,resnet_c2f_b_fine04_coarse05,Step-R:new,c2f,B,4,5,"C2F-B; fine conv1[d33,d52]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,9.521799999999999,10.4226,1.047,13.579295234664803,12.95838322389436,4.428541607365071,5.022024131313617,0.9965095986038395,47.04165791700507,19
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine05_coarse01,resnet_c2f_b_fine05_coarse01,Step-R:new,c2f,B,5,1,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,10.7659,11.637,1.1295,14.759538678373243,14.061361231781097,10.550625523398448,3.742275582726926,0.9965095986038395,48.38997792400187,26
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine05_coarse02,resnet_c2f_b_fine05_coarse02,Step-R:new,c2f,B,5,2,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,8.3919,9.1638,1.0375,12.820680186678187,12.168834818787536,7.260761571853393,4.262298360172479,0.9965095986038395,48.319667597999796,16
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine05_coarse03,resnet_c2f_b_fine05_coarse03,Step-R:new,c2f,B,5,3,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,23.174500000000002,25.121100000000002,1.8922,25.637687239216834,23.997148745169216,31.15322470405571,10.960895945867172,0.9965095986038395,48.37541759400483,65
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine05_coarse04,resnet_c2f_b_fine05_coarse04,Step-R:new,c2f,B,5,4,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,17.3253,18.8616,1.6289000000000002,20.380943433467174,19.333273197814368,25.447488460350492,5.9035912360695635,0.9965095986038395,48.23196811199887,47
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine05_coarse05,resnet_c2f_b_fine05_coarse05,Step-R:new,c2f,B,5,5,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,7.428999999999999,8.2408,1.0449,12.173363472154257,11.563328311499262,7.808661536287391,4.472353322026641,0.9965095986038395,48.32182014799764,14
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine06_coarse01,resnet_c2f_b_fine06_coarse01,Step-R:new,c2f,B,6,1,"C2F-B; fine conv1[d29,d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,10.0458,11.0082,0.9967,14.21150218483261,13.611216516759256,3.5646341203259837,1.9269709295801205,0.9965095986038395,47.403428587000235,23
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine06_coarse02,resnet_c2f_b_fine06_coarse02,Step-R:new,c2f,B,6,2,"C2F-B; fine conv1[d29,d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,12.822600000000001,13.658600000000002,1.0253999999999999,15.776996783190919,15.295994120753598,5.081462603601446,7.478584526553782,0.9965095986038395,47.63566372799687,34
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine06_coarse03,resnet_c2f_b_fine06_coarse03,Step-R:new,c2f,B,6,3,"C2F-B; fine conv1[d29,d33,d52]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,22.0207,23.6284,2.1667,24.52843738740798,23.187904021021353,37.28115451100443,8.536545499167051,0.9965095986038395,47.52409406899824,63
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine06_coarse04,resnet_c2f_b_fine06_coarse04,Step-R:new,c2f,B,6,4,"C2F-B; fine conv1[d29,d33,d52]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,18.1728,19.6766,1.9390999999999998,21.13714093815729,20.263596612917357,31.42137681056672,7.224415159103902,0.9965095986038395,46.82069044600212,53
3,fr1_desk_flashlight,fr1_desk,flashlight,resnet_c2f_b_fine06_coarse05,resnet_c2f_b_fine06_coarse05,Step-R:new,c2f,B,6,5,"C2F-B; fine conv1[d29,d33,d52]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,10.0847,11.033900000000001,0.9948,14.234040309333428,13.63600329514697,3.6718376273112314,1.907455316766078,0.9965095986038395,47.17720204299985,24
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_fine01,resnet_conv1_direct_f1_d15_d20_d26_d34,Step-Q:resnet_conv1_direct_f1_d15_d20_d26_d34,direct_fine,,1,,"direct conv1[d15,d20,d26,d34]",PASS,Completed the full matched RGB-D sequence,4.531000000000001,7.4173,4.490799999999999,34.25429141786944,27.603986685406852,10.93068686172681,2.6519458001267684,0.9993086761147598,163.17347137699835,3
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_fine02,resnet_conv1_direct_f2_d23_d24_d26_d51_d63,Step-Q:resnet_conv1_direct_f2_d23_d24_d26_d51_d63,direct_fine,,2,,"direct conv1[d23,d24,d26,d51,d63]",PASS,Completed the full matched RGB-D sequence,5.617500000000001,8.4544,4.9819,36.54946634667298,28.94633749406041,8.82254898643544,3.2264589506524493,0.9993086761147598,157.19414306199178,23
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_fine03,resnet_direct_fine03,Step-R:new,direct_fine,,3,,"direct conv1[d15,d20,d26,d34,d45,d53]",PASS,Completed the full matched RGB-D sequence,4.6702,7.7375,4.9293,36.5700869137412,29.639886866083597,12.196878994839366,3.0070475315675713,0.9993086761147598,147.7098587319997,8
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_fine04,resnet_direct_fine04,Step-R:new,direct_fine,,4,,"direct conv1[d33,d52]",PASS,Completed the full matched RGB-D sequence,6.454400000000001,15.079300000000002,12.1137,81.13773944518987,69.11315358392334,40.26725540893396,5.406944692066736,0.9993086761147598,157.01672127500206,51
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_fine05,resnet_direct_fine05,Step-R:new,direct_fine,,5,,"direct conv1[d5,d6,d24,d29]",PASS,Completed the full matched RGB-D sequence,6.267499999999999,11.0763,8.2154,54.274190080010285,45.06238295120365,23.18613086483071,3.3697441188030886,0.9993086761147598,155.7731040199942,36
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_fine06,resnet_conv1_direct_f6_d29_d33_d52,Step-Q:resnet_conv1_direct_f6_d29_d33_d52,direct_fine,,6,,"direct conv1[d29,d33,d52]",PASS,Completed the full matched RGB-D sequence,5.96,11.8487,8.6289,60.10065518123088,49.55089100482487,25.721520401819358,3.5419727419093734,0.9993086761147598,158.866955038975,33
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_coarse01,resnet_direct_coarse01,Step-R:new,direct_coarse,,,1,"direct layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,16.4851,24.3991,14.4184,86.73968204790108,74.13673154836624,28.633443184043667,9.723454458363946,0.9993086761147598,166.83495192199916,69
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_coarse02,resnet_direct_coarse02,Step-R:new,direct_coarse,,,2,"direct layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,16.5606,24.4178,14.643999999999998,85.2059637152436,73.0296256064974,29.518212126469468,9.467246444933384,0.9993086761147598,166.03918710799917,70
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_coarse03,resnet_direct_coarse03,Step-R:new,direct_coarse,,,3,"direct layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,16.209799999999998,24.4424,14.055200000000001,86.8880093558371,73.84848428402937,27.72409820130381,9.63654006572501,0.9993086761147598,167.05174827799783,68
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_coarse04,resnet_layer2_direct_c4_d67_d108_d121,Step-Q:resnet_layer2_direct_c4_d67_d108_d121,direct_coarse,,,4,"direct layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,16.1158,24.0644,14.763499999999999,85.51380999459302,72.98863748877066,32.27734657783788,10.259822015602111,0.9993086761147598,170.2653662560042,67
4,fr2_desk_clean,fr2_desk,clean,resnet_direct_coarse05,resnet_layer2_direct_c5_d108_d121,Step-Q:resnet_layer2_direct_c5_d108_d121,direct_coarse,,,5,"direct layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,17.2523,23.819000000000003,12.4831,79.75636480136858,67.65673207818975,26.799592388496844,8.701790777990297,0.9993086761147598,171.93900222799857,71
4,fr2_desk_clean,fr2_desk,clean,resnet_c2f_a_fine01_coarse01,resnet_c2f_a_fine01_coarse01,Step-R:new,c2f,A,1,1,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.183,8.4343,5.0471,39.13854245966164,31.27769072226651,11.181390040686335,3.3672615330592657,0.9993086761147598,183.81280842699925,15
4,fr2_desk_clean,fr2_desk,clean,resnet_c2f_a_fine01_coarse02,resnet_c2f_a_fine01_coarse02,Step-R:new,c2f,A,1,2,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.1861999999999995,8.4291,4.9704,38.525658700521625,30.78369518155788,10.867798256787262,3.3695747180950066,0.9993086761147598,186.98514013200474,16
4,fr2_desk_clean,fr2_desk,clean,resnet_c2f_a_fine01_coarse03,resnet_c2f_a_fine01_coarse03,Step-R:new,c2f,A,1,3,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.1406,8.4796,4.9947,38.88107992333619,31.130180184394728,11.027467907259474,3.3238336053903836,0.9993086761147598,186.42214904700086,13
4,fr2_desk_clean,fr2_desk,clean,resnet_c2f_a_fine01_coarse04,resnet_c2f_a_fine01_coarse04,Step-R:new,c2f,A,1,4,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.1824,8.457,5.0424,38.49218550591304,30.812635567971906,11.01784882886576,3.384020650305571,0.9993086761147598,183.1556854570008,14
4,fr2_desk_clean,fr2_desk,clean,resnet_c2f_a_fine01_coarse05,resnet_c2f_a_fine01_coarse05,Step-R:new,c2f,A,1,5,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,5.219399999999999,8.4509,4.9653,38.04190583871837,30.587746797092937,11.161230597232962,3.39009510058244,0.9993086761147598,185.71206533399527,17
4,fr2_desk_clean,fr2_desk,clean,resnet_c2f_a_fine02_coarse01,resnet_c2f_a_fine02_coarse01,Step-R:new,c2f,A,2,1,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.4973,9.8483,5.6174,42.06888149603964,33.47003720300728,9.635294124806752,3.7609309950023144,0.9993086761147598,187.17109215399978,53
4,fr2_desk_clean,fr2_desk,clean,resnet_c2f_a_fine02_coarse02,resnet_c2f_a_fine02_coarse02,Step-R:new,c2f,A,2,2,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.3274,9.6367,5.6018,42.347735741152725,33.726892859272965,9.633954831007618,3.8642091172947213,0.9993086761147598,187.56058216399833,38
