step,beam,channel,subset,bqs,marginal
2,beam1(seed=ch6),41,"[6, 41]",0.6118176549889218,-0.06803
2,beam1(seed=ch6),42,"[6, 42]",0.6019724897289093,-0.077875
2,beam1(seed=ch6),43,"[6, 43]",0.45992317050445924,-0.219924
2,beam1(seed=ch6),44,"[6, 44]",0.20746817202085086,-0.472379
2,beam1(seed=ch6),45,"[6, 45]",0.6663436037098833,-0.013504
2,beam1(seed=ch6),46,"[6, 46]",0.6239040405771045,-0.055944
2,beam1(seed=ch6),47,"[6, 47]",0.5427558142308357,-0.137092
2,beam1(seed=ch6),48,"[6, 48]",0.6798476116609752,-0.0
2,beam1(seed=ch6),49,"[6, 49]",0.5487685473968564,-0.131079
2,beam1(seed=ch6),50,"[6, 50]",0.3893120938927194,-0.290536
2,beam1(seed=ch6),51,"[6, 51]",0.5363546666412716,-0.143493
2,beam1(seed=ch6),52,"[6, 52]",0.659133299795779,-0.020714
2,beam1(seed=ch6),53,"[6, 53]",0.6060380693309834,-0.07381
2,beam1(seed=ch6),54,"[6, 54]",0.6833442846304901,0.003497
2,beam1(seed=ch6),55,"[6, 55]",0.6411081408510407,-0.038739
2,beam1(seed=ch6),56,"[6, 56]",0.20998334259768617,-0.469864
2,beam1(seed=ch6),57,"[6, 57]",0.2426415091217077,-0.437206
2,beam1(seed=ch6),58,"[6, 58]",0.6590005734979789,-0.020847
2,beam1(seed=ch6),59,"[6, 59]",0.617906260742625,-0.061941
2,beam1(seed=ch6),60,"[6, 60]",0.5450602379186551,-0.134787
2,beam1(seed=ch6),61,"[6, 61]",0.6054208313358918,-0.074427
2,beam1(seed=ch6),62,"[6, 62]",0.6980644577033118,0.018217
2,beam1(seed=ch6),63,"[6, 63]",0.5744371440712697,-0.10541
2,beam2(seed=ch19),0,"[19, 0]",0.5134598328936727,-0.051605
2,beam2(seed=ch19),1,"[19, 1]",0.45672122999198483,-0.108344
2,beam2(seed=ch19),2,"[19, 2]",0.5650662431974202,1e-06
2,beam2(seed=ch19),3,"[19, 3]",0.561258305421777,-0.003807
2,beam2(seed=ch19),4,"[19, 4]",0.5650662431974202,1e-06
2,beam2(seed=ch19),5,"[19, 5]",0.5393717326863489,-0.025693
2,beam2(seed=ch19),6,"[19, 6]",0.6563686095468559,0.091304
2,beam2(seed=ch19),7,"[19, 7]",0.5650662431974202,1e-06
2,beam2(seed=ch19),8,"[19, 8]",0.5184824095952731,-0.046582
2,beam2(seed=ch19),9,"[19, 9]",0.5650662431974202,1e-06
2,beam2(seed=ch19),10,"[19, 10]",0.24865633941350093,-0.316409
2,beam2(seed=ch19),11,"[19, 11]",0.47404862153086624,-0.091016
2,beam2(seed=ch19),12,"[19, 12]",0.5769556664412067,0.011891
2,beam2(seed=ch19),13,"[19, 13]",0.5650662431974202,1e-06
2,beam2(seed=ch19),14,"[19, 14]",0.42661678881953424,-0.138448
2,beam2(seed=ch19),15,"[19, 15]",0.4673448521541208,-0.09772
2,beam2(seed=ch19),16,"[19, 16]",0.6069190580074416,0.041854
2,beam2(seed=ch19),17,"[19, 17]",0.52487565906005,-0.040189
2,beam2(seed=ch19),18,"[19, 18]",0.4559072430049604,-0.109158
2,beam2(seed=ch19),20,"[19, 20]",0.565746253971541,0.000681
2,beam2(seed=ch19),21,"[19, 21]",0.5637471955842382,-0.001318
2,beam2(seed=ch19),22,"[19, 22]",0.6146952424620006,0.04963
2,beam2(seed=ch19),23,"[19, 23]",0.501148288348997,-0.063917
2,beam2(seed=ch19),24,"[19, 24]",0.14886327603059096,-0.416202
2,beam2(seed=ch19),25,"[19, 25]",0.15511159701471022,-0.409953
2,beam2(seed=ch19),26,"[19, 26]",0.265084775174786,-0.29998
2,beam2(seed=ch19),27,"[19, 27]",0.563209530280123,-0.001855
2,beam2(seed=ch19),28,"[19, 28]",0.6021776975422749,0.037113
2,beam2(seed=ch19),29,"[19, 29]",0.5210475549297348,-0.044017
2,beam2(seed=ch19),30,"[19, 30]",0.19966384676142476,-0.365401
2,beam2(seed=ch19),31,"[19, 31]",0.49329099603600957,-0.071774
2,beam2(seed=ch19),32,"[19, 32]",0.537444457555335,-0.02762
2,beam2(seed=ch19),33,"[19, 33]",0.5371320141823793,-0.027933
2,beam2(seed=ch19),34,"[19, 34]",0.5751233980843902,0.010059
2,beam2(seed=ch19),35,"[19, 35]",0.5803028738762789,0.015238
2,beam2(seed=ch19),36,"[19, 36]",0.5650662431974202,1e-06
2,beam2(seed=ch19),37,"[19, 37]",0.5354290542082125,-0.029636
2,beam2(seed=ch19),38,"[19, 38]",0.5650662431974202,1e-06
2,beam2(seed=ch19),39,"[19, 39]",0.4312978225020118,-0.133767
2,beam2(seed=ch19),40,"[19, 40]",0.5652679653068053,0.000203
2,beam2(seed=ch19),41,"[19, 41]",0.5634137509636187,-0.001651
2,beam2(seed=ch19),42,"[19, 42]",0.5327593891531693,-0.032305
2,beam2(seed=ch19),43,"[19, 43]",0.4379993221062846,-0.127066
2,beam2(seed=ch19),44,"[19, 44]",0.19937953575663397,-0.365685
2,beam2(seed=ch19),45,"[19, 45]",0.6234938186365864,0.058429
2,beam2(seed=ch19),46,"[19, 46]",0.5140239008312212,-0.051041
2,beam2(seed=ch19),47,"[19, 47]",0.48467636987826446,-0.080388
2,beam2(seed=ch19),48,"[19, 48]",0.5650662431974202,1e-06
2,beam2(seed=ch19),49,"[19, 49]",0.5399074720024231,-0.025157
2,beam2(seed=ch19),50,"[19, 50]",0.45108406600711065,-0.113981
2,beam2(seed=ch19),51,"[19, 51]",0.4585333688047406,-0.106531
2,beam2(seed=ch19),52,"[19, 52]",0.5954156858737307,0.030351
2,beam2(seed=ch19),53,"[19, 53]",0.5558402622952622,-0.009225
2,beam2(seed=ch19),54,"[19, 54]",0.5672770751320948,0.002212
2,beam2(seed=ch19),55,"[19, 55]",0.5571687911595758,-0.007896
2,beam2(seed=ch19),56,"[19, 56]",0.22518533995187756,-0.33988
2,beam2(seed=ch19),57,"[19, 57]",0.2745704639218441,-0.290494
2,beam2(seed=ch19),58,"[19, 58]",0.5277910650950787,-0.037274
2,beam2(seed=ch19),59,"[19, 59]",0.555466176775444,-0.009599
2,beam2(seed=ch19),60,"[19, 60]",0.4826799952520973,-0.082385
2,beam2(seed=ch19),61,"[19, 61]",0.5603418577558651,-0.004723
2,beam2(seed=ch19),62,"[19, 62]",0.5862136321937549,0.021149
2,beam2(seed=ch19),63,"[19, 63]",0.5226912496900123,-0.042374
2,beam3(seed=ch28),0,"[28, 0]",0.5704788879893676,0.033337
2,beam3(seed=ch28),1,"[28, 1]",0.42888002788821933,-0.108262
2,beam3(seed=ch28),2,"[28, 2]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),3,"[28, 3]",0.49444619642559756,-0.042696
2,beam3(seed=ch28),4,"[28, 4]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),5,"[28, 5]",0.33911543750739054,-0.198027
2,beam3(seed=ch28),6,"[28, 6]",0.7156120306895049,0.17847
2,beam3(seed=ch28),7,"[28, 7]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),8,"[28, 8]",0.5810180457248492,0.043876
2,beam3(seed=ch28),9,"[28, 9]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),10,"[28, 10]",0.1778048332268959,-0.359338
2,beam3(seed=ch28),11,"[28, 11]",0.32940182810194646,-0.207741
2,beam3(seed=ch28),12,"[28, 12]",0.5102657973819056,-0.026877
2,beam3(seed=ch28),13,"[28, 13]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),14,"[28, 14]",0.26744433122501626,-0.269698
2,beam3(seed=ch28),15,"[28, 15]",0.32498560786583763,-0.212157
2,beam3(seed=ch28),16,"[28, 16]",0.5584692649908447,0.021327
2,beam3(seed=ch28),17,"[28, 17]",0.46111794249524285,-0.076024
2,beam3(seed=ch28),18,"[28, 18]",0.2897265112582846,-0.247416
2,beam3(seed=ch28),19,"[28, 19]",0.6021771599408474,0.065035
2,beam3(seed=ch28),20,"[28, 20]",0.49639361349070715,-0.040749
2,beam3(seed=ch28),21,"[28, 21]",0.5701827009885418,0.03304
2,beam3(seed=ch28),22,"[28, 22]",0.5325316699271833,-0.004611
2,beam3(seed=ch28),23,"[28, 23]",0.4078524002337923,-0.12929
2,beam3(seed=ch28),24,"[28, 24]",0.0676065880049429,-0.469536
2,beam3(seed=ch28),25,"[28, 25]",0.0796277176810484,-0.457515
2,beam3(seed=ch28),26,"[28, 26]",0.18470504474195104,-0.352437
2,beam3(seed=ch28),27,"[28, 27]",0.49883974655240504,-0.038303
2,beam3(seed=ch28),29,"[28, 29]",0.43619766548391076,-0.100945
2,beam3(seed=ch28),30,"[28, 30]",0.10789246797461154,-0.42925
2,beam3(seed=ch28),31,"[28, 31]",0.40947181327978593,-0.127671
2,beam3(seed=ch28),32,"[28, 32]",0.5312492684498442,-0.005893
2,beam3(seed=ch28),33,"[28, 33]",0.4532294390146163,-0.083913
2,beam3(seed=ch28),34,"[28, 34]",0.6466742513752561,0.109532
2,beam3(seed=ch28),35,"[28, 35]",0.605850947584324,0.068709
2,beam3(seed=ch28),36,"[28, 36]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),37,"[28, 37]",0.45272371061236405,-0.084419
2,beam3(seed=ch28),38,"[28, 38]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),39,"[28, 39]",0.33371236979711905,-0.20343
2,beam3(seed=ch28),40,"[28, 40]",0.5124648118668752,-0.024678
2,beam3(seed=ch28),41,"[28, 41]",0.5235260348510358,-0.013616
2,beam3(seed=ch28),42,"[28, 42]",0.4882312760375731,-0.048911
2,beam3(seed=ch28),43,"[28, 43]",0.319442422365102,-0.2177
2,beam3(seed=ch28),44,"[28, 44]",0.15662768512503134,-0.380515
2,beam3(seed=ch28),45,"[28, 45]",0.547327890364827,0.010186
2,beam3(seed=ch28),46,"[28, 46]",0.5086892675087042,-0.028453
2,beam3(seed=ch28),47,"[28, 47]",0.4241640700750286,-0.112978
2,beam3(seed=ch28),48,"[28, 48]",0.5371364307099287,-6e-06
2,beam3(seed=ch28),49,"[28, 49]",0.44441428541305245,-0.092728
2,beam3(seed=ch28),50,"[28, 50]",0.29849132755124835,-0.238651
2,beam3(seed=ch28),51,"[28, 51]",0.39820201885291273,-0.13894
2,beam3(seed=ch28),52,"[28, 52]",0.609633369218904,0.072491
2,beam3(seed=ch28),53,"[28, 53]",0.5027069641101695,-0.034435
2,beam3(seed=ch28),54,"[28, 54]",0.5299232108165232,-0.007219
2,beam3(seed=ch28),55,"[28, 55]",0.5418192809976207,0.004677
2,beam3(seed=ch28),56,"[28, 56]",0.1533984229270391,-0.383744
2,beam3(seed=ch28),57,"[28, 57]",0.1760523567990224,-0.36109
2,beam3(seed=ch28),58,"[28, 58]",0.367770577808825,-0.169372
2,beam3(seed=ch28),59,"[28, 59]",0.5083650976634422,-0.028777
2,beam3(seed=ch28),60,"[28, 60]",0.44555599585718975,-0.091586
2,beam3(seed=ch28),61,"[28, 61]",0.5010692183053114,-0.036073
2,beam3(seed=ch28),62,"[28, 62]",0.545404777115332,0.008262
2,beam3(seed=ch28),63,"[28, 63]",0.44686513103356285,-0.090277
3,beam1(seed=ch6),0,"[6, 28, 0]",0.6208200101857947,-0.094792
3,beam1(seed=ch6),1,"[6, 28, 1]",0.5313095432572928,-0.184302
3,beam1(seed=ch6),2,"[6, 28, 2]",0.7156120313091513,0.0
3,beam1(seed=ch6),3,"[6, 28, 3]",0.7180545507844451,0.002443
3,beam1(seed=ch6),4,"[6, 28, 4]",0.7156120313091513,0.0
3,beam1(seed=ch6),5,"[6, 28, 5]",0.5413067480816436,-0.174305
3,beam1(seed=ch6),7,"[6, 28, 7]",0.7156120313091513,0.0
3,beam1(seed=ch6),8,"[6, 28, 8]",0.6270624831843078,-0.08855
3,beam1(seed=ch6),9,"[6, 28, 9]",0.7156120313091513,0.0
3,beam1(seed=ch6),10,"[6, 28, 10]",0.2814252702324626,-0.434187
3,beam1(seed=ch6),11,"[6, 28, 11]",0.5124842804253064,-0.203128
3,beam1(seed=ch6),12,"[6, 28, 12]",0.7226074021773029,0.006995
3,beam1(seed=ch6),13,"[6, 28, 13]",0.7156120313091513,0.0
3,beam1(seed=ch6),14,"[6, 28, 14]",0.4025923348445898,-0.31302
3,beam1(seed=ch6),15,"[6, 28, 15]",0.5294241401123453,-0.186188
3,beam1(seed=ch6),16,"[6, 28, 16]",0.6994432383461823,-0.016169
3,beam1(seed=ch6),17,"[6, 28, 17]",0.6870973334674753,-0.028515
3,beam1(seed=ch6),18,"[6, 28, 18]",0.6087206842111924,-0.106891
3,beam1(seed=ch6),19,"[6, 28, 19]",0.6908183233799776,-0.024794
3,beam1(seed=ch6),20,"[6, 28, 20]",0.6079098521879157,-0.107702
3,beam1(seed=ch6),21,"[6, 28, 21]",0.6520394836393619,-0.063573
3,beam1(seed=ch6),22,"[6, 28, 22]",0.6260852584358901,-0.089527
3,beam1(seed=ch6),23,"[6, 28, 23]",0.5966560614522283,-0.118956
3,beam1(seed=ch6),24,"[6, 28, 24]",0.16946628939333835,-0.546146
3,beam1(seed=ch6),25,"[6, 28, 25]",0.1776321184049003,-0.53798
3,beam1(seed=ch6),26,"[6, 28, 26]",0.30625986325067917,-0.409352
3,beam1(seed=ch6),27,"[6, 28, 27]",0.7093841236160425,-0.006228
3,beam1(seed=ch6),29,"[6, 28, 29]",0.6938282524625162,-0.021784
3,beam1(seed=ch6),30,"[6, 28, 30]",0.23535059816303783,-0.480261
3,beam1(seed=ch6),31,"[6, 28, 31]",0.6064421544486903,-0.10917
3,beam1(seed=ch6),32,"[6, 28, 32]",0.6971721612278731,-0.01844
3,beam1(seed=ch6),33,"[6, 28, 33]",0.6222367109984503,-0.093375
3,beam1(seed=ch6),34,"[6, 28, 34]",0.7262778346029696,0.010666
3,beam1(seed=ch6),35,"[6, 28, 35]",0.7079129034585808,-0.007699
3,beam1(seed=ch6),36,"[6, 28, 36]",0.7156120313091513,0.0
3,beam1(seed=ch6),37,"[6, 28, 37]",0.6365046966225677,-0.079107
3,beam1(seed=ch6),38,"[6, 28, 38]",0.7156120313091513,0.0
3,beam1(seed=ch6),39,"[6, 28, 39]",0.5638215227819839,-0.151791
3,beam1(seed=ch6),40,"[6, 28, 40]",0.6853923037453553,-0.03022
3,beam1(seed=ch6),41,"[6, 28, 41]",0.6636879496058254,-0.051924
3,beam1(seed=ch6),42,"[6, 28, 42]",0.6407305077654184,-0.074882
3,beam1(seed=ch6),43,"[6, 28, 43]",0.5278544872454078,-0.187758
3,beam1(seed=ch6),44,"[6, 28, 44]",0.2594308190902331,-0.456181
3,beam1(seed=ch6),45,"[6, 28, 45]",0.6937075432030685,-0.021904
3,beam1(seed=ch6),46,"[6, 28, 46]",0.6702570921455883,-0.045355
3,beam1(seed=ch6),47,"[6, 28, 47]",0.6034824964406668,-0.11213
3,beam1(seed=ch6),48,"[6, 28, 48]",0.7156120313091513,0.0
3,beam1(seed=ch6),49,"[6, 28, 49]",0.5991863510266838,-0.116426
3,beam1(seed=ch6),50,"[6, 28, 50]",0.4955339824887576,-0.220078
3,beam1(seed=ch6),51,"[6, 28, 51]",0.5646861437943342,-0.150926
3,beam1(seed=ch6),52,"[6, 28, 52]",0.7043627398023579,-0.011249
3,beam1(seed=ch6),53,"[6, 28, 53]",0.6585849358502798,-0.057027
3,beam1(seed=ch6),54,"[6, 28, 54]",0.7170772312836596,0.001465
3,beam1(seed=ch6),55,"[6, 28, 55]",0.6779031935318416,-0.037709
3,beam1(seed=ch6),56,"[6, 28, 56]",0.26619537040422403,-0.449417
3,beam1(seed=ch6),57,"[6, 28, 57]",0.3053049235786806,-0.410307
3,beam1(seed=ch6),58,"[6, 28, 58]",0.6950453830611709,-0.020567
3,beam1(seed=ch6),59,"[6, 28, 59]",0.672979158044325,-0.042633
3,beam1(seed=ch6),60,"[6, 28, 60]",0.5913169982193535,-0.124295
3,beam1(seed=ch6),61,"[6, 28, 61]",0.6438568750095436,-0.071755
3,beam1(seed=ch6),62,"[6, 28, 62]",0.7244276331932173,0.008816
3,beam1(seed=ch6),63,"[6, 28, 63]",0.6168098308283454,-0.098802
3,beam2(seed=ch19),0,"[19, 6, 0]",0.588607603388749,-0.067761
3,beam2(seed=ch19),1,"[19, 6, 1]",0.5338015105351163,-0.122567
3,beam2(seed=ch19),2,"[19, 6, 2]",0.6563686200153047,0.0
3,beam2(seed=ch19),3,"[19, 6, 3]",0.6569243612489465,0.000556
3,beam2(seed=ch19),4,"[19, 6, 4]",0.6563686200153047,0.0
3,beam2(seed=ch19),5,"[19, 6, 5]",0.6027350859661031,-0.053634
3,beam2(seed=ch19),7,"[19, 6, 7]",0.6563686200153047,0.0
3,beam2(seed=ch19),8,"[19, 6, 8]",0.608614654628212,-0.047754
3,beam2(seed=ch19),9,"[19, 6, 9]",0.6563686200153047,0.0
3,beam2(seed=ch19),10,"[19, 6, 10]",0.3353931037122831,-0.320976
3,beam2(seed=ch19),11,"[19, 6, 11]",0.5784281244280568,-0.07794
3,beam2(seed=ch19),12,"[19, 6, 12]",0.6544027034521263,-0.001966
3,beam2(seed=ch19),13,"[19, 6, 13]",0.6563686200153047,0.0
3,beam2(seed=ch19),14,"[19, 6, 14]",0.5110915608091068,-0.145277
3,beam2(seed=ch19),15,"[19, 6, 15]",0.576473150415208,-0.079895
3,beam2(seed=ch19),16,"[19, 6, 16]",0.6751408019614672,0.018772
3,beam2(seed=ch19),17,"[19, 6, 17]",0.6378462358669312,-0.018522
3,beam2(seed=ch19),18,"[19, 6, 18]",0.6277215180589455,-0.028647
3,beam2(seed=ch19),20,"[19, 6, 20]",0.6330004735695565,-0.023368
3,beam2(seed=ch19),21,"[19, 6, 21]",0.6341939988571391,-0.022175
3,beam2(seed=ch19),22,"[19, 6, 22]",0.6680783353617752,0.01171
3,beam2(seed=ch19),23,"[19, 6, 23]",0.5966681785696835,-0.0597
3,beam2(seed=ch19),24,"[19, 6, 24]",0.2430332173105916,-0.413335
3,beam2(seed=ch19),25,"[19, 6, 25]",0.2541745106119658,-0.402194
3,beam2(seed=ch19),26,"[19, 6, 26]",0.36124426176394736,-0.295124
3,beam2(seed=ch19),27,"[19, 6, 27]",0.6574430208068519,0.001074
3,beam2(seed=ch19),28,"[19, 6, 28]",0.6908182943091259,0.03445
3,beam2(seed=ch19),29,"[19, 6, 29]",0.6392399673589353,-0.017129
3,beam2(seed=ch19),30,"[19, 6, 30]",0.31550558189182254,-0.340863
3,beam2(seed=ch19),31,"[19, 6, 31]",0.5883862855965143,-0.067982
3,beam2(seed=ch19),32,"[19, 6, 32]",0.6512019828997766,-0.005167
3,beam2(seed=ch19),33,"[19, 6, 33]",0.642528799732769,-0.01384
3,beam2(seed=ch19),34,"[19, 6, 34]",0.653901321967338,-0.002467
3,beam2(seed=ch19),35,"[19, 6, 35]",0.6535514986034473,-0.002817
3,beam2(seed=ch19),36,"[19, 6, 36]",0.6563686200153047,0.0
3,beam2(seed=ch19),37,"[19, 6, 37]",0.6186114538867195,-0.037757
3,beam2(seed=ch19),38,"[19, 6, 38]",0.6563686200153047,0.0
3,beam2(seed=ch19),39,"[19, 6, 39]",0.5884761613600753,-0.067892
3,beam2(seed=ch19),40,"[19, 6, 40]",0.6512804839284733,-0.005088
3,beam2(seed=ch19),41,"[19, 6, 41]",0.6387485952866553,-0.01762
3,beam2(seed=ch19),42,"[19, 6, 42]",0.6167344636386253,-0.039634
3,beam2(seed=ch19),43,"[19, 6, 43]",0.5618637717342028,-0.094505
3,beam2(seed=ch19),44,"[19, 6, 44]",0.3019910347178701,-0.354378
3,beam2(seed=ch19),45,"[19, 6, 45]",0.6718338101100784,0.015465
3,beam2(seed=ch19),46,"[19, 6, 46]",0.6186375085472096,-0.037731
3,beam2(seed=ch19),47,"[19, 6, 47]",0.6018144354891374,-0.054554
3,beam2(seed=ch19),48,"[19, 6, 48]",0.6563686200153047,0.0
3,beam2(seed=ch19),49,"[19, 6, 49]",0.6132539510981095,-0.043115
3,beam2(seed=ch19),50,"[19, 6, 50]",0.5687252281005316,-0.087643
3,beam2(seed=ch19),51,"[19, 6, 51]",0.5718250643923412,-0.084544
3,beam2(seed=ch19),52,"[19, 6, 52]",0.6634950067940969,0.007126
3,beam2(seed=ch19),53,"[19, 6, 53]",0.6387394242859683,-0.017629
3,beam2(seed=ch19),54,"[19, 6, 54]",0.657455316330572,0.001087
3,beam2(seed=ch19),55,"[19, 6, 55]",0.6416270789290177,-0.014742
3,beam2(seed=ch19),56,"[19, 6, 56]",0.31756128437531106,-0.338807
3,beam2(seed=ch19),57,"[19, 6, 57]",0.379029931840239,-0.277339
3,beam2(seed=ch19),58,"[19, 6, 58]",0.6584445100869667,0.002076
3,beam2(seed=ch19),59,"[19, 6, 59]",0.6344477741742077,-0.021921
3,beam2(seed=ch19),60,"[19, 6, 60]",0.5789746271643935,-0.077394
3,beam2(seed=ch19),61,"[19, 6, 61]",0.6363994158743056,-0.019969
3,beam2(seed=ch19),62,"[19, 6, 62]",0.6643187020396233,0.00795
3,beam2(seed=ch19),63,"[19, 6, 63]",0.6037844641492727,-0.052584
3,beam3(seed=ch28),0,"[28, 6, 0]",0.6208200070981196,-0.094792
3,beam3(seed=ch28),1,"[28, 6, 1]",0.5313095610213603,-0.184302
3,beam3(seed=ch28),2,"[28, 6, 2]",0.7156120223563968,-0.0
