label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
unet_c2f_a_fine04_coarse02,"fine rank 4 (Rstar, source 6.6111cm) + coarse rank 2 (G6, source 6.9553cm)","unet|A|fine:2,4,6|coarse:0,5,6,17,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 4, 6], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 6, 17, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,50.77580731900525,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10694920042182653,0.10152596099061133,0.10238654111379006,0.18311720976327628,0.0336245552506035,8.84227541752235,7.580579977100829,13.84357204060662,0.011047573292839175,0.10212078926186755,0.7914978089446596,9.371877703177987,0.0796974373923062,0.07322136482758665,1.0896416551348858,0.07652836135540714,0.07065472127957953,1.0937537594428128,435,0.076355,0.070455,0.0145,571,7.417775,77.5124055,0,0.896,0.993,28900.0,0.006351,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse02/replicate_0.log,2026-08-23T04:15:44.473973+00:00
unet_c2f_a_fine04_coarse03,"fine rank 4 (Rstar, source 6.6111cm) + coarse rank 3 (G4, source 7.1673cm)","unet|A|fine:2,4,6|coarse:0,5,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 4, 6], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,49.8566563790082,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14926356388705633,0.13942089762718451,0.13836788024471164,0.2447525756377567,0.053305016734782856,10.045891606953942,9.487518260190775,14.942005687026029,0.011574285768118213,0.1432244598312733,0.7205150019454919,8.112422197809702,0.13746936839546858,0.12328569822361651,1.0725549114057145,0.14140495544377346,0.1265545615938157,1.0716354606934801,434,0.141193,0.126357,0.01446,571,7.389529,70.2130545,0,0.894,0.993,23070.0,0.016171,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse03/replicate_0.log,2026-08-23T04:16:35.007482+00:00
unet_c2f_a_fine04_coarse04,"fine rank 4 (Rstar, source 6.6111cm) + coarse rank 4 (G5, source 7.6408cm)","unet|A|fine:2,4,6|coarse:0,5,6,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 4, 6], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 6, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,50.69511388099636,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11054761472055298,0.10482345487650824,0.11184562189547083,0.18790017947117982,0.03511151418205239,8.698969807265126,7.742231901917256,13.958632750844949,0.010529915837071259,0.09625131190618605,0.8106140025055278,9.207226063456512,0.08316581008557783,0.07729104077396318,1.0917523231496113,0.07794343457557326,0.0731111649302082,1.096101561684854,433,0.077794,0.072947,0.014371,571,7.412562,71.05148700000001,0,0.895,0.993,34290.0,0.006546,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse04/replicate_0.log,2026-08-23T04:17:26.373433+00:00
unet_c2f_a_fine04_coarse05,"fine rank 4 (Rstar, source 6.6111cm) + coarse rank 5 (G2, source 8.0837cm)","unet|A|fine:2,4,6|coarse:0,5","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 4, 6], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5]}",0,PASS,Completed the full matched RGB-D sequence,48.60062268798356,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10683759976184382,0.1009638691368016,0.1069285385003553,0.19259669022908757,0.034936654845573484,8.320601807837953,7.7276038544038075,12.436363076061642,0.010821593938832816,0.12439361594031267,0.7465025623249165,9.053208509164143,0.09003875713079539,0.0853306793113914,1.0711391879576164,0.0881179624964867,0.08337043319008564,1.072103331323158,433,0.088011,0.08324,0.01381,571,7.410948,71.3560485,0,0.898,0.993,20650.0,0.015743,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse05/replicate_0.log,2026-08-23T04:18:15.625814+00:00
unet_c2f_a_fine04_coarse06,"fine rank 4 (Rstar, source 6.6111cm) + coarse rank 6 (Rstar, source 8.3566cm)","unet|A|fine:2,4,6|coarse:0,4,10,22,26","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 4, 6], ""coarse_layer"": ""enc1"", ""coarse"": [0, 4, 10, 22, 26]}",0,PASS,Completed the full matched RGB-D sequence,51.813745220017154,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11906451163060255,0.11195955109535305,0.10900306748668807,0.19633973230948976,0.040514402974262426,9.180493072946433,8.322757839547133,15.155732592637516,0.010461178379441131,0.1109678363662227,0.754733948251475,10.557389711319297,0.0948404443274739,0.09108299601349408,1.0907263723989886,0.08992489801934624,0.08622316625149308,1.0932293819161372,434,0.089909,0.086218,0.014392,571,7.364092,70.67646400000001,0,0.899,0.992,30460.0,0.018024,2,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine04_coarse06/replicate_0.log,2026-08-23T04:19:08.105549+00:00
unet_c2f_a_fine05_coarse01,"fine rank 5 (G5, source 7.0959cm) + coarse rank 1 (Lstar, source 6.7335cm)","unet|A|fine:2,3,7,12,13|coarse:5,6,17,18,28,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 3, 7, 12, 13], ""coarse_layer"": ""enc1"", ""coarse"": [5, 6, 17, 18, 28, 30]}",0,PASS,Completed the full matched RGB-D sequence,51.432824668008834,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.108477889943243,0.10278159062236188,0.1027529221925209,0.18911241150504254,0.03469001636891449,8.234155824132284,7.316566783616263,12.689037488775263,0.009661787093705462,0.0666929539085841,0.7381495734360627,9.760045552283117,0.07963995906621958,0.07466692074518619,1.0928480922570816,0.07388402786010699,0.0698040737040062,1.096936330404156,429,0.073745,0.069654,0.013046,571,8.006563,46.9710905,0,0.89,0.993,73690.0,0.00452,19,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse01/replicate_0.log,2026-08-23T04:20:00.190918+00:00
unet_c2f_a_fine05_coarse02,"fine rank 5 (G5, source 7.0959cm) + coarse rank 2 (G6, source 6.9553cm)","unet|A|fine:2,3,7,12,13|coarse:0,5,6,17,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 3, 7, 12, 13], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 6, 17, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,50.254048286005855,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11879897835178217,0.11207109363610432,0.10740693735818346,0.22489276724750193,0.039411511372120074,8.345523123051821,7.795112533930852,13.403899196103264,0.010749389539452547,0.09018475898624713,0.8966977077597125,9.988319742788573,0.10309257020719864,0.09529744915383198,1.0732970767164856,0.09390614397389273,0.0876529546110548,1.0789532839976181,429,0.093972,0.087757,0.014126,571,7.99233,46.614456000000004,0,0.907,0.993,85470.0,0.008366,21,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse02/replicate_0.log,2026-08-23T04:20:51.091350+00:00
unet_c2f_a_fine05_coarse03,"fine rank 5 (G5, source 7.0959cm) + coarse rank 3 (G4, source 7.1673cm)","unet|A|fine:2,3,7,12,13|coarse:0,5,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 3, 7, 12, 13], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,49.28386262001004,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11560608899586734,0.10689252228637497,0.10641881314183926,0.23291521015002747,0.044031312632911934,8.612887802413702,8.308349996863967,12.26103790766621,0.011587919805622697,0.15936932411893542,0.8709938191172129,10.011188970040095,0.10021458434115597,0.09302753669436994,1.07140500628709,0.09423120554329835,0.08924458299551227,1.0731463168334463,428,0.094134,0.089114,0.016196,571,7.983357,49.347103000000004,0,0.896,0.993,74660.0,0.053059,19,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse03/replicate_0.log,2026-08-23T04:21:41.025410+00:00
unet_c2f_a_fine05_coarse04,"fine rank 5 (G5, source 7.0959cm) + coarse rank 4 (G5, source 7.6408cm)","unet|A|fine:2,3,7,12,13|coarse:0,5,6,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 3, 7, 12, 13], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 6, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,49.66460970600019,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10161167674515909,0.09666545137386949,0.09781397498974917,0.17801966274552086,0.03131650302394532,9.03405494181565,7.8534067533974525,14.454295182539918,0.009486793515981098,0.08462040524354268,0.7458663881588324,9.343093286447811,0.07133646846566657,0.06424965799937181,1.090986082300356,0.06822587622425118,0.062074537704064375,1.093453503898468,429,0.068056,0.061874,0.012523,571,7.998435,47.555132,0,0.894,0.993,76200.0,0.004802,19,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse04/replicate_0.log,2026-08-23T04:22:31.333387+00:00
unet_c2f_a_fine05_coarse05,"fine rank 5 (G5, source 7.0959cm) + coarse rank 5 (G2, source 8.0837cm)","unet|A|fine:2,3,7,12,13|coarse:0,5","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 3, 7, 12, 13], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5]}",0,PASS,Completed the full matched RGB-D sequence,48.27529208100168,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1277770902093747,0.11408147453664053,0.09237222689696793,0.23789092601821735,0.05755347035514465,7.671868082615742,7.454239907606193,11.167325767562499,0.010341813602863827,0.09081464344720766,0.8032168190233728,8.631741949695426,0.11833243931899265,0.11071294632351221,1.0592078134161094,0.11423659835540315,0.10652515562264729,1.0616473856817772,427,0.114276,0.106598,0.014247,571,7.97495,46.2856845,0,0.897,0.993,69460.0,0.014348,19,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse05/replicate_0.log,2026-08-23T04:23:20.262924+00:00
unet_c2f_a_fine05_coarse06,"fine rank 5 (G5, source 7.0959cm) + coarse rank 6 (Rstar, source 8.3566cm)","unet|A|fine:2,3,7,12,13|coarse:0,4,10,22,26","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [2, 3, 7, 12, 13], ""coarse_layer"": ""enc1"", ""coarse"": [0, 4, 10, 22, 26]}",0,PASS,Completed the full matched RGB-D sequence,51.65934640998603,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.12069087416283074,0.11216475698107548,0.11336481772510179,0.2414772852977298,0.044557315870286975,8.19632487388414,7.684004974549963,11.748864358698484,0.009813770787413719,0.07031681706010352,0.7528167557584272,10.675671212786117,0.09924624834706965,0.09540121683194733,1.0862523833311701,0.09433773714440383,0.09045605755659292,1.089287831812876,429,0.094339,0.090471,0.013393,571,7.988728,47.049446,0,0.897,0.993,71670.0,0.013196,19,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine05_coarse06/replicate_0.log,2026-08-23T04:24:12.571647+00:00
unet_c2f_a_fine06_coarse01,"fine rank 6 (R4, source 7.4177cm) + coarse rank 1 (Lstar, source 6.7335cm)","unet|A|fine:0,2,3,11|coarse:5,6,17,18,28,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [0, 2, 3, 11], ""coarse_layer"": ""enc1"", ""coarse"": [5, 6, 17, 18, 28, 30]}",0,PASS,Completed the full matched RGB-D sequence,51.58328326398623,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11760546650945039,0.11107386866906258,0.11636513761642718,0.1823439947595192,0.03864765777887838,8.454225202840078,7.58788702971318,13.312740157280372,0.010732998758733642,0.09154064819582027,0.7775800452863034,9.371612259073567,0.0878545614014913,0.07916516471978018,1.0992233138377272,0.07991581258879929,0.0728751288478081,1.1028490316027275,436,0.079795,0.07277,0.01404,571,7.167126,58.9959335,0,0.873,0.993,15400.0,0.005989,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse01/replicate_0.log,2026-08-23T04:25:04.796389+00:00
unet_c2f_a_fine06_coarse02,"fine rank 6 (R4, source 7.4177cm) + coarse rank 2 (G6, source 6.9553cm)","unet|A|fine:0,2,3,11|coarse:0,5,6,17,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [0, 2, 3, 11], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 6, 17, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,50.34614611900179,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11476858081732404,0.10766888924408662,0.10395615207971655,0.20627481652506716,0.03973962042807213,8.009224709209374,7.36691776521911,11.78155623138186,0.010651376254937641,0.09693638290131931,0.8368136819484324,9.519628708600143,0.09457817205546377,0.08857455132500296,1.0812252834964744,0.08443852608381847,0.07844421361986215,1.084770425603825,435,0.084445,0.078475,0.014592,571,7.176755,59.395033,0,0.896,0.993,16820.0,0.003644,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse02/replicate_0.log,2026-08-23T04:25:55.786511+00:00
unet_c2f_a_fine06_coarse03,"fine rank 6 (R4, source 7.4177cm) + coarse rank 3 (G4, source 7.1673cm)","unet|A|fine:0,2,3,11|coarse:0,5,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [0, 2, 3, 11], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,49.40670553801465,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.13987521409280013,0.1316697597412521,0.1272306077196143,0.2348485747470755,0.04720328258911248,9.755217643502904,8.940405100745194,15.485560629202762,0.012596683338518653,0.16940904399247786,0.8267823276586023,10.259384468362294,0.12549817662429122,0.11161219737872678,1.0772371050058251,0.126631467127226,0.11187764451002104,1.0755281842515059,435,0.126365,0.111561,0.016666,571,7.154719,60.467066,0,0.896,0.992,17120.0,0.00535,3,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse03/replicate_0.log,2026-08-23T04:26:45.840690+00:00
unet_c2f_a_fine06_coarse04,"fine rank 6 (R4, source 7.4177cm) + coarse rank 4 (G5, source 7.6408cm)","unet|A|fine:0,2,3,11|coarse:0,5,6,18,30","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [0, 2, 3, 11], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5, 6, 18, 30]}",0,PASS,Completed the full matched RGB-D sequence,50.431291298998985,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10852019669051255,0.10370399162067288,0.10539025992280832,0.20979953503627105,0.03197053661868911,8.809810747386296,8.102398562812938,13.083334584269872,0.010870264873890714,0.09970777787287721,0.8840313932037254,11.14532188377166,0.08481503967311127,0.07885822944213242,1.084756149147205,0.07878860457274202,0.07341962606039151,1.085268548722915,435,0.078629,0.073243,0.014898,571,7.173997,59.386125500000006,0,0.895,0.993,17710.0,0.011287,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse04/replicate_0.log,2026-08-23T04:27:36.925156+00:00
unet_c2f_a_fine06_coarse05,"fine rank 6 (R4, source 7.4177cm) + coarse rank 5 (G2, source 8.0837cm)","unet|A|fine:0,2,3,11|coarse:0,5","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [0, 2, 3, 11], ""coarse_layer"": ""enc1"", ""coarse"": [0, 5]}",0,PASS,Completed the full matched RGB-D sequence,48.43562325797393,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10648626114384487,0.10030482690810343,0.10087290444709171,0.1956801057762696,0.03575283920656562,8.224212389062775,7.633341941898165,12.086695661388138,0.010737008164462906,0.11184802992571631,0.8359991344473808,10.400879665233438,0.0841180615555973,0.07941445592473272,1.081495721533059,0.07720393588051751,0.07269380003077731,1.0827565671767874,432,0.077112,0.072618,0.013676,571,7.170908,63.8229005,0,0.897,0.993,13760.0,0.007453,10,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse05/replicate_0.log,2026-08-23T04:28:26.016961+00:00
unet_c2f_a_fine06_coarse06,"fine rank 6 (R4, source 7.4177cm) + coarse rank 6 (Rstar, source 8.3566cm)","unet|A|fine:0,2,3,11|coarse:0,4,10,22,26","{""architecture"": ""unet"", ""variant"": ""A"", ""fine_layer"": ""enc0"", ""fine"": [0, 2, 3, 11], ""coarse_layer"": ""enc1"", ""coarse"": [0, 4, 10, 22, 26]}",0,PASS,Completed the full matched RGB-D sequence,51.966641500999685,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14403895625862706,0.13423363492442997,0.13826047468474403,0.3014428898275357,0.052235545130203544,9.039474595480153,8.557092162549187,12.571522956783738,0.009729433497475602,0.06807728433656415,0.7628490278396793,10.408615325829846,0.12470203182022017,0.11536528808503768,1.0913062065256174,0.11784500877121984,0.1096513134184059,1.0942791515122512,434,0.117835,0.109678,0.01372,571,7.170974,61.4217015,0,0.896,0.992,16200.0,0.060407,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/unet_fr1_desk_lightswitch/artifacts/unet_c2f_a_fine06_coarse06/replicate_0.log,2026-08-23T04:29:18.631284+00:00
