channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
33,0.11645870,0.15478738,0.02623425,0.09919345,0.04091302,0.03148031,0.10605839,0.03435878,0.12807608,0.04779240,0.06105208,0.11617802,0.15703720,0.21993589,0.07087792,0.13789693,0.03550872,0.11791058,0.20372030,0.06504466,0.02586552,0.10738783,0.18890077,0.22844176,0.10198343,0.03439019,0.14327595,0.08772507,0.09141589,0.11202022,0.10961673,0.03676008,0.08755615,1.00000000,0.23709790,0.04161892,0.06476764,0.06547470,0.04648662,0.09125000,0.26063472,0.07865439,0.15642552,0.19530249,0.17373207,0.04728245,0.20642713,0.04073664,0.07500605,0.03166726,0.10491386,0.02312083,0.11022186,0.10149682,0.10595182,0.17206168,0.11509256,0.10487718,0.03032595,0.17164817,0.07364918,0.04473142,0.26131970,0.07196861,0.03919733,0.02918233,0.05778811,0.05534736,0.07437213,0.02087332,0.02911133,0.08569232,0.03360295,0.12479534,0.12395246,0.06474128,0.02030215,0.02867283,0.16603693,0.07245518,0.25345013,0.06028815,0.11362884,0.15560837,0.07301204,0.03283715,0.10687143,0.27139926,0.02531261,0.09206106,0.23676834,0.23925313,0.11609791,0.17813435,0.15197271,0.04681834,0.09436737,0.20477274,0.13055825,0.28426445,0.06775221,0.18201005,0.03306960,0.06371157,0.15946087,0.04193647,0.04918392,0.06682357,0.05301019,0.02872760,0.05717500,0.11844577,0.21066847,0.03822083,0.11463806,0.06410101,0.24821350,0.06414004,0.07472274,0.13686775,0.15570560,0.38643593,0.07956636,0.04008424,0.22471492,0.16819513,0.02247274,0.05392840
34,0.10567020,0.12157570,0.06300689,0.15533555,0.02178994,0.01190375,0.07844032,0.01761585,0.07941721,0.02993812,0.13688767,0.08397815,0.10649838,0.14824849,0.04028563,0.05421292,0.02759990,0.06253325,0.14251611,0.07946070,0.05303939,0.10197543,0.29729858,0.07645358,0.13135222,0.01647153,0.09471867,0.10245383,0.05949040,0.13064283,0.05634844,0.03870742,0.11205010,0.23709790,1.00000000,0.09953171,0.01295173,0.10814793,0.13546705,0.03093724,0.03167714,0.01837424,0.14432521,0.14257902,0.23911484,0.06583307,0.11957759,0.03779634,0.10254188,0.11868040,0.16382897,0.01540987,0.03394305,0.08965627,0.13667545,0.08127029,0.09831864,0.10854797,0.06131791,0.13994753,0.05812394,0.18444324,0.04801676,0.04957623,0.04880523,0.01510337,0.14191298,0.02697216,0.08212310,0.07437223,0.06647583,0.14737359,0.02438764,0.08126570,0.09356310,0.01653509,0.06685013,0.03148402,0.15222919,0.01774121,0.19438665,0.02944301,0.09760490,0.20548797,0.01848915,0.05965402,0.08923642,0.01783741,0.04908519,0.07224978,0.22638735,0.30689597,0.12140836,0.13111016,0.16614825,0.05311631,0.15292731,0.15795819,0.06906537,0.04172485,0.06832076,0.22149815,0.01891670,0.07852918,0.14668606,0.01961867,0.02091945,0.07468334,0.10289896,0.01311712,0.06210915,0.02006985,0.05878817,0.01652124,0.05931327,0.12398231,0.15154393,0.03198387,0.01591555,0.03725436,0.23166919,0.24576396,0.13191490,0.09333471,0.08137429,0.19257846,0.01930783,0.02227387
35,0.11276183,0.03200388,0.11408603,0.16719469,0.08227898,0.03157724,0.04369055,0.01465278,0.01580529,0.09158134,0.17235023,0.04261979,0.05670142,0.05551518,0.11034326,0.01800873,0.04762036,0.01607924,0.08647854,0.09644924,0.06582569,0.03645729,0.19127148,0.03714672,0.02619423,0.06156487,0.01183342,0.03337404,0.01540584,0.05561952,0.02762401,0.08803956,0.02940986,0.04161892,0.09953171,1.00000000,0.03468323,0.07802092,0.14353004,0.03734431,0.03982025,0.03127617,0.12480618,0.06238762,0.13962150,0.04230796,0.09214216,0.02323661,0.03825326,0.05794840,0.01708880,0.03013223,0.03016683,0.01689915,0.04866616,0.08098629,0.02970555,0.12987953,0.07236086,0.01210774,0.03751352,0.03637645,0.02846383,0.08926135,0.04353739,0.02964352,0.03454462,0.06506059,0.04624031,0.04985533,0.02259586,0.06467885,0.02191066,0.02188302,0.06037932,0.01711698,0.05966933,0.02305669,0.11138035,0.10214458,0.17965087,0.02902280,0.12606043,0.11745264,0.05928573,0.08882330,0.03226497,0.02456417,0.12179153,0.06168380,0.17420691,0.04891847,0.23137069,0.04133991,0.14726549,0.05355666,0.07449450,0.07399459,0.14793471,0.18244779,0.02781987,0.23252633,0.01495690,0.02510436,0.09620929,0.05130001,0.04004208,0.02172100,0.01951178,0.11882108,0.01375176,0.08643247,0.12129661,0.02175020,0.08464458,0.04607266,0.02289709,0.01910937,0.16091883,0.03654865,0.02427347,0.17072193,0.06255408,0.04700924,0.21973294,0.07232614,0.04543266,0.06756879
36,0.02356954,0.04814374,0.17167246,0.06982961,0.02681350,0.20838431,0.02212265,0.11410221,0.09336998,0.06108458,0.03039057,0.19892088,0.01537867,0.11399699,0.07046247,0.14973709,0.05025576,0.05856402,0.14744020,0.06194933,0.02065199,0.25874865,0.03441067,0.04571121,0.04860888,0.01998767,0.01748291,0.02316112,0.04646651,0.15663418,0.17434973,0.03835397,0.15339321,0.06476764,0.01295173,0.03468323,1.00000000,0.15333831,0.03928071,0.04775418,0.05258938,0.19653168,0.08764261,0.07481859,0.07301196,0.04907538,0.02442246,0.03557368,0.05357505,0.05132622,0.06075595,0.02916527,0.03324174,0.03269533,0.03018147,0.01676240,0.03382625,0.01388535,0.07016510,0.08324675,0.02409786,0.02724119,0.01998402,0.07097504,0.09255619,0.11859769,0.06693460,0.08398401,0.07146770,0.05982610,0.02015685,0.01201919,0.18696630,0.17991161,0.09893100,0.37050843,0.28097147,0.08873369,0.02640039,0.19738412,0.08930974,0.03625105,0.08579029,0.12257123,0.23734054,0.09381312,0.10292290,0.03062617,0.07841980,0.05083077,0.03059269,0.11010451,0.04612100,0.24594837,0.05133097,0.09595051,0.07251438,0.04664867,0.23386467,0.25509724,0.06905922,0.08751093,0.02824572,0.06616887,0.04334749,0.30097356,0.17201900,0.02492638,0.03726636,0.19255115,0.02537239,0.13824823,0.03493458,0.11183081,0.03104353,0.03686805,0.04186485,0.02498577,0.06601888,0.03073216,0.07814775,0.09624270,0.10493331,0.06726669,0.03203269,0.06057480,0.04281695,0.08393066
37,0.10832527,0.06464310,0.05582726,0.11178954,0.09786236,0.05472488,0.15953213,0.03875077,0.08106498,0.21230572,0.04051105,0.14359133,0.12931800,0.06748171,0.02373725,0.10937645,0.02575756,0.11969063,0.06425457,0.14711329,0.06754674,0.03421064,0.22152956,0.06441212,0.25294250,0.07882610,0.04792519,0.08778925,0.05320326,0.06014422,0.04056429,0.03409442,0.03712624,0.06547470,0.10814793,0.07802092,0.15333831,1.00000000,0.15900156,0.03452578,0.03882861,0.11440051,0.11440974,0.10813954,0.15913583,0.08566891,0.05945999,0.04435747,0.03241841,0.02833249,0.02813848,0.16770744,0.07551311,0.08729163,0.05557765,0.14140567,0.12334260,0.08960892,0.02636450,0.11995853,0.05167314,0.04243351,0.05324183,0.03284338,0.02511556,0.01895751,0.06826240,0.02253777,0.12130493,0.02120107,0.05956744,0.17555013,0.07733779,0.17386743,0.05268449,0.08274499,0.05326746,0.13128480,0.17437634,0.01989785,0.14921130,0.05074308,0.06496980,0.13862705,0.02241723,0.03166593,0.02373424,0.03440694,0.05426384,0.22445911,0.06760095,0.19340223,0.23785061,0.09250564,0.17149389,0.03930817,0.12824100,0.07936151,0.05806349,0.06517532,0.21662714,0.15565215,0.08455209,0.14461733,0.13780886,0.04205170,0.12453302,0.02991083,0.11972497,0.14739835,0.08732377,0.11676960,0.11168192,0.02089761,0.10402513,0.02277345,0.08554856,0.05400826,0.05264916,0.04760008,0.02122806,0.11609153,0.18060756,0.12088372,0.03873940,0.13007626,0.04343013,0.03329148
38,0.10655116,0.03987544,0.07062368,0.02244093,0.06212597,0.02421943,0.05893014,0.03360161,0.04174981,0.09956563,0.10096605,0.02762777,0.10058809,0.02679666,0.02795237,0.02660392,0.07616235,0.18094121,0.07597980,0.03232092,0.07029787,0.01133926,0.16655478,0.06942113,0.17323409,0.02245864,0.10387982,0.07321776,0.09838580,0.05003658,0.03670725,0.07587919,0.19737945,0.04648662,0.13546705,0.14353004,0.03928071,0.15900156,1.00000000,0.08205326,0.10682943,0.04393023,0.07703976,0.09467258,0.08375614,0.09304455,0.08318090,0.04566079,0.03669881,0.05779418,0.02283631,0.02158042,0.01460604,0.02890826,0.09460063,0.13276759,0.02357591,0.02114303,0.07665993,0.04193943,0.03383864,0.02654123,0.03491056,0.02586436,0.04454396,0.12035538,0.16907638,0.02387427,0.05063264,0.02351926,0.02843508,0.10434085,0.03187346,0.04186466,0.03422478,0.01614954,0.02870283,0.06886956,0.16488738,0.06250822,0.03045157,0.05022604,0.08384556,0.02864403,0.10670616,0.10900937,0.08893161,0.05246479,0.05918024,0.15850577,0.02708963,0.04365070,0.01556377,0.09687653,0.11603241,0.04166193,0.03744435,0.12315651,0.05345329,0.07964446,0.14564937,0.14286357,0.01814749,0.29110128,0.07109389,0.03355181,0.09057779,0.01952561,0.09671668,0.08104385,0.01937934,0.08700891,0.03452246,0.03322493,0.10992774,0.14302124,0.12772885,0.02101522,0.02167195,0.20463455,0.17617032,0.04683174,0.12376150,0.12217820,0.02986145,0.06068628,0.19139966,0.09736072
39,0.05602331,0.06378908,0.02980377,0.05116370,0.03061983,0.07420395,0.03774273,0.06773885,0.02775459,0.04798911,0.06462593,0.03583822,0.02295753,0.01957618,0.03849646,0.06469592,0.02319541,0.04017605,0.05161472,0.04427560,0.02394064,0.02123234,0.06532238,0.20796171,0.04781685,0.01696970,0.02269343,0.07878360,0.05300476,0.05909711,0.26468197,0.20511529,0.04385328,0.09125000,0.03093724,0.03734431,0.04775418,0.03452578,0.08205326,1.00000000,0.08768271,0.05251890,0.07759251,0.05198957,0.05846864,0.07285959,0.04200516,0.06195804,0.26950172,0.05435994,0.03363903,0.18977505,0.05043139,0.07726408,0.10224307,0.04181241,0.04124495,0.02650011,0.05427510,0.29070818,0.05863755,0.02773815,0.07181020,0.04325438,0.43346575,0.02882222,0.15755394,0.08022419,0.04187317,0.03247418,0.04704731,0.02473763,0.19528496,0.06609268,0.17253131,0.07452719,0.03462592,0.06703082,0.05221970,0.26431334,0.04588319,0.28413737,0.04646737,0.03405797,0.04273135,0.04295179,0.05694413,0.25198191,0.05158474,0.03890635,0.02619061,0.05198255,0.03328954,0.08448134,0.09360210,0.29166681,0.03279671,0.04230203,0.03072261,0.11128351,0.02176306,0.08372696,0.05718315,0.03634059,0.01699390,0.03600755,0.03819696,0.07678843,0.04144263,0.04692281,0.16179577,0.04263854,0.31764734,0.07654348,0.06236513,0.03150785,0.04645046,0.07917351,0.02198805,0.07029787,0.04104088,0.05776403,0.06377762,0.04431057,0.04372582,0.03073927,0.04288922,0.21023929
40,0.02542161,0.06219444,0.03204813,0.12144589,0.06799203,0.03787740,0.03029833,0.17444465,0.22533929,0.10577190,0.04122551,0.06147128,0.07158021,0.13665017,0.15123782,0.27998680,0.04102217,0.05879024,0.25626212,0.08384866,0.04150540,0.04733153,0.03532600,0.16441600,0.06598344,0.02762827,0.19950397,0.09965359,0.06367404,0.10598426,0.21988416,0.08704551,0.16683230,0.26063472,0.03167714,0.03982025,0.05258938,0.03882861,0.10682943,0.08768271,1.00000000,0.24482416,0.23697723,0.12985831,0.03980055,0.05007290,0.15571338,0.03894418,0.05235015,0.07418190,0.03225045,0.11221288,0.08106998,0.02836796,0.03926654,0.14362717,0.14276518,0.02899517,0.03606710,0.16398197,0.19793478,0.23701625,0.24360111,0.05400911,0.07987177,0.06999491,0.06275488,0.19004941,0.15477091,0.03566018,0.02685395,0.08841316,0.15471536,0.02915820,0.11231357,0.08595525,0.03548878,0.14427376,0.05977336,0.06212175,0.13184780,0.28160638,0.12806472,0.16504571,0.17791632,0.06304371,0.05071236,0.25045916,0.13963994,0.02160185,0.07759218,0.05035475,0.04521972,0.08595479,0.02211210,0.18267849,0.03838917,0.12166199,0.06558363,0.18779841,0.08392607,0.13711584,0.07626490,0.15688315,0.05843242,0.29111052,0.04602187,0.03232874,0.10185079,0.07570142,0.05775332,0.06720826,0.11675039,0.16761407,0.07254353,0.08969515,0.14383504,0.04293036,0.02445434,0.27991587,0.11580001,0.35890830,0.11540042,0.05717437,0.19075617,0.06594609,0.05047071,0.08099469
41,0.06202532,0.15126085,0.19040829,0.16344097,0.02829917,0.23927015,0.10174325,0.28481734,0.18924209,0.10284640,0.15328526,0.05240108,0.03939128,0.07673801,0.12027574,0.34512424,0.10858963,0.03274347,0.43915009,0.04763881,0.02421234,0.07667035,0.02779039,0.15358107,0.10764426,0.10058713,0.12586023,0.09664229,0.18959410,0.29444930,0.03066977,0.03233646,0.10860446,0.07865439,0.01837424,0.03127617,0.19653168,0.11440051,0.04393023,0.05251890,0.24482416,1.00000000,0.17229453,0.25377244,0.02585206,0.04826806,0.12673603,0.16239636,0.24132931,0.14119723,0.05933990,0.20026469,0.13248834,0.04171149,0.06212792,0.13021320,0.04812942,0.04028379,0.04460173,0.15162447,0.33374915,0.06386691,0.13373283,0.06042620,0.03751602,0.13885744,0.07839850,0.27895790,0.14042568,0.11083386,0.14779927,0.02226025,0.16772518,0.08215026,0.06280142,0.07873104,0.20566289,0.02620430,0.03806842,0.19639269,0.09440996,0.15810275,0.06264648,0.13090168,0.33082765,0.20696744,0.13650143,0.14540175,0.11703631,0.19390315,0.05447336,0.14519790,0.06027132,0.12367190,0.07363571,0.03755616,0.02349687,0.16204494,0.32635140,0.16697380,0.04407907,0.10064310,0.06272809,0.26336735,0.02801559,0.42109743,0.23981678,0.03408044,0.06806681,0.39646745,0.05523676,0.11962492,0.11244683,0.20564146,0.09889903,0.03987122,0.09051523,0.11355647,0.02807902,0.11534230,0.09243514,0.29498464,0.03662828,0.17187357,0.13508189,0.04155697,0.03012187,0.13618763
42,0.31493187,0.11090675,0.13198288,0.20959088,0.08556791,0.08642456,0.01254920,0.08409075,0.29126930,0.03981118,0.13132122,0.04626424,0.26336125,0.02582590,0.15890017,0.41077068,0.12821628,0.08504748,0.33664882,0.11359332,0.01955606,0.11379080,0.16673815,0.09522539,0.13118465,0.05332997,0.16533646,0.21333371,0.06494109,0.14593904,0.06426717,0.03391510,0.06607439,0.15642552,0.14432521,0.12480618,0.08764261,0.11440974,0.07703976,0.07759251,0.23697723,0.17229453,1.00000000,0.08711071,0.24597432,0.02439768,0.14335147,0.02864603,0.11848186,0.02644860,0.03799977,0.15831344,0.01975703,0.03917040,0.04560972,0.29216537,0.19659847,0.10480383,0.02797353,0.25721627,0.15799205,0.17806494,0.11145444,0.11217654,0.03590734,0.07072089,0.06023588,0.20221972,0.05797510,0.02640019,0.02625280,0.27257258,0.15113202,0.03639068,0.17139240,0.04568790,0.10334351,0.03665791,0.12822491,0.13207008,0.22385851,0.12217430,0.15293442,0.34389400,0.14245078,0.18062297,0.04334254,0.05923599,0.03750975,0.20983861,0.11866635,0.19797203,0.16477978,0.11349281,0.27661580,0.04595998,0.09422269,0.13425188,0.12384177,0.10904120,0.02109754,0.16184923,0.02145666,0.07629218,0.25703594,0.23389840,0.05119162,0.04829414,0.02729302,0.13007535,0.06973611,0.09837846,0.12801529,0.07971109,0.23452467,0.09057204,0.08550769,0.02575059,0.03305719,0.10607652,0.02807399,0.45800713,0.26144242,0.02605451,0.26046395,0.17642137,0.04467527,0.10613814
43,0.08122803,0.10285866,0.11728520,0.08901758,0.12498339,0.09217691,0.14717504,0.04859808,0.07094811,0.06265815,0.18372226,0.14054373,0.03598239,0.10200863,0.07834613,0.14394979,0.05670466,0.03190792,0.29679725,0.10699491,0.22523020,0.07177306,0.23531264,0.11897259,0.27974063,0.03145705,0.14010829,0.09779815,0.20713481,0.06870776,0.03903485,0.02304015,0.16316721,0.19530249,0.14257902,0.06238762,0.07481859,0.10813954,0.09467258,0.05198957,0.12985831,0.25377244,0.08711071,1.00000000,0.13653579,0.05485572,0.23799355,0.14267571,0.13450676,0.14528063,0.10847647,0.10383439,0.13693246,0.14645246,0.04181310,0.22287217,0.13038035,0.06913857,0.03832859,0.22227418,0.14954522,0.11221373,0.08100231,0.06749818,0.04683406,0.03022785,0.08281754,0.03938707,0.17435479,0.02738625,0.15816289,0.08106910,0.06096176,0.14022531,0.06071505,0.02629168,0.07620460,0.04391574,0.32944530,0.07886628,0.08963151,0.05730796,0.13720459,0.23272210,0.02541813,0.13479570,0.14066656,0.08734204,0.05687426,0.05996580,0.11451641,0.09380594,0.03131218,0.07248145,0.04655851,0.03944815,0.20602870,0.33024102,0.11141282,0.06541327,0.12062864,0.15203848,0.03998959,0.03152904,0.05780485,0.04248076,0.07657232,0.03839869,0.05304754,0.05137157,0.03178765,0.08196534,0.18476699,0.10055299,0.23928228,0.17161697,0.13154227,0.04814443,0.05358782,0.03237117,0.06040028,0.25123468,0.08063355,0.02449535,0.10990433,0.12542154,0.13461410,0.09107067
44,0.19496652,0.09199341,0.11905332,0.17945033,0.09480840,0.11989991,0.03558777,0.04066665,0.11378357,0.05676341,0.13061437,0.02807018,0.13747227,0.02104198,0.08902235,0.23115687,0.06797285,0.10054569,0.12041233,0.07556728,0.04048423,0.03454506,0.30981624,0.04587025,0.19076031,0.05354946,0.09085965,0.07429223,0.04903933,0.08271979,0.02415035,0.08537395,0.02036383,0.17373207,0.23911484,0.13962150,0.07301196,0.15913583,0.08375614,0.05846864,0.03980055,0.02585206,0.24597432,0.13653579,1.00000000,0.05650610,0.11801578,0.06947890,0.09336382,0.09863789,0.04837462,0.11030126,0.02455088,0.18582265,0.03538183,0.25247151,0.07520655,0.07855323,0.04814990,0.17849052,0.06517748,0.15235034,0.02504263,0.10373472,0.07799186,0.03233420,0.03443509,0.06250583,0.15499654,0.02351566,0.05574927,0.20007688,0.06682122,0.07106255,0.07879987,0.01797405,0.06653985,0.03693207,0.15044962,0.13060522,0.09635130,0.04723422,0.12785938,0.32986647,0.10914202,0.04968601,0.08964790,0.02829687,0.06899634,0.13991992,0.33650821,0.14745343,0.16991535,0.10433207,0.16252454,0.05925520,0.15953636,0.11408628,0.12202917,0.10529608,0.07105668,0.24489585,0.05047563,0.05316203,0.15953515,0.07270064,0.05667387,0.04084631,0.04644964,0.02961417,0.03169397,0.09399080,0.16744259,0.04257723,0.07220013,0.15524462,0.03107331,0.08969578,0.01741108,0.12152857,0.02724347,0.27253622,0.18637922,0.05376926,0.12386850,0.13557671,0.02316608,0.11037309
45,0.11806379,0.13356256,0.03799676,0.09304357,0.03713580,0.04287370,0.03589190,0.39818871,0.21547422,0.04906113,0.20083970,0.13025114,0.03762751,0.22485283,0.12721045,0.10941540,0.02862886,0.10782614,0.12237041,0.05029476,0.05070688,0.01513968,0.04334387,0.03160786,0.03679887,0.05409582,0.07424988,0.06853916,0.08745871,0.07409978,0.04446348,0.07411608,0.07392962,0.04728245,0.06583307,0.04230796,0.04907538,0.08566891,0.09304455,0.07285959,0.05007290,0.04826806,0.02439768,0.05485572,0.05650610,1.00000000,0.02057149,0.14514512,0.03426906,0.05988982,0.08114332,0.03445155,0.03187475,0.05118005,0.08347159,0.02950988,0.07319850,0.07869110,0.03514126,0.04843461,0.06087142,0.02773730,0.03054478,0.17810927,0.05487973,0.09336420,0.10107535,0.06513297,0.05476593,0.07027704,0.06450225,0.01653625,0.05219242,0.07871240,0.06405137,0.02679594,0.04457154,0.03857474,0.05170442,0.05355207,0.07612283,0.06837924,0.10952438,0.04692928,0.03997203,0.10436742,0.03916436,0.04553892,0.09905912,0.09527597,0.02031761,0.04324775,0.02594860,0.10277295,0.09654974,0.02473032,0.03302353,0.06691119,0.04850685,0.06008086,0.24570808,0.06642118,0.36277348,0.04186970,0.07755717,0.06627473,0.03533083,0.04518672,0.05446064,0.06775713,0.08428696,0.07411237,0.05715369,0.01705911,0.02782727,0.10932300,0.08521845,0.03691621,0.04403223,0.08124240,0.08085749,0.10451953,0.03597336,0.08952578,0.01215126,0.02833101,0.05785374,0.09937102
46,0.05491563,0.02452009,0.06856820,0.09592675,0.02414604,0.04412711,0.15955558,0.03269606,0.18103713,0.02476010,0.02427386,0.02265238,0.23815081,0.03553917,0.03171923,0.15072045,0.02915793,0.08759779,0.25386471,0.05969029,0.02111104,0.04602160,0.13515645,0.06374358,0.14423633,0.02276935,0.06346788,0.22534156,0.13244289,0.04069446,0.03058356,0.02430814,0.03468285,0.20642713,0.11957759,0.09214216,0.02442246,0.05945999,0.08318090,0.04200516,0.15571338,0.12673603,0.14335147,0.23799355,0.11801578,0.02057149,1.00000000,0.03309418,0.06527723,0.06743398,0.04771567,0.04746200,0.09302805,0.08082496,0.02948828,0.18159348,0.09869952,0.04773396,0.07148696,0.15432189,0.10850421,0.14215049,0.07812001,0.07041647,0.02200453,0.09021018,0.05718261,0.03037525,0.07861756,0.02037788,0.14208961,0.08564875,0.08693267,0.09007365,0.07983187,0.01687246,0.06542496,0.02672882,0.10615303,0.04743797,0.06523540,0.05669836,0.07819191,0.17502114,0.02986132,0.04820598,0.03949273,0.08184552,0.04732146,0.12684841,0.06487719,0.11774986,0.03901435,0.10716587,0.11619455,0.01920387,0.10915017,0.10509273,0.02780135,0.04092601,0.03072492,0.09652954,0.01587724,0.03025456,0.03285939,0.08633287,0.02941814,0.06723884,0.03798715,0.05470898,0.05146724,0.06571992,0.12419447,0.04462963,0.14243369,0.10656888,0.12469712,0.02429664,0.05956899,0.16102847,0.03794178,0.25772959,0.15553880,0.02736188,0.07767487,0.15527485,0.15292150,0.07076956
47,0.05112902,0.03732601,0.08881655,0.13636160,0.05575101,0.19196343,0.02758087,0.11139217,0.02304158,0.05822257,0.15003976,0.19515777,0.01510067,0.01992176,0.12545764,0.23405567,0.18294916,0.18416609,0.14728534,0.08595301,0.03673959,0.05582896,0.06068149,0.03159542,0.09161724,0.02554801,0.03001309,0.07613830,0.06836428,0.12527809,0.04588724,0.02874858,0.04898470,0.04073664,0.03779634,0.02323661,0.03557368,0.04435747,0.04566079,0.06195804,0.03894418,0.16239636,0.02864603,0.14267571,0.06947890,0.14514512,0.03309418,1.00000000,0.11839631,0.10589981,0.09069232,0.05608978,0.02961938,0.08158513,0.04021242,0.03522068,0.03397176,0.02058967,0.03550428,0.09282251,0.06283349,0.03070144,0.04298314,0.06362367,0.03642864,0.01837180,0.04727245,0.10521483,0.20273343,0.05034571,0.21656072,0.01638079,0.12842667,0.02034412,0.01954701,0.12142510,0.09644207,0.02691432,0.07009230,0.13871427,0.02244174,0.07124709,0.05736704,0.14982700,0.04377519,0.12279279,0.01564920,0.03256071,0.03470358,0.03058752,0.01772183,0.01829917,0.02508212,0.18114589,0.04131944,0.05681743,0.11846662,0.11942368,0.11662345,0.15219334,0.02334366,0.18421307,0.06471781,0.11655890,0.02230212,0.10675391,0.18998714,0.02943999,0.06542864,0.09278989,0.02706240,0.07953393,0.08728784,0.02598048,0.02433717,0.04459449,0.03095456,0.03619998,0.05046818,0.03952271,0.03389264,0.12402587,0.02327700,0.06794168,0.02615299,0.02708250,0.07104462,0.16834582
48,0.03686306,0.02975035,0.12775144,0.09704189,0.04761387,0.07556461,0.09423505,0.08661598,0.10014242,0.06463297,0.08452885,0.02973937,0.08454387,0.02340414,0.07980362,0.11912201,0.05882772,0.03215004,0.19674517,0.04577651,0.00932010,0.10248966,0.10506880,0.02822111,0.13718985,0.02567899,0.06370743,0.09316528,0.02992619,0.07690419,0.17267329,0.02973324,0.03265300,0.07500605,0.10254188,0.03825326,0.05357505,0.03241841,0.03669881,0.26950172,0.05235015,0.24132931,0.11848186,0.13450676,0.09336382,0.03426906,0.06527723,0.11839631,1.00000000,0.15438741,0.05187279,0.18442547,0.08241465,0.04832033,0.10882951,0.06744090,0.06038603,0.02837463,0.09225383,0.13287137,0.17536025,0.05380151,0.05869324,0.04987738,0.12647466,0.03715587,0.14337474,0.24517757,0.09360676,0.11375696,0.11816071,0.06161601,0.28926843,0.03166005,0.03057448,0.04816739,0.16163814,0.03188969,0.04627016,0.16205084,0.02771744,0.23454200,0.06278382,0.14215842,0.05124896,0.09305594,0.03223694,0.12931843,0.08735010,0.06785618,0.02898991,0.04936887,0.03647478,0.06442671,0.02518814,0.06141149,0.05054758,0.08278276,0.11919299,0.10655189,0.03108658,0.11366928,0.05815280,0.06809290,0.04068897,0.09771718,0.05607245,0.05347653,0.09673811,0.18321872,0.10411489,0.03814530,0.03143775,0.03337582,0.05676646,0.02629772,0.10582966,0.04445515,0.05575095,0.08851461,0.03100406,0.15660343,0.06531146,0.03946652,0.02756354,0.05287242,0.03412134,0.11936529
49,0.07540488,0.02036602,0.05016328,0.05796564,0.04484209,0.13491800,0.04091303,0.03011847,0.01460572,0.04444646,0.07745530,0.14172028,0.04504668,0.01880579,0.01647963,0.05446409,0.19355041,0.04959102,0.13085410,0.03968046,0.03581917,0.13537736,0.08274737,0.04949059,0.05650947,0.15050702,0.07420840,0.01475173,0.09883691,0.02102693,0.08398231,0.14792958,0.04489269,0.03166726,0.11868040,0.05794840,0.05132622,0.02833249,0.05779418,0.05435994,0.07418190,0.14119723,0.02644860,0.14528063,0.09863789,0.05988982,0.06743398,0.10589981,0.15438741,1.00000000,0.04884122,0.08399004,0.05582138,0.03918244,0.20949590,0.05166295,0.09001230,0.05149974,0.06746826,0.01371372,0.06791970,0.02167475,0.02712218,0.03699718,0.02841820,0.05679291,0.05273029,0.03628615,0.06743143,0.10037731,0.14220920,0.00999363,0.04225757,0.06710670,0.03613202,0.14274007,0.01653484,0.10876265,0.02809502,0.03244415,0.04052656,0.06275327,0.03310274,0.06958726,0.03500221,0.10819304,0.02129202,0.03552236,0.02403644,0.02176634,0.05453008,0.01284876,0.03158358,0.03192887,0.04117031,0.06601040,0.09924330,0.08014723,0.12683131,0.14577463,0.01367303,0.20307192,0.06414589,0.08837337,0.02506740,0.05060475,0.20608987,0.02968051,0.08168291,0.04636054,0.03514720,0.03969669,0.03915099,0.14797816,0.07608736,0.05085030,0.08027144,0.02594723,0.01595177,0.03717621,0.17106567,0.09819070,0.04511525,0.02040318,0.02647921,0.02945670,0.06711845,0.05874985
