channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
30,0.12853575,0.03746337,0.08396979,0.04006152,0.03290626,0.03306198,0.03096924,0.16620731,0.04814082,0.06321499,0.10515683,0.16215900,0.15515950,0.12406390,0.21712789,0.12968652,0.09336230,0.06058786,0.05182324,0.12751974,0.06293527,0.15527919,0.11064773,0.04304507,0.06635344,0.14432681,0.22552764,0.01807257,0.06280246,0.06862475,1.00000000,0.02904041,0.10697205,0.06011714,0.14295766,0.07375102,0.15336071,0.03830424,0.08674806,0.09871125,0.14150907,0.12337136,0.14209217,0.08310615,0.04929226,0.04128509,0.04490229,0.06997776,0.05638950,0.05996321,0.14453976,0.08026834,0.04435997,0.05799936,0.16837925,0.05024119,0.26980588,0.21001166,0.04321998,0.09903319,0.05841341,0.08302602,0.31074563,0.05069160
31,0.06454255,0.17186840,0.04934845,0.05724739,0.10290426,0.12065595,0.05547474,0.04143620,0.02666355,0.03437239,0.08564894,0.07877026,0.02102096,0.05140495,0.06727408,0.31492758,0.29889750,0.03917110,0.07008995,0.09180129,0.06066885,0.03798463,0.07033183,0.16057661,0.10483029,0.09960447,0.10964851,0.07251503,0.05250151,0.07384883,0.02904041,1.00000000,0.12822565,0.01950717,0.04554023,0.03563242,0.02581882,0.16772360,0.07857478,0.02321865,0.02028720,0.03386926,0.08207548,0.02722034,0.04274804,0.08653399,0.09624375,0.07102671,0.06775972,0.17834587,0.04442887,0.08374523,0.06721456,0.04584976,0.03667945,0.09000921,0.06473802,0.08092710,0.02845581,0.04115148,0.03036912,0.06215782,0.01468622,0.04406717
32,0.09101255,0.05040708,0.05265033,0.03317903,0.13524339,0.09905766,0.30090287,0.09004894,0.04244472,0.03349798,0.03444300,0.11637925,0.04550625,0.10081155,0.15765212,0.20438439,0.07012525,0.07000750,0.15734388,0.11463094,0.17147464,0.04061523,0.08267783,0.10588172,0.05108499,0.08244217,0.08930634,0.15566033,0.13495822,0.06456185,0.10697205,0.12822565,1.00000000,0.08700681,0.09054993,0.27458924,0.03609544,0.18201284,0.02123494,0.05151862,0.05008739,0.06296647,0.06915599,0.09729296,0.08431020,0.23034164,0.08882254,0.06006223,0.07886164,0.04463773,0.02264699,0.03083165,0.14098178,0.06848284,0.02211840,0.05852769,0.03952664,0.18286492,0.04268747,0.05049138,0.03899960,0.06397951,0.15562633,0.02599002
33,0.06968869,0.23460600,0.09721947,0.04683514,0.19676411,0.05958253,0.27207589,0.10853827,0.03615041,0.03495777,0.13868245,0.11910602,0.03828057,0.17146119,0.10955808,0.15697655,0.18326819,0.02582252,0.03863030,0.04844630,0.10334338,0.08909291,0.02981056,0.22338414,0.08739200,0.07194185,0.11368793,0.19669056,0.04859342,0.15668166,0.06011714,0.01950717,0.08700681,1.00000000,0.09476285,0.08524813,0.05972420,0.14123523,0.06008318,0.02971014,0.04222460,0.06653776,0.07978116,0.05892318,0.08964465,0.15101707,0.01886906,0.08522154,0.08392310,0.05272514,0.02573273,0.06698246,0.49984938,0.04683779,0.10841899,0.12689795,0.08258101,0.05727787,0.02760604,0.07452750,0.03272595,0.05322979,0.18988508,0.03186211
34,0.16132665,0.14609578,0.28005001,0.11388799,0.22619402,0.49336800,0.17378727,0.08958572,0.05771904,0.09040766,0.19582574,0.05560408,0.11882097,0.20683023,0.04607565,0.33399093,0.09341050,0.05854079,0.23080394,0.16765241,0.20525618,0.09319618,0.08808328,0.21082070,0.21729934,0.18889871,0.08543326,0.11770236,0.08384502,0.17482726,0.14295766,0.04554023,0.09054993,0.09476285,1.00000000,0.07503231,0.19794035,0.17967555,0.05148508,0.07229519,0.17340195,0.08560596,0.09063831,0.04442964,0.04039697,0.06222753,0.08529580,0.10657055,0.04401660,0.07453467,0.03368552,0.10517719,0.05797577,0.11096355,0.03825261,0.12737638,0.06966487,0.21666545,0.03283671,0.02547766,0.20731497,0.26794013,0.19318286,0.01757106
35,0.12802140,0.04246360,0.18716753,0.27521521,0.15040894,0.17596135,0.15427926,0.05040800,0.05669411,0.05460356,0.04673697,0.12163801,0.14364162,0.04273396,0.06746670,0.08312803,0.12387818,0.04684338,0.32035863,0.21045168,0.06069089,0.12908641,0.01464801,0.14141560,0.20404303,0.19612092,0.07343699,0.12336890,0.19027603,0.12467900,0.07375102,0.03563242,0.27458924,0.08524813,0.07503231,1.00000000,0.04407152,0.14990339,0.07503502,0.05368488,0.05661669,0.08789924,0.09384352,0.08535080,0.09662570,0.18216524,0.10212041,0.06098981,0.03356478,0.17990808,0.04312443,0.13153245,0.15482107,0.10980414,0.11528591,0.15448585,0.05412013,0.06767337,0.03516366,0.06961699,0.09016143,0.47689140,0.04078991,0.02584475
36,0.19436881,0.02480177,0.13067566,0.10911269,0.37134528,0.11620510,0.18709475,0.01577356,0.13739650,0.05773941,0.23401514,0.04078382,0.47702381,0.29218638,0.11948287,0.33125377,0.07965712,0.20763850,0.15403676,0.05072149,0.09961110,0.04888010,0.18608713,0.25649458,0.11446410,0.05470566,0.08511664,0.03391930,0.07863437,0.22373815,0.15336071,0.02581882,0.03609544,0.05972420,0.19794035,0.04407152,1.00000000,0.05484582,0.03345094,0.11329084,0.03307206,0.16791143,0.13042511,0.21646006,0.25521472,0.07650612,0.17979404,0.12253280,0.09541538,0.04992190,0.08858213,0.08755842,0.04266052,0.04908988,0.25731248,0.17771041,0.16230090,0.27131212,0.16350980,0.01979838,0.15611100,0.07242951,0.05419211,0.06578046
37,0.04976174,0.12751201,0.07529607,0.07001422,0.09501766,0.23385797,0.40140182,0.11787401,0.04162935,0.08959004,0.14215282,0.03650313,0.05376913,0.06540432,0.10833701,0.06958264,0.11774161,0.17218797,0.28606617,0.24122903,0.05881921,0.07826899,0.03071926,0.13176066,0.07997920,0.08473203,0.07647503,0.10479769,0.23120061,0.21213552,0.03830424,0.16772360,0.18201284,0.14123523,0.17967555,0.14990339,0.05484582,1.00000000,0.05340102,0.04124997,0.08898391,0.10621834,0.17667589,0.10082106,0.11544980,0.07644860,0.11383942,0.04332954,0.04146747,0.04328160,0.07338998,0.10023140,0.15536875,0.06239757,0.04926322,0.10142076,0.05285439,0.14690934,0.14317977,0.04986226,0.02461235,0.21039347,0.03679799,0.02986540
38,0.03787966,0.02247089,0.17599420,0.05245555,0.05458254,0.02740894,0.03647551,0.06389740,0.04882029,0.02188578,0.02501076,0.10718961,0.10429121,0.02291915,0.11052103,0.03528691,0.05887555,0.12612252,0.06458531,0.05354564,0.01850294,0.04452870,0.03939105,0.05994565,0.03439634,0.04839702,0.13380724,0.02740227,0.03502167,0.01950327,0.08674806,0.07857478,0.02123494,0.06008318,0.05148508,0.07503502,0.03345094,0.05340102,1.00000000,0.02210312,0.11855052,0.08997223,0.03964409,0.06329340,0.09363075,0.03098780,0.16563961,0.10149631,0.04859550,0.12745580,0.08513059,0.02928163,0.02409133,0.04244867,0.17762734,0.07650830,0.12948923,0.03327341,0.07905786,0.07780944,0.06818815,0.09320070,0.03875832,0.08985540
39,0.08438590,0.05446219,0.14775223,0.10551624,0.13144489,0.08650427,0.03975791,0.04368456,0.08417048,0.07898342,0.14727715,0.03493816,0.06975968,0.06185703,0.05207588,0.10420726,0.05417588,0.02990771,0.04150220,0.06563596,0.13239977,0.04463762,0.04178501,0.07177837,0.08596391,0.05720109,0.12889457,0.07325654,0.09579787,0.07719758,0.09871125,0.02321865,0.05151862,0.02971014,0.07229519,0.05368488,0.11329084,0.04124997,0.02210312,1.00000000,0.09128995,0.13341418,0.07170375,0.24447346,0.08548950,0.05223811,0.10199095,0.23772779,0.07829604,0.07620071,0.06746244,0.20458186,0.03211638,0.22744408,0.08544803,0.08567215,0.16085091,0.06045136,0.06096829,0.03462704,0.27173311,0.07855204,0.21965590,0.05862434
40,0.11629720,0.04167920,0.39631850,0.03579894,0.04351716,0.02442206,0.04693976,0.08089080,0.06695107,0.03363524,0.11010918,0.06916431,0.08586043,0.04281851,0.05960130,0.07427298,0.03987690,0.03548955,0.04755077,0.06465273,0.05903392,0.15406239,0.04351907,0.05161258,0.04041682,0.14014819,0.05643408,0.06098809,0.06624815,0.07267655,0.14150907,0.02028720,0.05008739,0.04222460,0.17340195,0.05661669,0.03307206,0.08898391,0.11855052,0.09128995,1.00000000,0.04190152,0.04905349,0.03216245,0.02140762,0.06677622,0.11513165,0.08906379,0.03870685,0.13477719,0.11936600,0.10007907,0.08953081,0.03293648,0.09273957,0.09559171,0.04229693,0.06055978,0.04563754,0.07741688,0.07073501,0.10805643,0.13441189,0.14234480
41,0.14758317,0.04888678,0.14289220,0.09654564,0.35138851,0.05450417,0.08970232,0.18283235,0.04086014,0.06803541,0.11215247,0.06148279,0.03875993,0.32959655,0.14481381,0.15536132,0.04966810,0.10030147,0.19905943,0.18317354,0.25720501,0.22895946,0.10115297,0.19794314,0.10619516,0.20392096,0.12490028,0.06170997,0.15169355,0.09677884,0.12337136,0.03386926,0.06296647,0.06653776,0.08560596,0.08789924,0.16791143,0.10621834,0.08997223,0.13341418,0.04190152,1.00000000,0.19150163,0.05218188,0.45069256,0.14033771,0.09616907,0.06133194,0.06136721,0.06848893,0.09804778,0.10114931,0.07093185,0.16307402,0.06048990,0.22394702,0.04721630,0.10037683,0.09706374,0.07059808,0.25432980,0.15100157,0.11724676,0.03883000
42,0.23842914,0.04367956,0.14060244,0.10730281,0.14933079,0.08603512,0.05811206,0.08316734,0.09694812,0.04255939,0.29338247,0.04321762,0.06504420,0.24237967,0.08537320,0.11430752,0.04201648,0.20515789,0.06533210,0.13383111,0.08736764,0.18366450,0.06322411,0.16171330,0.07895509,0.28300506,0.17564175,0.06386589,0.05316871,0.09687887,0.14209217,0.08207548,0.06915599,0.07978116,0.09063831,0.09384352,0.13042511,0.17667589,0.03964409,0.07170375,0.04905349,0.19150163,1.00000000,0.17523478,0.39289677,0.07484730,0.07377262,0.14188433,0.05867030,0.08879729,0.03846097,0.06626649,0.06362715,0.21991752,0.06299609,0.20319802,0.09970622,0.10675687,0.05798824,0.05147564,0.10341366,0.12350909,0.11487614,0.04073043
43,0.07323885,0.03273546,0.05439769,0.11781007,0.10651062,0.02798058,0.03019503,0.06005056,0.15852313,0.04590905,0.10086641,0.22659123,0.18749003,0.04015025,0.05936114,0.18087582,0.02951345,0.12431032,0.08237964,0.11346246,0.07294011,0.08704391,0.19585860,0.06428756,0.14617240,0.06398801,0.05490722,0.09040434,0.02653441,0.02805393,0.08310615,0.02722034,0.09729296,0.05892318,0.04442964,0.08535080,0.21646006,0.10082106,0.06329340,0.24447346,0.03216245,0.05218188,0.17523478,1.00000000,0.10579443,0.06138254,0.04718706,0.25459623,0.20652673,0.04424832,0.06160585,0.45830172,0.02694106,0.32158929,0.02037432,0.20911543,0.05124391,0.03685314,0.17142895,0.05197550,0.39353049,0.13848375,0.04118420,0.13584083
44,0.09073848,0.04654799,0.05943983,0.04002222,0.11914166,0.14133278,0.07537685,0.14152610,0.07335995,0.12811494,0.31387365,0.09566414,0.03547727,0.18503317,0.04882177,0.06672640,0.06473170,0.26084006,0.04960928,0.05089355,0.13035189,0.37867045,0.09237404,0.09687603,0.05895537,0.42427588,0.05855953,0.03184392,0.06956616,0.05374641,0.04929226,0.04274804,0.08431020,0.08964465,0.04039697,0.09662570,0.25521472,0.11544980,0.09363075,0.08548950,0.02140762,0.45069256,0.39289677,0.10579443,1.00000000,0.08377291,0.10194775,0.04924548,0.13208292,0.04654211,0.03186847,0.08332600,0.05347309,0.10964759,0.03968268,0.12157516,0.13082942,0.05344060,0.12130010,0.11706603,0.17518328,0.05367480,0.17732409,0.09428880
45,0.08340557,0.03061827,0.08507234,0.09165937,0.11734700,0.04557149,0.07263414,0.02522530,0.07362624,0.05135239,0.14012963,0.06106117,0.06559113,0.05049846,0.12528914,0.06129032,0.10882378,0.08557127,0.32164508,0.22523706,0.20884401,0.06271163,0.10915852,0.11521395,0.15864579,0.05853588,0.21463558,0.38950849,0.54063404,0.13185748,0.04128509,0.08653399,0.23034164,0.15101707,0.06222753,0.18216524,0.07650612,0.07644860,0.03098780,0.05223811,0.06677622,0.14033771,0.07484730,0.06138254,0.08377291,1.00000000,0.05087895,0.07737376,0.18032810,0.05757315,0.04775858,0.12136993,0.10602401,0.10531847,0.07160880,0.14516152,0.12217902,0.13792276,0.16066048,0.11597633,0.12118481,0.16362509,0.04416201,0.09180200
46,0.07386544,0.05280929,0.29687065,0.14152926,0.15101153,0.04248610,0.10737170,0.03767668,0.25685892,0.02824371,0.06812759,0.04182933,0.14048277,0.08639963,0.04365279,0.09929343,0.07688008,0.17881760,0.04931236,0.04555325,0.21454823,0.15709950,0.30115050,0.13545890,0.15335959,0.13631305,0.03380324,0.07792725,0.06000274,0.20015424,0.04490229,0.09624375,0.08882254,0.01886906,0.08529580,0.10212041,0.17979404,0.11383942,0.16563961,0.10199095,0.11513165,0.09616907,0.07377262,0.04718706,0.10194775,0.05087895,1.00000000,0.04326402,0.02545312,0.14495197,0.06061497,0.10494603,0.10180297,0.10381058,0.15149683,0.14288959,0.04985959,0.04431715,0.15615407,0.05026012,0.17473209,0.05146961,0.17618534,0.10861014
47,0.08299918,0.12090041,0.11659002,0.05393803,0.14045343,0.05138268,0.10218321,0.04943651,0.04528424,0.04494553,0.06550746,0.05128931,0.04369378,0.13012204,0.03552167,0.05477929,0.03689713,0.03018122,0.15606660,0.07689530,0.08478370,0.07359202,0.11735360,0.07555678,0.21248531,0.05741432,0.09339519,0.04141918,0.07372107,0.04241610,0.06997776,0.07102671,0.06006223,0.08522154,0.10657055,0.06098981,0.12253280,0.04332954,0.10149631,0.23772779,0.08906379,0.06133194,0.14188433,0.25459623,0.04924548,0.07737376,0.04326402,1.00000000,0.06611815,0.08554640,0.07052644,0.24694192,0.11746226,0.06461776,0.10676365,0.24181645,0.16569287,0.09200890,0.04570933,0.05868875,0.35433885,0.14514175,0.12155277,0.20375563
48,0.07024076,0.10878401,0.04182206,0.09390821,0.08500800,0.03429633,0.07728320,0.18075444,0.06464178,0.09230307,0.03723111,0.09601025,0.13386658,0.06633165,0.13195819,0.09172373,0.05684904,0.11827637,0.06983668,0.37052533,0.13989541,0.08896679,0.35017258,0.05728381,0.04951902,0.07862209,0.23428398,0.10011977,0.18407527,0.47367579,0.05638950,0.06775972,0.07886164,0.08392310,0.04401660,0.03356478,0.09541538,0.04146747,0.04859550,0.07829604,0.03870685,0.06136721,0.05867030,0.20652673,0.13208292,0.18032810,0.02545312,0.06611815,1.00000000,0.18533637,0.21798629,0.05578475,0.10603325,0.05866595,0.38366914,0.07209304,0.26948965,0.32591343,0.10647489,0.14581653,0.01945879,0.07393374,0.05787800,0.08631634
49,0.09094894,0.08286267,0.10534135,0.03209187,0.07775699,0.09177087,0.05073677,0.14500485,0.04909532,0.01603230,0.10973904,0.19062239,0.21215148,0.05757499,0.01668585,0.11692551,0.14487122,0.46945339,0.21422327,0.13286409,0.16121162,0.21245781,0.17946167,0.13350882,0.04960742,0.03343066,0.08569149,0.05095228,0.10754950,0.23852479,0.05996321,0.17834587,0.04463773,0.05272514,0.07453467,0.17990808,0.04992190,0.04328160,0.12745580,0.07620071,0.13477719,0.06848893,0.08879729,0.04424832,0.04654211,0.05757315,0.14495197,0.08554640,0.18533637,1.00000000,0.15933594,0.05161365,0.06323470,0.02568998,0.04027713,0.09980150,0.12270896,0.22226873,0.01970720,0.02967716,0.07388754,0.23811506,0.06044102,0.04455029
50,0.03567671,0.04348449,0.10096318,0.03905023,0.04180852,0.11289658,0.04015513,0.14952083,0.03519764,0.02073491,0.07340357,0.06280293,0.03624190,0.05781408,0.02996782,0.12697995,0.03342022,0.14836419,0.05149391,0.04108002,0.21238184,0.11828467,0.21823648,0.03722561,0.04061870,0.09971552,0.02957461,0.02439450,0.05046552,0.09624523,0.14453976,0.04442887,0.02264699,0.02573273,0.03368552,0.04312443,0.08858213,0.07338998,0.08513059,0.06746244,0.11936600,0.09804778,0.03846097,0.06160585,0.03186847,0.04775858,0.06061497,0.07052644,0.21798629,0.15933594,1.00000000,0.14837955,0.06021532,0.08584638,0.02263133,0.11394966,0.34200323,0.05664318,0.14210133,0.08210140,0.12932348,0.04488617,0.08435756,0.04701417
51,0.13790667,0.06320622,0.09906141,0.03936361,0.12759809,0.12955886,0.07299745,0.12724030,0.03002564,0.02868781,0.06303947,0.08611285,0.13584188,0.07860257,0.09529907,0.19246802,0.10658647,0.04122828,0.13037887,0.11701901,0.14724191,0.10069020,0.03538009,0.13211040,0.14768311,0.14631511,0.04080123,0.04517529,0.04562845,0.03826275,0.08026834,0.08374523,0.03083165,0.06698246,0.10517719,0.13153245,0.08755842,0.10023140,0.02928163,0.20458186,0.10007907,0.10114931,0.06626649,0.45830172,0.08332600,0.12136993,0.10494603,0.24694192,0.05578475,0.05161365,0.14837955,1.00000000,0.03218950,0.38512290,0.06496257,0.25636816,0.05513721,0.08007082,0.13108359,0.04148078,0.44060403,0.12850234,0.05227762,0.34455037
52,0.03270518,0.11091898,0.10790657,0.02828129,0.16990778,0.03617980,0.43534261,0.04386032,0.02602358,0.08811343,0.05789950,0.08210848,0.05080815,0.10668866,0.04336914,0.14429222,0.08884561,0.04808541,0.17757547,0.09935516,0.09668504,0.07845339,0.14871722,0.16472325,0.02201074,0.02552429,0.10474634,0.36377370,0.19302289,0.04499228,0.04435997,0.06721456,0.14098178,0.49984938,0.05797577,0.15482107,0.04266052,0.15536875,0.02409133,0.03211638,0.08953081,0.07093185,0.06362715,0.02694106,0.05347309,0.10602401,0.10180297,0.11746226,0.10603325,0.06323470,0.06021532,0.03218950,1.00000000,0.02893196,0.07626336,0.10084856,0.11565016,0.07556613,0.04813994,0.04558619,0.05140948,0.11545187,0.11326535,0.03378634
53,0.20530927,0.05316267,0.09567377,0.06150762,0.15611321,0.10925122,0.04978936,0.10875864,0.03642890,0.05077038,0.17523658,0.14516181,0.12975533,0.18961471,0.02706867,0.21797410,0.09676176,0.03007063,0.13748281,0.14346114,0.06183126,0.31761733,0.03775728,0.16099486,0.12787309,0.17128298,0.05554805,0.04451714,0.07648170,0.05729005,0.05799936,0.04584976,0.06848284,0.04683779,0.11096355,0.10980414,0.04908988,0.06239757,0.04244867,0.22744408,0.03293648,0.16307402,0.21991752,0.32158929,0.10964759,0.10531847,0.10381058,0.06461776,0.05866595,0.02568998,0.08584638,0.38512290,0.02893196,1.00000000,0.08269000,0.11751772,0.09178194,0.06624790,0.09192184,0.06162027,0.37198603,0.16476122,0.08444375,0.04924526
54,0.07574058,0.08654691,0.03297386,0.23882575,0.06858112,0.02695979,0.10063125,0.08284779,0.08097638,0.03124703,0.02871552,0.02749349,0.26824579,0.12037777,0.21877612,0.03747908,0.04103246,0.09022792,0.08780865,0.25106290,0.16890895,0.13832778,0.04777937,0.06126375,0.09002978,0.09673177,0.37173408,0.08026746,0.07018057,0.25986081,0.16837925,0.03667945,0.02211840,0.10841899,0.03825261,0.11528591,0.25731248,0.04926322,0.17762734,0.08544803,0.09273957,0.06048990,0.06299609,0.02037432,0.03968268,0.07160880,0.15149683,0.10676365,0.38366914,0.04027713,0.02263133,0.06496257,0.07626336,0.08269000,1.00000000,0.15373757,0.04996242,0.30111134,0.25230616,0.04647235,0.05117583,0.19692993,0.04224910,0.13863975
55,0.16124870,0.08704574,0.12895598,0.05343586,0.36370021,0.09396028,0.14291564,0.15322313,0.03344473,0.09149617,0.26407471,0.11819977,0.09233344,0.23121971,0.10470539,0.26203063,0.09960761,0.02717625,0.26340449,0.08076387,0.04312126,0.31431359,0.08391921,0.25199765,0.29095611,0.14271425,0.15969244,0.08142126,0.18519008,0.07531571,0.05024119,0.09000921,0.05852769,0.12689795,0.12737638,0.15448585,0.17771041,0.10142076,0.07650830,0.08567215,0.09559171,0.22394702,0.20319802,0.20911543,0.12157516,0.14516152,0.14288959,0.24181645,0.07209304,0.09980150,0.11394966,0.25636816,0.10084856,0.11751772,0.15373757,1.00000000,0.17850746,0.07771532,0.05826491,0.15138973,0.17761904,0.30132920,0.13420570,0.07656274
56,0.09596361,0.02424651,0.20307186,0.26514262,0.30716735,0.06299454,0.07811014,0.06386608,0.10273935,0.13955736,0.13853827,0.04112291,0.04494170,0.12843393,0.06429885,0.21231261,0.07431735,0.14038083,0.08991523,0.13366045,0.27937678,0.05369968,0.32600370,0.18947458,0.03795379,0.36648014,0.08929975,0.07698072,0.21676344,0.11331694,0.26980588,0.06473802,0.03952664,0.08258101,0.06966487,0.05412013,0.16230090,0.05285439,0.12948923,0.16085091,0.04229693,0.04721630,0.09970622,0.05124391,0.13082942,0.12217902,0.04985959,0.16569287,0.26948965,0.12270896,0.34200323,0.05513721,0.11565016,0.09178194,0.04996242,0.17850746,1.00000000,0.09224625,0.39691868,0.11603114,0.06664559,0.06680218,0.10681349,0.03491306
57,0.11117799,0.10766163,0.14912488,0.11932041,0.12858737,0.07746458,0.30551028,0.10303755,0.04126202,0.06154226,0.06805640,0.11507606,0.27157009,0.14016163,0.15239587,0.26274636,0.05682834,0.18481678,0.08378166,0.44369626,0.07194726,0.10057005,0.07159653,0.16949928,0.12997234,0.11967857,0.51062429,0.14934763,0.04159786,0.23832431,0.21001166,0.08092710,0.18286492,0.05727787,0.21666545,0.06767337,0.27131212,0.14690934,0.03327341,0.06045136,0.06055978,0.10037683,0.10675687,0.03685314,0.05344060,0.13792276,0.04431715,0.09200890,0.32591343,0.22226873,0.05664318,0.08007082,0.07556613,0.06624790,0.30111134,0.07771532,0.09224625,1.00000000,0.06530634,0.04051777,0.12986615,0.03785887,0.13504401,0.05659414
58,0.03152806,0.03187402,0.09922917,0.37348258,0.19062510,0.03588982,0.03468043,0.12583637,0.05723952,0.03597663,0.08321795,0.12880763,0.08820717,0.11484975,0.26352009,0.11043146,0.04118043,0.05534977,0.06752529,0.03710645,0.34618798,0.18852611,0.16180179,0.11156697,0.02980199,0.38114417,0.10114211,0.10215671,0.11571220,0.08457600,0.04321998,0.02845581,0.04268747,0.02760604,0.03283671,0.03516366,0.16350980,0.14317977,0.07905786,0.06096829,0.04563754,0.09706374,0.05798824,0.17142895,0.12130010,0.16066048,0.15615407,0.04570933,0.10647489,0.01970720,0.14210133,0.13108359,0.04813994,0.09192184,0.25230616,0.05826491,0.39691868,0.06530634,1.00000000,0.16129120,0.05325408,0.10884082,0.05479363,0.22347675
59,0.04902248,0.02790293,0.14428264,0.11102894,0.03496886,0.03215615,0.06654862,0.10963893,0.17271027,0.04085438,0.05277228,0.04872926,0.03696349,0.03092165,0.10979714,0.01896500,0.02778604,0.03838661,0.08375867,0.04674773,0.05188476,0.07537767,0.12463406,0.04706436,0.09312984,0.13639468,0.03343128,0.02443325,0.07357703,0.07315744,0.09903319,0.04115148,0.05049138,0.07452750,0.02547766,0.06961699,0.01979838,0.04986226,0.07780944,0.03462704,0.07741688,0.07059808,0.05147564,0.05197550,0.11706603,0.11597633,0.05026012,0.05868875,0.14581653,0.02967716,0.08210140,0.04148078,0.04558619,0.06162027,0.04647235,0.15138973,0.11603114,0.04051777,0.16129120,1.00000000,0.04881804,0.06070354,0.05339636,0.05820469
60,0.13377038,0.03999835,0.15897027,0.10366910,0.26991329,0.05179765,0.20101538,0.05675136,0.02060902,0.03069414,0.19701712,0.08929180,0.03294193,0.19966048,0.04924900,0.16340753,0.12417345,0.20161113,0.06518012,0.13393830,0.15991184,0.09011377,0.13345270,0.25636330,0.30231524,0.05739758,0.05764478,0.12318772,0.06161013,0.20052576,0.05841341,0.03036912,0.03899960,0.03272595,0.20731497,0.09016143,0.15611100,0.02461235,0.06818815,0.27173311,0.07073501,0.25432980,0.10341366,0.39353049,0.17518328,0.12118481,0.17473209,0.35433885,0.01945879,0.07388754,0.12932348,0.44060403,0.05140948,0.37198603,0.05117583,0.17761904,0.06664559,0.12986615,0.05325408,0.04881804,1.00000000,0.09191698,0.15422605,0.16799328
61,0.22093681,0.08956809,0.18850459,0.19561471,0.34134501,0.16039181,0.14984213,0.04223594,0.07514098,0.09739614,0.17296591,0.10633253,0.07953290,0.04106223,0.05165882,0.21034360,0.34056824,0.02278849,0.64629877,0.27010116,0.05108183,0.22727305,0.02165845,0.33946812,0.25212866,0.14340848,0.24707624,0.15219475,0.15121642,0.08776818,0.08302602,0.06215782,0.06397951,0.05322979,0.26794013,0.47689140,0.07242951,0.21039347,0.09320070,0.07855204,0.10805643,0.15100157,0.12350909,0.13848375,0.05367480,0.16362509,0.05146961,0.14514175,0.07393374,0.23811506,0.04488617,0.12850234,0.11545187,0.16476122,0.19692993,0.30132920,0.06680218,0.03785887,0.10884082,0.06070354,0.09191698,1.00000000,0.08760058,0.11887296
62,0.07365148,0.04565733,0.17098111,0.10928704,0.17804074,0.04359453,0.03396343,0.01882542,0.03590193,0.06574844,0.11515999,0.17466728,0.07866974,0.07930853,0.04135779,0.21742649,0.06066655,0.03443725,0.08924969,0.08744095,0.30484399,0.10073289,0.09285877,0.26080042,0.18277475,0.22481212,0.04647168,0.25776705,0.07833794,0.06996328,0.31074563,0.01468622,0.15562633,0.18988508,0.19318286,0.04078991,0.05419211,0.03679799,0.03875832,0.21965590,0.13441189,0.11724676,0.11487614,0.04118420,0.17732409,0.04416201,0.17618534,0.12155277,0.05787800,0.06044102,0.08435756,0.05227762,0.11326535,0.08444375,0.04224910,0.13420570,0.10681349,0.13504401,0.05479363,0.05339636,0.15422605,0.08760058,1.00000000,0.02204884
63,0.10473023,0.03760935,0.02267097,0.04382288,0.19429544,0.06340220,0.09922705,0.05324336,0.07874170,0.04620843,0.07821216,0.02858346,0.03657389,0.06741531,0.03347777,0.05887654,0.03042380,0.19054654,0.06222642,0.04001889,0.08824290,0.12745295,0.18329993,0.13982366,0.08121313,0.03637709,0.08442301,0.04553813,0.09913169,0.06852110,0.05069160,0.04406717,0.02599002,0.03186211,0.01757106,0.02584475,0.06578046,0.02986540,0.08985540,0.05862434,0.14234480,0.03883000,0.04073043,0.13584083,0.09428880,0.09180200,0.10861014,0.20375563,0.08631634,0.04455029,0.04701417,0.34455037,0.03378634,0.04924526,0.13863975,0.07656274,0.03491306,0.05659414,0.22347675,0.05820469,0.16799328,0.11887296,0.02204884,1.00000000
