channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
31,0.33951008,0.44096720,,0.49601480,,0.16585895,0.20248371,,0.22712605,,0.48110926,0.40833238,0.56407320,,0.03157445,0.10358101,0.72091448,0.49294925,0.41401434,0.73310542,0.53240412,0.74533999,0.63012242,0.35277730,0.19233307,0.44124824,0.07413527,0.25090283,0.05431413,0.55257857,0.07038842,1.00000000,0.21667190,0.57697982,0.61711097,0.63641357,,0.73025012,,0.34733889,0.07831997,0.56690156,0.48468935,0.42835683,0.55046451,0.73485911,0.80753911,0.61961830,,0.24613595,0.34261328,0.70751160,0.08494401,0.68642259,0.55648255,0.71040261,0.25177392,0.34526300,0.54939842,0.02076388,0.64105690,0.76894450,0.62608820,0.18999368
32,0.11941539,0.12834647,,0.19787085,,0.02595390,0.75486505,,0.15181047,,0.27896017,0.33295250,0.29673675,,0.11972599,0.23244563,0.51224834,0.23024911,0.40528131,0.25596774,0.22898605,0.32799047,0.38911015,0.32140973,0.03326383,0.09357097,0.09753704,0.79549134,0.71392781,0.31706107,0.21426983,0.21667190,1.00000000,0.21405154,0.21230772,0.53920227,,0.63220537,,0.13362685,0.18494511,0.35430396,0.35506803,0.29791862,0.26554203,0.13577816,0.32480603,0.33500862,,0.27230668,0.06044590,0.32923931,0.73033738,0.33944985,0.28669071,0.39400089,0.31007677,0.38328761,0.19566225,0.01981592,0.32279256,0.38165456,0.31010804,0.16856876
33,0.22306427,0.55414581,,0.33426052,,0.12009318,0.13397379,,0.25204423,,0.58713645,0.50538492,0.40311423,,0.02850636,0.16433997,0.54216987,0.64475131,0.57687253,0.67555189,0.58292705,0.78262901,0.69253904,0.46087024,0.18080236,0.36509728,0.02775447,0.25742209,0.19122788,0.48139188,0.08582732,0.57697982,0.21405154,1.00000000,0.74910849,0.45759553,,0.62941027,,0.37843606,0.14055991,0.55258977,0.58931494,0.42534110,0.57742518,0.66146821,0.76065594,0.63244808,,0.42892298,0.25118041,0.70636946,0.20848052,0.65805078,0.35212421,0.70285940,0.27863222,0.39387605,0.40615165,0.12861860,0.69886327,0.76684165,0.41721335,0.34036589
34,0.23749627,0.56025445,,0.30246148,,0.09297395,0.08851878,,0.27777445,,0.57352662,0.56677109,0.36078507,,0.03394046,0.24886493,0.68873751,0.85096741,0.69927734,0.72309577,0.56894159,0.79670554,0.70021570,0.53156811,0.14093205,0.35141602,0.05550864,0.30301663,0.12453727,0.42433292,0.08727689,0.61711097,0.21230772,0.74910849,1.00000000,0.44308296,,0.72245777,,0.40217164,0.07746991,0.58158833,0.59089434,0.42543966,0.59714210,0.73623002,0.78400016,0.64355361,,0.47527763,0.25562081,0.75862861,0.13506576,0.71135867,0.31436127,0.71974862,0.25204813,0.37104511,0.34730625,0.11240353,0.69949847,0.78542352,0.36760706,0.25094116
35,0.26813447,0.48015967,,0.67566341,,0.01776967,0.38921565,,0.34109154,,0.63268888,0.67346227,0.81457359,,0.14216651,0.38194472,0.82550526,0.22977552,0.24903284,0.68897808,0.57966352,0.82245338,0.77464545,0.56335354,0.08231487,0.40878153,0.02996825,0.32133043,0.27587855,0.76512492,0.26499873,0.63641357,0.53920227,0.45759553,0.44308296,1.00000000,,0.86461228,,0.44169074,0.03091820,0.66220778,0.66238308,0.56344795,0.67363179,0.72484827,0.79177213,0.71694195,,0.49435157,0.17430571,0.76217651,0.21132407,0.74471068,0.74287063,0.76379198,0.28963345,0.56530166,0.73825735,0.07672983,0.70671082,0.84386110,0.80691016,0.27408490
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.32429767,0.57957494,,0.65326405,,0.06454733,0.41769296,,0.34700447,,0.71418065,0.76440835,0.74910229,,0.05371473,0.42728940,0.96049172,0.59590226,0.61720347,0.74428833,0.75818425,0.94207776,0.83559227,0.63576478,0.12639987,0.55874342,0.07347608,0.57296878,0.22397281,0.81241667,0.32454699,0.73025012,0.63220537,0.62941027,0.72245777,0.86461228,,1.00000000,,0.52226067,0.03973551,0.70477957,0.80869675,0.74553263,0.78259552,0.88361561,0.90005624,0.82658166,,0.59827149,0.26744679,0.89457893,0.16189627,0.88286233,0.67644280,0.88107502,0.37230885,0.68065131,0.71961510,0.02666540,0.82361662,0.96854913,0.77383494,0.44928303
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.10944650,0.47944599,,0.39798501,,0.06328916,0.08132780,,0.27742487,,0.60072583,0.55821848,0.46926671,,0.03051485,0.39781576,0.48085469,0.22504029,0.33196282,0.41398579,0.42113224,0.55910850,0.42739227,0.42481881,0.11343839,0.30619037,0.06339081,0.21424970,0.05376749,0.41324192,0.38017261,0.34733889,0.13362685,0.37843606,0.40217164,0.44169074,,0.52226067,,1.00000000,0.14407432,0.32336459,0.54255748,0.39558542,0.42912889,0.51384664,0.48916984,0.53437179,,0.58833456,0.10277875,0.59712207,0.07319178,0.55133462,0.38027823,0.47010624,0.09046678,0.32047683,0.46483323,0.02301357,0.51938868,0.50970799,0.43620810,0.29784638
40,0.04113325,0.07539888,,0.03246940,,0.16031750,0.21828395,,0.15759562,,0.06802504,0.08099192,0.04053592,,0.02812423,0.02906396,0.04478822,0.02522384,0.02628167,0.07294717,0.15765896,0.05300746,0.10590634,0.19385512,0.27852565,0.04027303,0.06473915,0.14870569,0.16550019,0.04086109,0.02724719,0.07831997,0.18494511,0.14055991,0.07746991,0.03091820,,0.03973551,,0.14407432,1.00000000,0.03625970,0.10395515,0.03047895,0.19710894,0.11943837,0.07058688,0.08073626,,0.12104709,0.02973661,0.06288839,0.26917386,0.02703824,0.04095785,0.07790352,0.07195237,0.02228239,0.07291741,0.03607396,0.13081449,0.06029368,0.02088026,0.18360268
