channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
34,0.10775732,0.14323828,0.26746738,0.07826055,0.19718692,0.48150346,0.16580409,0.08958572,0.05771904,0.04300788,0.19582574,0.02877589,0.08928244,0.20683023,0.04607565,0.31768867,0.09341050,0.05854079,0.13697775,0.16765241,0.20525618,0.03963163,0.08808328,0.21082070,0.21729934,0.18889871,0.06252753,0.09841499,0.04494275,0.17482726,0.11153252,0.04554023,0.07081856,0.09018761,1.00000000,0.07503231,0.19218341,0.17967555,0.02668638,0.06445798,0.17340195,0.07978354,0.06458264,0.03752911,0.04039697,0.06222753,0.08529580,0.10657055,0.04042606,0.04983579,0.02952166,0.10517719,0.03058260,0.04180812,0.03825261,0.03057444,0.06241182,0.21666545,0.03283671,0.02547766,0.20731497,0.24884933,0.18433437,0.01757106
35,0.08835801,0.02395849,0.11483681,0.27521521,0.11726649,0.17596135,0.09572566,0.04325203,0.03414985,0.05460356,0.03426566,0.12163801,0.14364162,0.04061759,0.04706354,0.04379473,0.12387818,0.03687495,0.32035863,0.18460819,0.06069089,0.12908641,0.01169409,0.14141560,0.20404303,0.19612092,0.05863527,0.05157937,0.18069535,0.12467900,0.06448634,0.02871107,0.26422688,0.06083846,0.07503231,1.00000000,0.04232120,0.06248582,0.07503502,0.03208207,0.02566168,0.08789924,0.06365466,0.07463786,0.09662570,0.07181196,0.10212041,0.04267331,0.02419636,0.17990808,0.04312443,0.12596600,0.13946417,0.02165794,0.11528591,0.15448585,0.04740205,0.04755630,0.03152463,0.06961699,0.09016143,0.47689140,0.04078991,0.02584475
36,0.16953287,0.02480177,0.13067566,0.10100301,0.35075206,0.10587052,0.16179061,0.01495625,0.13401079,0.05142114,0.23401514,0.03531230,0.47236824,0.25246060,0.10485332,0.30525923,0.07965712,0.20763850,0.12132925,0.05072149,0.08408411,0.03602085,0.16961649,0.23242316,0.08600822,0.04000325,0.06176737,0.02412591,0.07863437,0.20198330,0.13518897,0.02170335,0.02455286,0.03508504,0.19218341,0.04232120,1.00000000,0.05484582,0.03345094,0.10584740,0.03307206,0.15258047,0.13042511,0.21646006,0.24072555,0.07650612,0.17152679,0.12253280,0.09541538,0.04992190,0.08369696,0.08755842,0.03899089,0.02799802,0.25731248,0.14682779,0.14946112,0.27131212,0.12695447,0.01979838,0.13676324,0.07242951,0.05419211,0.05438304
37,0.04348124,0.12751201,0.05616778,0.05883685,0.03297316,0.21398732,0.34542388,0.11427034,0.04162935,0.05168234,0.12823248,0.03650313,0.05376913,0.04169416,0.10833701,0.04302764,0.10827085,0.17218797,0.12975705,0.24122903,0.05881921,0.03033074,0.03071926,0.09641723,0.05880157,0.08473203,0.07647503,0.10479769,0.14060584,0.21213552,0.02461983,0.16772360,0.16006628,0.14123523,0.17967555,0.06248582,0.05484582,1.00000000,0.04083065,0.03283990,0.06412860,0.04508916,0.17667589,0.08524197,0.10926598,0.05800909,0.10626447,0.04332954,0.03344942,0.01556902,0.07338998,0.10023140,0.15536875,0.04360081,0.04007322,0.04463327,0.05285439,0.14690934,0.14317977,0.04960394,0.02370521,0.14603639,0.03679799,0.02986540
38,0.02948175,0.01309659,0.13004741,0.04209504,0.05458254,0.01715705,0.02309005,0.04790941,0.03423321,0.01200732,0.02501076,0.07814071,0.09515488,0.02060468,0.10742340,0.02667003,0.04357965,0.08980291,0.04409222,0.04852066,0.01850294,0.02805370,0.03659811,0.04287407,0.03439634,0.04839702,0.13058540,0.01769822,0.03311258,0.01418471,0.08674806,0.07680120,0.02123494,0.05429034,0.02668638,0.07503502,0.03345094,0.04083065,1.00000000,0.01947317,0.10582869,0.08997223,0.03533886,0.06329340,0.09122090,0.01583591,0.16563961,0.08306253,0.04859550,0.10987167,0.08513059,0.01762090,0.01277579,0.04244867,0.17762734,0.07650830,0.12811962,0.03327341,0.07905786,0.07780944,0.05497607,0.08852345,0.03634658,0.06739369
39,0.07002694,0.05446219,0.14775223,0.10551624,0.06914920,0.08650427,0.02075708,0.04368456,0.08156814,0.07099134,0.05932088,0.03493816,0.06770252,0.02927043,0.03525020,0.09060542,0.05070257,0.02990771,0.03113556,0.06563596,0.13239977,0.03622755,0.02640244,0.04548812,0.05190082,0.03451905,0.12889457,0.06285554,0.07801072,0.04649220,0.09039827,0.02257689,0.05151862,0.02971014,0.06445798,0.03208207,0.10584740,0.03283990,0.01947317,1.00000000,0.09128995,0.13341418,0.05780665,0.24447346,0.07279187,0.02586516,0.10199095,0.23772779,0.07449656,0.07620071,0.06746244,0.20458186,0.02997241,0.22744408,0.07880582,0.04638652,0.13314581,0.06045136,0.03630881,0.03462704,0.27173311,0.07855204,0.21965590,0.05862434
40,0.08346683,0.03437877,0.39631850,0.01456504,0.02616350,0.01607105,0.04693976,0.08089080,0.05136310,0.03363524,0.11010918,0.06055477,0.08286688,0.04281851,0.05101797,0.07427298,0.02331910,0.01696984,0.01523244,0.06465273,0.05903392,0.14568624,0.02094965,0.03393774,0.02360419,0.14014819,0.05643408,0.06098809,0.03629432,0.07144652,0.14096779,0.01641566,0.04565182,0.04222460,0.17340195,0.02566168,0.03307206,0.06412860,0.10582869,0.09128995,1.00000000,0.03844010,0.04905349,0.02710679,0.02140762,0.06261349,0.11513165,0.08906379,0.03870685,0.12039007,0.10730439,0.09527703,0.06668453,0.03230230,0.08417982,0.09559171,0.04229693,0.06055978,0.03259055,0.07741688,0.07073501,0.06919786,0.13441189,0.13949496
41,0.13609898,0.03805662,0.11496240,0.07535695,0.17309794,0.04995258,0.08933854,0.13656414,0.02661738,0.05870940,0.10014406,0.03001297,0.02243802,0.28270891,0.12773678,0.08853132,0.03075523,0.10030147,0.13522181,0.12600718,0.19497684,0.22895946,0.09091796,0.09850952,0.06586376,0.20390832,0.12490028,0.05147820,0.14118043,0.09677884,0.11788099,0.03386926,0.05958655,0.03591552,0.07978354,0.08789924,0.15258047,0.04508916,0.08997223,0.13341418,0.03844010,1.00000000,0.19150163,0.04008387,0.45069256,0.14033771,0.09572641,0.06133194,0.06136721,0.04965541,0.09804778,0.08294369,0.04493813,0.16283524,0.04918252,0.22394702,0.04721630,0.05927893,0.06168529,0.07059808,0.19106779,0.15100157,0.08794127,0.03334993
42,0.23842914,0.04367956,0.13785148,0.07824490,0.13847850,0.04900597,0.05811206,0.06662532,0.08428428,0.02192397,0.29338247,0.02785496,0.05826087,0.24237967,0.05971538,0.11137857,0.02454517,0.18473938,0.03875634,0.12000135,0.07027929,0.16614369,0.04841628,0.08136146,0.05659524,0.28300506,0.17564175,0.04432263,0.02295070,0.09687887,0.14209217,0.07120934,0.05869567,0.03619572,0.06458264,0.06365466,0.13042511,0.17667589,0.03533886,0.05780665,0.04905349,0.19150163,1.00000000,0.15422246,0.39212102,0.07484730,0.06217624,0.14188433,0.04956998,0.07886997,0.03178244,0.06370005,0.03378480,0.18126127,0.03671647,0.20319802,0.06398611,0.09157868,0.05625927,0.03975431,0.10276336,0.12350909,0.08743387,0.04073043
43,0.07323885,0.03273546,0.05115600,0.11781007,0.10651062,0.01733724,0.03019503,0.04060095,0.15323277,0.04107016,0.08515257,0.22659123,0.18446784,0.03299106,0.05936114,0.18087582,0.02307390,0.08688022,0.06565329,0.10589661,0.06261054,0.06867757,0.18147151,0.03447063,0.14617240,0.06398801,0.05237409,0.07951732,0.01811891,0.02805393,0.08310615,0.02317025,0.08821771,0.03592266,0.03752911,0.07463786,0.21646006,0.08524197,0.06329340,0.24447346,0.02710679,0.04008387,0.15422246,1.00000000,0.09402106,0.05420788,0.03661220,0.25459623,0.18402702,0.02762292,0.06084759,0.45830172,0.02021717,0.32158929,0.01333230,0.20911543,0.04188278,0.03685314,0.11677642,0.05197550,0.39342335,0.13848375,0.03661473,0.13584083
44,0.08519757,0.04460601,0.05943983,0.03805215,0.11832628,0.08596314,0.05761548,0.14152610,0.06339900,0.12811494,0.31387365,0.08847971,0.03424440,0.18503317,0.04542613,0.06075716,0.06473170,0.25236565,0.04960928,0.05089355,0.13035189,0.37867045,0.09237404,0.09469850,0.05895537,0.39997634,0.05855953,0.02209003,0.05253600,0.04299289,0.04929226,0.03332646,0.06466162,0.05594803,0.04039697,0.09662570,0.24072555,0.10926598,0.09122090,0.07279187,0.02140762,0.45069256,0.39212102,0.09402106,1.00000000,0.08377291,0.08619541,0.04924548,0.12532602,0.04654211,0.03186847,0.08332600,0.03430724,0.10964759,0.01915936,0.12157516,0.11930533,0.04150761,0.12130010,0.11180265,0.15214762,0.05060085,0.17092794,0.09428880
45,0.05830197,0.02608270,0.03359687,0.03603000,0.10504101,0.01914205,0.03799143,0.02522530,0.07362624,0.05135239,0.06792306,0.04980420,0.05691510,0.05049846,0.12528914,0.04508118,0.01764267,0.08557127,0.32164508,0.22523706,0.20884401,0.06271163,0.10915852,0.07651228,0.13297567,0.05293972,0.21463558,0.38556153,0.52095115,0.13185748,0.02085074,0.08484624,0.23034164,0.12468582,0.06222753,0.07181196,0.07650612,0.05800909,0.01583591,0.02586516,0.06261349,0.14033771,0.07484730,0.05420788,0.08377291,1.00000000,0.03973114,0.03212646,0.17835498,0.03205905,0.04775858,0.11378176,0.05448528,0.05175079,0.07160880,0.09577432,0.12217902,0.13792276,0.16066048,0.11597633,0.07569224,0.16362509,0.04416201,0.07704715
46,0.04960368,0.04443959,0.29687065,0.14152926,0.15101153,0.03737414,0.10353731,0.03481730,0.25685892,0.02061606,0.06778105,0.04182933,0.12819582,0.08639963,0.04365279,0.09929343,0.06763822,0.17226046,0.04931236,0.03604664,0.21454823,0.15709950,0.30115050,0.13545890,0.15335959,0.13631305,0.03380324,0.07792725,0.03614587,0.19814207,0.04089527,0.08608645,0.08882254,0.01830807,0.08529580,0.10212041,0.17152679,0.10626447,0.16563961,0.10199095,0.11513165,0.09572641,0.06217624,0.03661220,0.08619541,0.03973114,1.00000000,0.03184617,0.02484465,0.14495197,0.06031716,0.08157449,0.09689142,0.09295826,0.15149683,0.12096646,0.04689619,0.03323642,0.14111659,0.02355434,0.17186648,0.02501247,0.17325217,0.07970870
47,0.04649577,0.10313573,0.08929852,0.04638086,0.10420898,0.03273355,0.09500743,0.04689424,0.04528424,0.03598965,0.06472999,0.04127621,0.01856215,0.11643413,0.03552167,0.05444877,0.02273933,0.02110451,0.05765487,0.06584214,0.08478370,0.06858613,0.10890003,0.07085216,0.21248531,0.05741432,0.05925214,0.02470119,0.06236210,0.02121291,0.06052517,0.06025989,0.01904891,0.04452996,0.10657055,0.04267331,0.12253280,0.04332954,0.08306253,0.23772779,0.08906379,0.06133194,0.14188433,0.25459623,0.04924548,0.03212646,0.03184617,1.00000000,0.03616262,0.07459442,0.04141783,0.24694192,0.08847476,0.05291861,0.07518365,0.24181645,0.15714025,0.06833805,0.03853870,0.04020356,0.35433885,0.14514175,0.12155277,0.16045892
48,0.07024076,0.10878401,0.03818193,0.09390821,0.04511834,0.02054541,0.07728320,0.18075444,0.06464178,0.06302977,0.03723111,0.09601025,0.13386658,0.03425709,0.13195819,0.04607415,0.03975474,0.11827637,0.05514819,0.37052533,0.13989541,0.08896679,0.34992698,0.03203191,0.02518311,0.07862209,0.23428398,0.10011977,0.18407527,0.47367579,0.05638950,0.05176006,0.07886164,0.05988625,0.04042606,0.02419636,0.09541538,0.03344942,0.04859550,0.07449656,0.03870685,0.06136721,0.04956998,0.18402702,0.12532602,0.17835498,0.02484465,0.03616262,1.00000000,0.18533637,0.21464184,0.05578475,0.10603325,0.05223402,0.38366914,0.03484338,0.25439984,0.32591343,0.10647489,0.14581653,0.01899126,0.05001712,0.04611706,0.08114035
49,0.05730940,0.08286267,0.09622576,0.02989940,0.03957539,0.09177087,0.02835656,0.14167379,0.03255790,0.01541343,0.10973904,0.19062239,0.20827973,0.05757499,0.01668585,0.10169482,0.14487122,0.46945339,0.11567821,0.13286409,0.16121162,0.20242833,0.16034119,0.11616947,0.04960742,0.02079971,0.08569149,0.03596446,0.08425777,0.23852479,0.04856662,0.16081509,0.04463773,0.05272514,0.04983579,0.17990808,0.04992190,0.01556902,0.10987167,0.07620071,0.12039007,0.04965541,0.07886997,0.02762292,0.04654211,0.03205905,0.14495197,0.07459442,0.18533637,1.00000000,0.15857980,0.04543419,0.05921522,0.02566417,0.03880217,0.09980150,0.12270896,0.22226873,0.01552076,0.02002787,0.05560436,0.21292718,0.03354510,0.03904826
50,0.02402711,0.02209770,0.10096318,0.03905023,0.04180852,0.11289658,0.02899072,0.13788792,0.03519764,0.01437972,0.07340357,0.03000437,0.02185081,0.05781408,0.02428850,0.12697995,0.03161283,0.13907588,0.04678337,0.03487645,0.19448814,0.11828467,0.20339856,0.02607592,0.02463287,0.09527960,0.02957461,0.02439450,0.03804891,0.09624523,0.13223711,0.04442887,0.01622505,0.02573273,0.02952166,0.04312443,0.08369696,0.07338998,0.08513059,0.06746244,0.10730439,0.09804778,0.03178244,0.06084759,0.03186847,0.04775858,0.06031716,0.04141783,0.21464184,0.15857980,1.00000000,0.14147004,0.06021532,0.08584638,0.02263133,0.11394966,0.34200323,0.04499748,0.14210133,0.05723659,0.12932348,0.04488617,0.06424029,0.04701417
51,0.09996579,0.05771079,0.09906141,0.02083183,0.12759809,0.12955886,0.06687428,0.12724030,0.03002564,0.02868781,0.06303947,0.07946944,0.13584188,0.07860257,0.09529907,0.19246802,0.10658647,0.04122828,0.12033390,0.11701901,0.14724191,0.07770619,0.02794435,0.09706515,0.12735885,0.14631511,0.04080123,0.04037692,0.02965573,0.02799303,0.08026834,0.08374523,0.02236606,0.06698246,0.10517719,0.12596600,0.08755842,0.10023140,0.01762090,0.20458186,0.09527703,0.08294369,0.06370005,0.45830172,0.08332600,0.11378176,0.08157449,0.24694192,0.05578475,0.04543419,0.14147004,1.00000000,0.03218950,0.38512290,0.03918514,0.25636816,0.03471550,0.08007082,0.12450126,0.04148078,0.43763655,0.12116043,0.04382715,0.34455037
52,0.02885246,0.11091898,0.07796931,0.02367462,0.11321408,0.03617980,0.43534261,0.02490547,0.02602358,0.06554879,0.05789950,0.07311831,0.03309666,0.08124320,0.04336914,0.12785777,0.07508223,0.03964857,0.14301813,0.09935516,0.09668504,0.07845339,0.14871722,0.11746491,0.02201074,0.02552429,0.10474634,0.36377370,0.19302289,0.04499228,0.02786570,0.06721456,0.14098178,0.49984938,0.03058260,0.13946417,0.03899089,0.15536875,0.01277579,0.02997241,0.06668453,0.04493813,0.03378480,0.02021717,0.03430724,0.05448528,0.09689142,0.08847476,0.10603325,0.05921522,0.06021532,0.03218950,1.00000000,0.02558234,0.07626336,0.10084856,0.11565016,0.07556613,0.04813994,0.02350778,0.05140948,0.06620807,0.09586494,0.02455139
53,0.11853821,0.03084616,0.09567377,0.03231938,0.12430790,0.06816283,0.03894574,0.09688115,0.03642890,0.03334266,0.15897356,0.11945039,0.12645547,0.18961471,0.02706867,0.17803481,0.04796790,0.02745093,0.03375337,0.07160246,0.04610202,0.19828236,0.03767589,0.08312479,0.05663107,0.15761226,0.05554805,0.03265077,0.02818278,0.05088764,0.05799936,0.02949349,0.03264958,0.03264342,0.04180812,0.02165794,0.02799802,0.04360081,0.04244867,0.22744408,0.03230230,0.16283524,0.18126127,0.32158929,0.10964759,0.05175079,0.09295826,0.05291861,0.05223402,0.02566417,0.08584638,0.38512290,0.02558234,1.00000000,0.08269000,0.05945834,0.06521464,0.05417057,0.09192184,0.04247223,0.37198603,0.07632526,0.05724992,0.04924526
54,0.07574058,0.08654691,0.02265786,0.23882575,0.04859374,0.02695979,0.10063125,0.03322720,0.07907142,0.02538843,0.02871552,0.02692414,0.26824579,0.11352551,0.20503595,0.03747908,0.02152664,0.09022792,0.08780865,0.25106290,0.16890895,0.13832778,0.04777937,0.06126375,0.09002978,0.07819500,0.37173408,0.08026746,0.07007988,0.25986081,0.16837925,0.02514956,0.02211840,0.10841899,0.03825261,0.11528591,0.25731248,0.04007322,0.17762734,0.07880582,0.08417982,0.04918252,0.03671647,0.01333230,0.01915936,0.07160880,0.15149683,0.07518365,0.38366914,0.03880217,0.02263133,0.03918514,0.07626336,0.08269000,1.00000000,0.15373757,0.04765183,0.30111134,0.22032490,0.04647235,0.05117583,0.15299961,0.03539134,0.12021735
55,0.13307162,0.07980260,0.12895598,0.02686309,0.30782396,0.04763872,0.07939563,0.15322313,0.03344473,0.03204466,0.26407471,0.11819977,0.07692495,0.23121971,0.07232199,0.20399547,0.07145654,0.02717625,0.21338290,0.06192486,0.03713687,0.30395502,0.08391921,0.04847462,0.28721029,0.11719485,0.15969244,0.08142126,0.07854360,0.07160612,0.03034939,0.06615485,0.03903173,0.12689795,0.03057444,0.15448585,0.14682779,0.04463327,0.07650830,0.04638652,0.09559171,0.22394702,0.20319802,0.20911543,0.12157516,0.09577432,0.12096646,0.24181645,0.03484338,0.09980150,0.11394966,0.25636816,0.10084856,0.05945834,0.15373757,1.00000000,0.17850746,0.07000828,0.05826491,0.11368594,0.11859737,0.30132920,0.05223276,0.07656274
56,0.06611534,0.01864728,0.20307186,0.26514262,0.30716735,0.02354719,0.07250959,0.05450349,0.09408824,0.12369463,0.13853827,0.03670157,0.02340198,0.11516223,0.06429885,0.21231261,0.06938137,0.10411923,0.08905969,0.12791915,0.27937678,0.05369968,0.32600370,0.18709597,0.02641777,0.36648014,0.08929975,0.07698072,0.19566357,0.10984504,0.26329786,0.04537813,0.02715261,0.08256307,0.06241182,0.04740205,0.14946112,0.05285439,0.12811962,0.13314581,0.04229693,0.04721630,0.06398611,0.04188278,0.11930533,0.12217902,0.04689619,0.15714025,0.25439984,0.12270896,0.34200323,0.03471550,0.11565016,0.06521464,0.04765183,0.17850746,1.00000000,0.07374023,0.39691868,0.11603114,0.06075945,0.06549526,0.10681349,0.03073254
57,0.06292265,0.10766163,0.14912488,0.10273846,0.09789272,0.06210718,0.30551028,0.10303755,0.02052952,0.04738945,0.05628097,0.10009394,0.27157009,0.12471097,0.14649384,0.22137433,0.03717267,0.18481678,0.04450785,0.44369626,0.06158971,0.07590255,0.06635898,0.16092458,0.12997234,0.11967857,0.49951786,0.14934763,0.04015604,0.23832431,0.17261080,0.04824175,0.18191490,0.03356130,0.21666545,0.04755630,0.27131212,0.14690934,0.03327341,0.06045136,0.06055978,0.05927893,0.09157868,0.03685314,0.04150761,0.13792276,0.03323642,0.06833805,0.32591343,0.22226873,0.04499748,0.08007082,0.07556613,0.05417057,0.30111134,0.07000828,0.07374023,1.00000000,0.05858268,0.03642603,0.12260599,0.03525971,0.11110096,0.05502842
58,0.02647362,0.02624955,0.09922917,0.37348258,0.19062510,0.03088113,0.02792026,0.11846066,0.03550167,0.02335242,0.06635944,0.12880763,0.06567968,0.11484975,0.26352009,0.11043146,0.03332256,0.04286780,0.05194981,0.03710645,0.34618798,0.18573472,0.16180179,0.11156697,0.02109924,0.37949657,0.10114211,0.10215671,0.10846445,0.08457600,0.04321998,0.02845581,0.03662344,0.01407674,0.03283671,0.03152463,0.12695447,0.14317977,0.07905786,0.03630881,0.03259055,0.06168529,0.05625927,0.11677642,0.12130010,0.16066048,0.14111659,0.03853870,0.10647489,0.01552076,0.14210133,0.12450126,0.04813994,0.09192184,0.22032490,0.05826491,0.39691868,0.05858268,1.00000000,0.16129120,0.05325408,0.10884082,0.02528254,0.21541849
59,0.03032145,0.02790293,0.14329550,0.11102894,0.02985737,0.02617455,0.05724634,0.10963893,0.17271027,0.04085438,0.03076406,0.04569200,0.03696349,0.03085071,0.10979714,0.01896500,0.01485576,0.03838661,0.02780451,0.02221574,0.02832154,0.07359274,0.12463406,0.04706436,0.04757857,0.13639468,0.03294020,0.02443325,0.07357703,0.07315744,0.09304321,0.02081827,0.05049138,0.07452750,0.02547766,0.06961699,0.01979838,0.04960394,0.07780944,0.03462704,0.07741688,0.07059808,0.03975431,0.05197550,0.11180265,0.11597633,0.02355434,0.04020356,0.14581653,0.02002787,0.05723659,0.04148078,0.02350778,0.04247223,0.04647235,0.11368594,0.11603114,0.03642603,0.16129120,1.00000000,0.03765382,0.01542129,0.04924171,0.05820469
60,0.13377038,0.03582771,0.15897027,0.10366910,0.26991329,0.04359021,0.20101538,0.04802035,0.02060902,0.01735109,0.19701712,0.08929180,0.02343984,0.19966048,0.04924900,0.15540859,0.10544866,0.19410826,0.06518012,0.13393830,0.15141340,0.05662358,0.10498628,0.25636330,0.28268659,0.05739758,0.05764478,0.12311215,0.02555119,0.19436833,0.02816858,0.03036912,0.01931766,0.01987826,0.20731497,0.09016143,0.13676324,0.02370521,0.05497607,0.27173311,0.07073501,0.19106779,0.10276336,0.39342335,0.15214762,0.07569224,0.17186648,0.35433885,0.01899126,0.05560436,0.12932348,0.43763655,0.05140948,0.37198603,0.05117583,0.11859737,0.06075945,0.12260599,0.05325408,0.03765382,1.00000000,0.09191698,0.15422605,0.16529769
61,0.13669400,0.08956809,0.09991788,0.17475966,0.31515366,0.12879056,0.06054638,0.02679930,0.07514098,0.03222293,0.10079790,0.09443915,0.07298303,0.04106223,0.05165882,0.06607410,0.34056824,0.02278849,0.45607966,0.22522795,0.05108183,0.10169343,0.02165845,0.33946812,0.25212866,0.14340848,0.24707624,0.13796550,0.06168049,0.06459111,0.08302602,0.05963364,0.02796806,0.05322979,0.24884933,0.47689140,0.07242951,0.14603639,0.08852345,0.07855204,0.06919786,0.15100157,0.12350909,0.13848375,0.05060085,0.16362509,0.02501247,0.14514175,0.05001712,0.21292718,0.04488617,0.12116043,0.06620807,0.07632526,0.15299961,0.30132920,0.06549526,0.03525971,0.10884082,0.01542129,0.09191698,1.00000000,0.05195087,0.11887296
62,0.05379263,0.04565733,0.17098111,0.10726778,0.13840958,0.04141153,0.02337369,0.01882542,0.03487226,0.06574844,0.06256184,0.15287572,0.06728006,0.07930853,0.02403688,0.20149198,0.02201692,0.02104690,0.06101507,0.08712171,0.28488898,0.06842780,0.08489662,0.21729311,0.18164630,0.22481212,0.03434608,0.19651023,0.04425262,0.06965075,0.28388137,0.01468622,0.12539750,0.18098700,0.18433437,0.04078991,0.05419211,0.03679799,0.03634658,0.21965590,0.13441189,0.08794127,0.08743387,0.03661473,0.17092794,0.04416201,0.17325217,0.12155277,0.04611706,0.03354510,0.06424029,0.04382715,0.09586494,0.05724992,0.03539134,0.05223276,0.10681349,0.11110096,0.02528254,0.04924171,0.15422605,0.05195087,1.00000000,0.02204884
63,0.10473023,0.02175495,0.02267097,0.03480719,0.19429544,0.05335071,0.07769133,0.02948541,0.07631315,0.04620843,0.05781175,0.02695981,0.02298226,0.06741531,0.03347777,0.04301144,0.02784037,0.12647736,0.05986599,0.03902693,0.06893449,0.12745295,0.15528907,0.10873025,0.05850895,0.02908500,0.08442301,0.01753420,0.07720627,0.03990469,0.05069160,0.03831620,0.02599002,0.02793167,0.01757106,0.02584475,0.05438304,0.02986540,0.06739369,0.05862434,0.13949496,0.03334993,0.04073043,0.13584083,0.09428880,0.07704715,0.07970870,0.16045892,0.08114035,0.03904826,0.04701417,0.34455037,0.02455139,0.04924526,0.12021735,0.07656274,0.03073254,0.05502842,0.21541849,0.05820469,0.16529769,0.11887296,0.02204884,1.00000000
