rank,label,channels,role,replicate,coverage,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,se3_ate_max_cm,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_mean_cm,allframe_sim3_scale,keyframe_sim3_mean_cm,keyframe_sim3_scale
315,g_pair_seed_sweep_d37_d63,"37,63",exhaustive two-channel full-sequence seed sweep (all_singletons_failed),0,0.9965095986038395,21.1965,23.122999999999998,2.3619999999999997,24.84595602634218,23.34333575732861,37.30290614465138,1.3648411424293485,14.653769926651009,0.8299918734939506,11.170195648377739,22.002603831111962,1.092200305419951,21.190721744535743,1.1228833879558136
316,swap_k04_0123_d02_d15_d20_d34,"2,15,20,34",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.2001,22.0075,2.5278,24.76871842441531,23.279638714780187,40.50068614209154,1.327138010426815,18.706845114219355,0.7862113216717361,6.449193699608195,20.522847212201924,1.1721424690962214,21.21441311857495,1.1751065123804474
317,swap_k04_0125_d04_d15_d20_d34,"4,15,20,34",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.2001,22.0075,2.5278,24.76871842441531,23.279638714780187,40.50068614209154,1.327138010426815,18.706845114219355,0.7862113216717361,6.449193699608195,20.522847212201924,1.1721424690962214,21.21441311857495,1.1751065123804474
318,swap_k04_0128_d07_d15_d20_d34,"7,15,20,34",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.2001,22.0075,2.5278,24.76871842441531,23.279638714780187,40.50068614209154,1.327138010426815,18.706845114219355,0.7862113216717361,6.449193699608195,20.522847212201924,1.1721424690962214,21.21441311857495,1.1751065123804474
319,swap_k04_0130_d09_d15_d20_d34,"9,15,20,34",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.2001,22.0075,2.5278,24.76871842441531,23.279638714780187,40.50068614209154,1.327138010426815,18.706845114219355,0.7862113216717361,6.449193699608195,20.522847212201924,1.1721424690962214,21.21441311857495,1.1751065123804474
320,swap_k04_0134_d13_d15_d20_d34,"13,15,20,34",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.2001,22.0075,2.5278,24.76871842441531,23.279638714780187,40.50068614209154,1.327138010426815,18.706845114219355,0.7862113216717361,6.449193699608195,20.522847212201924,1.1721424690962214,21.21441311857495,1.1751065123804474
321,r_k04_0145_d11_d34_d41_d54,"11,34,41,54",budget-matched cardinality-stratified random full-sequence control,0,0.9965095986038395,21.2265,22.645699999999998,2.3057000000000003,25.4941754834457,23.803588113706205,46.173744368435656,1.1430404921743234,10.595642544413261,0.7627060032025096,5.292389909445339,21.436107321548498,1.1579103527750856,21.225632184420395,1.1680536648950492
322,swap_k04_0148_d15_d20_d30_d34,"15,20,30,34",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.229,22.1618,1.982,23.068829151956212,22.32043511465436,32.858518161569265,1.0369806974762417,4.28741914481632,0.7015537548636269,7.927883893063098,21.5835464470748,1.0710599448295237,21.230298288217544,1.084943696605331
323,swap_k04_0213_d15_d20_d26_d36,"15,20,26,36",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.235799999999998,21.7775,2.8235,23.448516106349697,22.38635157515833,35.10937353998326,1.1218760541252473,7.105010159536156,0.8364824300291857,8.895383880437949,20.387844168497388,1.1382176757594966,21.26353640560389,1.1362927949054273
324,swap_k04_0215_d15_d20_d26_d38,"15,20,26,38",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,21.235799999999998,21.7775,2.8235,23.448516106349697,22.38635157515833,35.10937353998326,1.1218760541252473,7.105010159536156,0.8364824300291857,8.895383880437949,20.387844168497388,1.1382176757594966,21.26353640560389,1.1362927949054273
